"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","PLIN1:RRP9","chr15",90216441,"chr3",51968567,Inf,"47",130,TRUE,TRUE,TRUE,"Locus_7966_Transcript_5/6_Confidence_0.203_Length_702",415,"HighConfidence","-"
"jaffa-direct","AOC2:CHKA","chr17",41001307,"chr11",67829501,Inf,"27",144,TRUE,TRUE,TRUE,"Locus_2846_Transcript_11/15_Confidence_0.365_Length_3418",1810,"HighConfidence","-"
"jaffa-direct","CCSER1:ZPBP","chr4",91234198,"chr7",50121495,Inf,"30",141,FALSE,TRUE,TRUE,"Locus_4331_Transcript_2/7_Confidence_0.246_Length_2824",910,"HighConfidence","-"
"jaffa-direct","PCNXL4:ASAP2","chr14",60575045,"chr2",9540871,Inf,"36",133,FALSE,TRUE,TRUE,"Locus_5904_Transcript_10/22_Confidence_0.244_Length_5993",1240,"HighConfidence","-"
"jaffa-direct","LRRIQ3:ZBTB16","chr1",74648222,"chr11",113933933,Inf,"34",131,TRUE,TRUE,TRUE,"Locus_3732_Transcript_1/4_Confidence_0.672_Length_2762",553,"HighConfidence","-"
"jaffa-direct","SEMA3D:SH3GL3","chr7",84694740,"chr15",84233886,Inf,"22",142,FALSE,TRUE,TRUE,"Locus_3084_Transcript_7/7_Confidence_0.280_Length_2395",1059,"HighConfidence","-"
"jaffa-direct","ZNF487:FOLR4","chr10",43971650,"chr11",94039679,Inf,"115",39,FALSE,TRUE,TRUE,"ZNF487|ENSG00000243660.5--FOLR4|ENSG00000183560.4:10602610_1_193946_356_143/2/2",35,"HighConfidence","-"
"jaffa-direct","ZNF592:SPATA31A1","chr15",85343208,"chr9",39358071,Inf,"26",127,FALSE,TRUE,TRUE,"Locus_4254_Transcript_10/10_Confidence_0.177_Length_7465",3595,"HighConfidence","-"
"jaffa-direct","TOR3A:IMPA1","chr1",179051522,"chr8",82593018,Inf,"15",136,FALSE,TRUE,TRUE,"Locus_5328_Transcript_8/13_Confidence_0.347_Length_3170",2198,"HighConfidence","-"
"jaffa-direct","AGAP2:RNF150","chr12",58130862,"chr4",141870526,Inf,"24",122,FALSE,TRUE,TRUE,"Locus_3043_Transcript_1/19_Confidence_0.252_Length_4028",757,"HighConfidence","-"
"jaffa-direct","KRT71:TNFRSF17","chr12",52946421,"chr16",12061427,Inf,"113",31,FALSE,TRUE,TRUE,"KRT71|ENSG00000139648.6--TNFRSF17|ENSG00000048462.6:10448222_1_81173_465_203/1/1",34,"HighConfidence","-"
"jaffa-direct","PSMB10:UBE3C","chr16",67968700,"chr7",156956504,Inf,"26",118,FALSE,TRUE,TRUE,"Locus_949_Transcript_13/14_Confidence_0.310_Length_3870",1048,"HighConfidence","-"
"jaffa-direct","FBXO33:FBN2","chr14",39900768,"chr5",127673814,Inf,"22",117,FALSE,TRUE,TRUE,"Locus_3163_Transcript_1/9_Confidence_0.564_Length_7635",936,"HighConfidence","-"
"jaffa-direct","CTSL:NIM1","chr9",90343064,"chr5",43277159,Inf,"110",29,FALSE,TRUE,TRUE,"CTSL|ENSG00000135047.10--NIM1|ENSG00000177453.3:10161475_0_43145_311_132/1/1",62,"HighConfidence","-"
"jaffa-direct","PPP1R15B:SAV1","chr1",204378620,"chr14",51102102,Inf,"71",65,FALSE,TRUE,TRUE,"PPP1R15B|ENSG00000158615.8--SAV1|ENSG00000151748.10:7283520_0_117593_2238_122/1/1",62,"HighConfidence","-"
"jaffa-direct","AMN:EDIL3","chr14",103395595,"chr5",83356303,Inf,"11",120,FALSE,TRUE,TRUE,"Locus_2789_Transcript_7/14_Confidence_0.272_Length_3987",3303,"HighConfidence","-"
"jaffa-direct","CAPZB:DHX32","chr1",19671681,"chr10",127530503,Inf,"23",105,FALSE,TRUE,TRUE,"Locus_5536_Transcript_6/17_Confidence_0.323_Length_3020",756,"HighConfidence","-"
"jaffa-direct","MFN1:FGFBP3","chr3",179085891,"chr10",93668804,Inf,"23",102,TRUE,TRUE,TRUE,"Locus_3235_Transcript_5/9_Confidence_0.111_Length_3480",1068,"HighConfidence","-"
"jaffa-direct","CPA2:RPS4Y2","chr7",129913017,"chrY",22921754,Inf,"23",100,TRUE,TRUE,TRUE,"Locus_3479_Transcript_1/5_Confidence_0.458_Length_1070",460,"HighConfidence","-"
"jaffa-direct","GLRX5:VSTM2L","chr14",96001721,"chr20",36572383,Inf,"3",117,FALSE,TRUE,TRUE,"Locus_7427_Transcript_13/18_Confidence_0.552_Length_2728",2363,"HighConfidence","-"
"jaffa-direct","SEPT7:GP1BB","chr7",35912376,"chr22",19711377,Inf,"23",93,FALSE,TRUE,TRUE,"Locus_3625_Transcript_10/30_Confidence_0.152_Length_1462",899,"HighConfidence","-"
"jaffa-direct","RBMY1B:ARTN","chrY",23685476,"chr1",44401765,Inf,"28",83,FALSE,TRUE,TRUE,"Locus_4972_Transcript_1/6_Confidence_0.400_Length_1679",1103,"HighConfidence","-"
"jaffa-direct","SLC6A12:BOC","chr12",310928,"chr3",112969402,Inf,"18",90,FALSE,TRUE,TRUE,"Locus_4318_Transcript_4/6_Confidence_0.278_Length_2281",1447,"HighConfidence","-"
"jaffa-direct","AKT1S1:VPREB3","chr19",50375069,"chr22",24095337,Inf,"23",84,TRUE,TRUE,TRUE,"Locus_5286_Transcript_4/14_Confidence_0.440_Length_2933",2636,"HighConfidence","-"
"jaffa-direct","GPR56:BCOR","chr16",57684263,"chrX",39914766,Inf,"105",1,FALSE,TRUE,TRUE,"GPR56|ENSG00000205336.7--BCOR|ENSG00000183337.12:20469174_0_66345_181_146/2/2",69,"HighConfidence","-"
"jaffa-direct","SPATA19:KCNC3","chr11",133715029,"chr19",50824041,Inf,"18",83,FALSE,TRUE,TRUE,"Locus_6814_Transcript_3/14_Confidence_0.154_Length_1133",228,"HighConfidence","-"
"jaffa-direct","NFU1:ANAPC16","chr2",69633154,"chr10",73992759,Inf,"14",87,FALSE,TRUE,TRUE,"Locus_5643_Transcript_18/30_Confidence_0.112_Length_1853",1141,"HighConfidence","-"
"jaffa-direct","FBXO22:ZNF84","chr15",76196444,"chr12",133617871,Inf,"5",95,FALSE,TRUE,TRUE,"Locus_740_Transcript_29/34_Confidence_0.373_Length_4084",3839,"HighConfidence","-"
"jaffa-direct","ATP6V1A:GPR123","chr3",113514786,"chr10",134910478,Inf,"6",94,TRUE,TRUE,TRUE,"Locus_146_Transcript_38/62_Confidence_0.044_Length_3217",1867,"HighConfidence","-"
"jaffa-direct","BMPR2:GAL3ST2","chr2",203397455,"chr2",242742760,39345.31,"14",83,FALSE,TRUE,FALSE,"Locus_5485_Transcript_4/7_Confidence_0.457_Length_2658",1796,"HighConfidence","-"
"jaffa-direct","HTR6:ARHGEF33","chr1",19992960,"chr2",39158250,Inf,"16",80,FALSE,TRUE,TRUE,"Locus_6171_Transcript_2/6_Confidence_0.578_Length_5000",3819,"HighConfidence","-"
"jaffa-direct","TCHH:SNTN","chr1",152086419,"chr3",63645401,Inf,"57",38,FALSE,TRUE,TRUE,"TCHH|ENSG00000159450.8--SNTN|ENSG00000188817.3:1101162_0_172548_85_312/1/1",53,"HighConfidence","-"
"jaffa-direct","KIF20B:FGD6","chr10",91503684,"chr12",95502195,Inf,"12",78,TRUE,TRUE,TRUE,"Locus_3399_Transcript_2/8_Confidence_0.429_Length_4340",3941,"HighConfidence","-"
"jaffa-direct","WASF2:CPNE4","chr1",27755271,"chr3",131415460,Inf,"18",66,FALSE,TRUE,TRUE,"Locus_3671_Transcript_5/9_Confidence_0.110_Length_1758",1413,"HighConfidence","-"
"jaffa-direct","PRSS48:KPNB1","chr4",152201110,"chr17",45734226,Inf,"63",21,FALSE,TRUE,TRUE,"PRSS48|ENSG00000189099.7--KPNB1|ENSG00000108424.5:12726647_1_120022_175_212/2/2",52,"HighConfidence","-"
"jaffa-direct","CLCN1:SNX3","chr7",143039235,"chr6",108544249,Inf,"1",82,FALSE,TRUE,TRUE,"Locus_5074_Transcript_10/12_Confidence_0.400_Length_3053",1799,"HighConfidence","-"
"jaffa-direct","KRR1:TRAV23DV6","chr12",75895503,"chr14",22554927,Inf,"19",62,TRUE,TRUE,TRUE,"Locus_5853_Transcript_5/9_Confidence_0.198_Length_1092",810,"HighConfidence","-"
"jaffa-direct","C2orf44:USP39","chr2",24255699,"chr2",85857844,61602.143,"18",61,FALSE,TRUE,TRUE,"Locus_3336_Transcript_9/10_Confidence_0.377_Length_3387",1942,"HighConfidence","-"
"jaffa-direct","TDRD5:CDC42","chr1",179632626,"chr1",22404922,157227.701,"13",66,TRUE,TRUE,TRUE,"Locus_4749_Transcript_5/6_Confidence_0.472_Length_4749",2737,"HighConfidence","-"
"jaffa-direct","NTN5:SH3RF1","chr19",49167400,"chr4",170017838,Inf,"9",68,FALSE,TRUE,TRUE,"Locus_2992_Transcript_4/10_Confidence_0.435_Length_2922",489,"HighConfidence","-"
"jaffa-direct","COTL1:SRCAP","chr16",84623711,"chr16",30724529,53899.186,"19",54,TRUE,TRUE,TRUE,"Locus_4770_Transcript_4/21_Confidence_0.476_Length_10732",475,"HighConfidence","-"
"jaffa-direct","APCDD1L:ERGIC2","chr20",57088873,"chr12",29509410,Inf,"3",67,FALSE,TRUE,TRUE,"Locus_6872_Transcript_6/18_Confidence_0.455_Length_4191",3607,"HighConfidence","-"
"jaffa-direct","DNALI1:SLC2A4","chr1",38027846,"chr17",7188407,Inf,"13",54,TRUE,TRUE,TRUE,"Locus_11243_Transcript_2/5_Confidence_0.479_Length_1313",567,"HighConfidence","-"
"jaffa-direct","C19orf43:HEPHL1","chr19",12845127,"chr11",93834361,Inf,"5",59,FALSE,TRUE,TRUE,"Locus_4358_Transcript_1/9_Confidence_0.395_Length_3279",2900,"HighConfidence","-"
"jaffa-direct","FRY:KIAA0556","chr13",32868707,"chr16",27765494,Inf,"8",54,FALSE,TRUE,TRUE,"Locus_5627_Transcript_7/13_Confidence_0.369_Length_4057",3038,"HighConfidence","-"
"jaffa-direct","IL17RB:PCDHGA1","chr3",53894255,"chr5",140874374,Inf,"59",3,FALSE,TRUE,TRUE,"IL17RB|ENSG00000056736.5--PCDHGB3|ENSG00000262209.1:27314576_1_74676_2140_151/1/1",41,"HighConfidence","-"
"jaffa-direct","PPP1R14B:AF165138.7","chr11",64012676,"chr21",15981889,Inf,"2",59,FALSE,TRUE,TRUE,"Locus_4385_Transcript_17/17_Confidence_0.123_Length_1076",530,"HighConfidence","-"
"jaffa-direct","ONECUT3:FAM168B","chr19",1754853,"chr2",131840230,Inf,"3",58,FALSE,TRUE,TRUE,"Locus_3696_Transcript_6/13_Confidence_0.261_Length_5717",2479,"HighConfidence","-"
"jaffa-direct","AMY1A:APOA5","chr1",104205397,"chr11",116662608,Inf,"7",53,FALSE,TRUE,TRUE,"Locus_5435_Transcript_15/24_Confidence_0.293_Length_4223",2411,"HighConfidence","-"
"jaffa-direct","CBLN1:PCDHA1","chr16",49315113,"chr5",140358534,Inf,"6",53,TRUE,TRUE,TRUE,"Locus_2872_Transcript_4/5_Confidence_0.562_Length_3012",2384,"HighConfidence","-"
"jaffa-direct","QRICH2:SIX3","chr17",74271900,"chr2",45171707,Inf,"17",41,FALSE,TRUE,TRUE,"Locus_4522_Transcript_3/8_Confidence_0.638_Length_4548",2959,"HighConfidence","-"
"jaffa-direct","PPM1D:ABI1","chr17",58725443,"chr10",27037674,Inf,"14",43,FALSE,TRUE,TRUE,"Locus_2995_Transcript_12/17_Confidence_0.368_Length_4821",1211,"HighConfidence","-"
"jaffa-direct","IL9R:SGPP1","chrX",155233225,"chr14",64153374,Inf,"31",26,FALSE,TRUE,TRUE,"Locus_1422_Transcript_24/25_Confidence_0.090_Length_3522",435,"HighConfidence","-"
"jaffa-direct","LIPM:CHL1","chr10",90573052,"chr3",432384,Inf,"18",38,FALSE,TRUE,TRUE,"Locus_10896_Transcript_2/2_Confidence_0.357_Length_1621",593,"HighConfidence","-"
"jaffa-direct","SLC39A12:PCBD2","chr10",18242466,"chr5",134294730,Inf,"6",49,TRUE,TRUE,TRUE,"Locus_175_Transcript_31/33_Confidence_0.016_Length_863",479,"HighConfidence","-"
"jaffa-direct","HIATL1:ASPA","chr9",97200810,"chr17",3384897,Inf,"4",51,TRUE,TRUE,TRUE,"Locus_3354_Transcript_10/13_Confidence_0.296_Length_1452",767,"HighConfidence","-"
"jaffa-direct","CST9:ZNF771","chr20",23586247,"chr16",30419366,Inf,"10",44,TRUE,TRUE,TRUE,"Locus_10666_Transcript_1/3_Confidence_0.762_Length_1946",262,"HighConfidence","-"
"jaffa-direct","LYG1:GUCY1B3","chr2",99908999,"chr4",156717529,Inf,"14",40,FALSE,TRUE,TRUE,"Locus_5898_Transcript_3/6_Confidence_0.659_Length_1659",442,"HighConfidence","-"
"jaffa-direct","TMEM65:TAF8","chr8",125339595,"chr6",42019095,Inf,"36",18,TRUE,TRUE,TRUE,"TMEM65|ENSG00000164983.6--TAF8|ENSG00000137413.11:1140582_1_176826_1100_167/2/2",39,"HighConfidence","-"
"jaffa-direct","MRPS30:LTB4R","chr5",44811256,"chr14",24784843,Inf,"11",42,TRUE,TRUE,TRUE,"Locus_3945_Transcript_24/24_Confidence_0.119_Length_3128",733,"HighConfidence","-"
"jaffa-direct","ZW10:MPV17L2","chr11",113630931,"chr19",18304674,Inf,"13",39,TRUE,TRUE,TRUE,"Locus_4094_Transcript_2/13_Confidence_0.326_Length_2204",725,"HighConfidence","-"
"jaffa-direct","SEMA7A:LAMA2","chr15",74709932,"chr6",129601206,Inf,"7",43,FALSE,TRUE,TRUE,"Locus_5988_Transcript_2/10_Confidence_0.577_Length_7579",7139,"HighConfidence","-"
"jaffa-direct","IGFBP6:ZNF302","chr12",53494641,"chr19",35173682,Inf,"12",36,TRUE,TRUE,TRUE,"Locus_2_Transcript_681/960_Confidence_0.001_Length_1036",779,"HighConfidence","-"
"jaffa-direct","AKR1E2:DHX35","chr10",4878001,"chr20",37643523,Inf,"6",38,TRUE,TRUE,TRUE,"Locus_8115_Transcript_3/8_Confidence_0.398_Length_2426",1938,"HighConfidence","-"
"jaffa-direct","POLR2J3:FBXO18","chr7",102180462,"chr10",5963221,Inf,"16",28,FALSE,TRUE,TRUE,"Locus_442_Transcript_8/40_Confidence_0.081_Length_2124",1432,"HighConfidence","-"
"jaffa-direct","CASD1:LRIG3","chr7",94147635,"chr12",59268112,Inf,"43",1,FALSE,TRUE,TRUE,"CASD1|ENSG00000127995.12--LRIG3|ENSG00000139263.7:18562001_1_27843_589_240/2/2",49,"HighConfidence","-"
"jaffa-direct","ACSL1:CAMSAP2","chr4",185681511,"chr1",200826434,Inf,"5",37,FALSE,TRUE,TRUE,"Locus_3079_Transcript_18/22_Confidence_0.206_Length_2257",1890,"HighConfidence","-"
"jaffa-direct","CST11:DCAF4","chr20",23432453,"chr14",73423094,Inf,"9",32,TRUE,TRUE,TRUE,"Locus_10524_Transcript_5/8_Confidence_0.250_Length_1552",356,"HighConfidence","-"
"jaffa-direct","LYPD1:SPTBN5","chr2",133425973,"chr15",42158101,Inf,"3",38,FALSE,TRUE,TRUE,"Locus_3748_Transcript_11/11_Confidence_0.113_Length_5132",4672,"HighConfidence","-"
"jaffa-direct","DLX4:NHP2","chr17",48050633,"chr5",177577994,Inf,"21",19,FALSE,TRUE,TRUE,"Locus_2214_Transcript_5/15_Confidence_0.089_Length_1989",1392,"HighConfidence","-"
"jaffa-direct","MRPS10:VTCN1","chr6",42176596,"chr1",117695991,Inf,"6",34,FALSE,TRUE,TRUE,"Locus_6802_Transcript_1/8_Confidence_0.393_Length_2626",538,"HighConfidence","-"
"jaffa-direct","PVRL3:LPAR5","chr3",110791024,"chr12",6730630,Inf,"2",37,FALSE,TRUE,TRUE,"Locus_2834_Transcript_2/8_Confidence_0.127_Length_3057",431,"HighConfidence","-"
"jaffa-direct","MYLIP:RPE65","chr6",16145548,"chr1",68896859,Inf,"3",36,TRUE,TRUE,TRUE,"Locus_3359_Transcript_2/10_Confidence_0.362_Length_2628",1183,"HighConfidence","-"
"jaffa-direct","ALKBH4:TMTC4","chr7",102105161,"chr13",101288988,Inf,"25",13,TRUE,TRUE,TRUE,"ALKBH4|ENSG00000160993.3--TMTC4|ENSG00000125247.11:11368417_0_12068_99_257/1/1",51,"HighConfidence","-"
"jaffa-direct","TRAPPC4:SSTR5","chr11",118892596,"chr16",1128842,Inf,"8",29,FALSE,TRUE,TRUE,"Locus_3826_Transcript_23/30_Confidence_0.321_Length_5172",2603,"HighConfidence","-"
"jaffa-direct","RAB43:TUB","chr3",128840129,"chr11",8123033,Inf,"4",31,FALSE,TRUE,TRUE,"Locus_1168_Transcript_6/7_Confidence_0.086_Length_2049",501,"HighConfidence","-"
"jaffa-direct","CD244:GPR155","chr1",160811374,"chr2",175304763,Inf,"6",27,FALSE,TRUE,TRUE,"Locus_9552_Transcript_1/3_Confidence_0.730_Length_1357",543,"HighConfidence","-"
"jaffa-direct","SLC12A2:PRAMEF26","chr5",127420402,"chr1",13217249,Inf,"13",20,FALSE,TRUE,TRUE,"SLC12A2|ENSG00000064651.9--PRAMEF26|ENSG00000229571.2:28574381_0_159047_759_137/2/2",33,"HighConfidence","-"
"jaffa-direct","CHRNA10:OGT","chr11",3692482,"chrX",70756058,Inf,"18",14,TRUE,TRUE,TRUE,"CHRNA10|ENSG00000129749.3--OGT|ENSG00000147162.9:10571606_1_34182_3030_109/2/2",43,"HighConfidence","-"
"jaffa-direct","UBR2:TADA1","chr6",42573597,"chr1",166833158,Inf,"1",31,FALSE,TRUE,TRUE,"Locus_3088_Transcript_13/16_Confidence_0.175_Length_2911",1056,"HighConfidence","-"
"jaffa-direct","STXBP1:FAIM2","chr9",130430466,"chr12",50295108,Inf,"6",25,FALSE,TRUE,TRUE,"Locus_5521_Transcript_1/9_Confidence_0.491_Length_5561",4544,"HighConfidence","-"
"jaffa-direct","NSMF:BSDC1","chr9",140346817,"chr1",32844440,Inf,"2",28,FALSE,TRUE,TRUE,"Locus_5078_Transcript_20/25_Confidence_0.280_Length_2946",1448,"HighConfidence","-"
"jaffa-direct","C9orf72:XCL1","chr9",27562379,"chr1",168550290,Inf,"6",23,FALSE,TRUE,TRUE,"Locus_5541_Transcript_7/10_Confidence_0.153_Length_1747",724,"HighConfidence","-"
"jaffa-direct","ITM2A:RNF112","chrX",78618078,"chr17",19316251,Inf,"6",23,TRUE,TRUE,TRUE,"Locus_11679_Transcript_4/6_Confidence_0.596_Length_3368",2611,"HighConfidence","-"
"jaffa-direct","VNN1:DEFA6","chr6",133005474,"chr8",6782449,Inf,"5",23,FALSE,TRUE,TRUE,"Locus_6801_Transcript_4/4_Confidence_0.146_Length_1607",234,"HighConfidence","-"
"jaffa-direct","INA:REEP3","chr10",105038033,"chr10",65369947,39668.083,"19",8,TRUE,TRUE,TRUE,"INA|ENSG00000148798.5--REEP3|ENSG00000165476.8:13788297_1_75348_4546_188/1/1",59,"HighConfidence","-"
"jaffa-direct","VCL:GDPD2","chr10",75758133,"chrX",69645902,Inf,"1",26,TRUE,TRUE,TRUE,"Locus_5440_Transcript_1/8_Confidence_0.185_Length_1878",1616,"HighConfidence","-"
"jaffa-direct","ARHGDIG:SLC5A8","chr16",331925,"chr12",101598343,Inf,"2",25,FALSE,TRUE,TRUE,"Locus_4081_Transcript_7/8_Confidence_0.540_Length_3820",479,"HighConfidence","-"
"jaffa-direct","OSBPL5:CALCR","chr11",3129001,"chr7",93116319,Inf,"2",23,FALSE,TRUE,TRUE,"Locus_3149_Transcript_6/8_Confidence_0.213_Length_2229",788,"HighConfidence","-"
"jaffa-direct","STYX:C1orf162","chr14",53224642,"chr1",112019420,Inf,"15",9,FALSE,TRUE,TRUE,"STYX|ENSG00000198252.7--C1orf162|ENSG00000143110.7:15348959_0_169412_657_112/1/1",67,"HighConfidence","-"
"jaffa-direct","CHDH:CDH18","chr3",53856518,"chr5",19503218,Inf,"4",20,TRUE,TRUE,TRUE,"Locus_6862_Transcript_7/7_Confidence_0.280_Length_1703",1295,"HighConfidence","-"
"jaffa-direct","PCDH8:BTD","chr13",53419941,"chr3",15676931,Inf,"1",22,FALSE,TRUE,TRUE,"Locus_3725_Transcript_9/12_Confidence_0.348_Length_4756",2843,"HighConfidence","-"
"jaffa-direct","SSBP3:NUDT6","chr1",54722800,"chr4",123814380,Inf,"4",19,FALSE,TRUE,TRUE,"Locus_6413_Transcript_8/23_Confidence_0.182_Length_1361",804,"HighConfidence","-"
"jaffa-direct","PKN1:CHI3L1","chr19",14578453,"chr1",203148713,Inf,"3",20,FALSE,TRUE,TRUE,"Locus_4819_Transcript_5/9_Confidence_0.438_Length_2541",1971,"HighConfidence","-"
"jaffa-direct","SLC25A41:PNPLA8","chr19",6433498,"chr7",108119823,Inf,"5",18,TRUE,TRUE,TRUE,"Locus_4732_Transcript_5/9_Confidence_0.340_Length_1601",284,"HighConfidence","-"
"jaffa-direct","ITGA2B:DNAH8","chr17",42462532,"chr6",38690552,Inf,"4",18,FALSE,TRUE,TRUE,"Locus_6596_Transcript_2/5_Confidence_0.562_Length_1367",686,"HighConfidence","-"
"jaffa-direct","CST9L:CXCR3","chr20",23546611,"chrX",70837309,Inf,"1",21,TRUE,TRUE,TRUE,"Locus_6799_Transcript_5/8_Confidence_0.457_Length_2153",651,"HighConfidence","-"
"jaffa-direct","AVPR2:TST","chrX",153171870,"chr22",37414794,Inf,"3",19,FALSE,TRUE,TRUE,"Locus_4093_Transcript_2/10_Confidence_0.514_Length_1998",962,"HighConfidence","-"
"jaffa-direct","TMCO5A:P2RX3","chr15",38229171,"chr11",57114590,Inf,"5",15,TRUE,TRUE,TRUE,"Locus_6449_Transcript_1/4_Confidence_0.881_Length_2779",697,"HighConfidence","-"
"jaffa-direct","AC011530.4:IL4","chr19",46288852,"chr5",132018178,Inf,"14",6,TRUE,TRUE,TRUE,"AC011530.4|ENSG00000268434.1--IL4|ENSG00000113520.6:17443621_0_3250_49_113/2/2",42,"HighConfidence","-"
"jaffa-direct","PID1:DAP","chr2",230020534,"chr5",10681281,Inf,"4",16,FALSE,TRUE,TRUE,"Locus_5432_Transcript_6/6_Confidence_0.356_Length_2359",419,"HighConfidence","-"
"jaffa-direct","SLC7A14:PIH1D3","chr3",170218898,"chrX",106459901,Inf,"3",16,FALSE,TRUE,TRUE,"Locus_9204_Transcript_8/12_Confidence_0.287_Length_1584",857,"HighConfidence","-"
"jaffa-direct","FOXO6:UBE2S","chr1",41828016,"chr19",55915846,Inf,"2",16,FALSE,TRUE,TRUE,"Locus_2853_Transcript_2/7_Confidence_0.209_Length_1075",422,"HighConfidence","-"
"jaffa-direct","KRT33B:MAP3K7","chr17",39521644,"chr6",91278342,Inf,"2",15,TRUE,TRUE,TRUE,"Locus_6080_Transcript_10/12_Confidence_0.387_Length_5315",799,"HighConfidence","-"
"jaffa-direct","AL356356.1:KAT8","chr1",150522752,"chr16",31141338,Inf,"5",11,FALSE,TRUE,TRUE,"Locus_7437_Transcript_11/16_Confidence_0.191_Length_1553",1026,"HighConfidence","-"
"jaffa-direct","DDX59:ZC2HC1C","chr1",200617567,"chr14",75537258,Inf,"1",15,TRUE,TRUE,TRUE,"Locus_9307_Transcript_11/11_Confidence_0.288_Length_2738",1809,"HighConfidence","-"
"jaffa-direct","C17orf51:TIFA","chr17",21449969,"chr4",113199590,Inf,"1",15,FALSE,TRUE,TRUE,"Locus_6183_Transcript_2/10_Confidence_0.483_Length_3378",469,"HighConfidence","-"
"jaffa-direct","NLN:TSFM","chr5",65088482,"chr12",58176893,Inf,"6",10,TRUE,TRUE,TRUE,"NLN|ENSG00000123213.18--TSFM|ENSG00000123297.12:10665196_0_102535_1643_419/1/1",62,"HighConfidence","-"
"jaffa-direct","IZUMO3:C7orf63","chr9",24544970,"chr7",89939382,Inf,"4",12,FALSE,TRUE,TRUE,"Locus_10349_Transcript_1/13_Confidence_0.233_Length_1080",464,"HighConfidence","-"
"jaffa-direct","IFT74:TNKS2","chr9",27011966,"chr10",93614786,Inf,"4",12,FALSE,TRUE,TRUE,"Locus_5860_Transcript_6/10_Confidence_0.492_Length_7582",4724,"HighConfidence","-"
"jaffa-direct","SPTBN2:CLSTN1","chr11",66466110,"chr1",9804063,Inf,"5",10,FALSE,TRUE,TRUE,"Locus_4036_Transcript_6/12_Confidence_0.252_Length_7274",4080,"HighConfidence","-"
"jaffa-direct","SMYD4:MBNL3","chr17",1731155,"chrX",131525111,Inf,"12",3,FALSE,TRUE,TRUE,"SMYD4|ENSG00000186532.7--MBNL3|ENSG00000076770.10:19152243_0_163099_104_187/2/2",60,"HighConfidence","-"
"jaffa-direct","GSDMB:PLSCR5","chr17",38061679,"chr3",146309668,Inf,"3",12,TRUE,TRUE,TRUE,"Locus_5866_Transcript_21/22_Confidence_0.256_Length_1042",558,"HighConfidence","-"
"jaffa-direct","SLC12A2:PRAMEF5","chr5",127420402,"chr1",13368172,Inf,"4",11,FALSE,TRUE,TRUE,"SLC12A2|ENSG00000064651.9--PRAMEF26|ENSG00000229571.2:10526570_1_159047_750_178/2/2",34,"HighConfidence","-"
"jaffa-direct","ATP5B:PIK3CB","chr12",57036242,"chr3",138423335,Inf,"8",6,TRUE,TRUE,TRUE,"ATP5B|ENSG00000110955.4--PIK3CB|ENSG00000051382.4:12455583_1_18774_2909_218/2/2",60,"HighConfidence","-"
"jaffa-direct","SLC25A17:MAGEA1","chr22",41188529,"chrX",152483075,Inf,"2",12,FALSE,TRUE,TRUE,"Locus_3712_Transcript_3/12_Confidence_0.325_Length_2050",1522,"HighConfidence","-"
"jaffa-direct","GABRA1:RHOT1","chr5",161281276,"chr17",30510190,Inf,"11",3,FALSE,TRUE,TRUE,"GABRA1|ENSG00000022355.10--RHOT1|ENSG00000126858.12:10432558_0_62222_454_185/1/1",48,"HighConfidence","-"
"jaffa-direct","GAGE12J:LYRM1","chrX",49183275,"chr16",20935322,Inf,"2",12,FALSE,TRUE,TRUE,"GAGE2A|ENSG00000189064.8--LYRM1|ENSG00000102897.5:11559985_1_62411_947_244/1/1",58,"HighConfidence","-"
"jaffa-direct","DKK1:C1orf220","chr10",54074845,"chr1",178514348,Inf,"4",9,FALSE,TRUE,TRUE,"Locus_3899_Transcript_3/5_Confidence_0.446_Length_1684",1139,"HighConfidence","-"
"jaffa-direct","GP2:PDZD7","chr16",20331584,"chr10",102790141,Inf,"1",11,TRUE,TRUE,TRUE,"Locus_9124_Transcript_1/3_Confidence_0.219_Length_812",611,"HighConfidence","-"
"jaffa-direct","MLYCD:SSX4B","chr16",83945972,"chrX",48270834,Inf,"2",10,TRUE,TRUE,TRUE,"Locus_5038_Transcript_19/20_Confidence_0.267_Length_2111",1157,"HighConfidence","-"
"jaffa-direct","ZNF3:GPC1","chr7",99672758,"chr2",241402764,Inf,"9",3,FALSE,TRUE,TRUE,"ZNF3|ENSG00000166526.12--GPC1|ENSG00000063660.4:16898103_1_193550_2675_112/2/2",41,"HighConfidence","-"
"jaffa-direct","KCNMB2:PRR5L","chr3",178543546,"chr11",36422547,Inf,"1",10,FALSE,TRUE,TRUE,"Locus_10205_Transcript_13/16_Confidence_0.337_Length_4555",3691,"HighConfidence","-"
"jaffa-direct","RUNX2:SEPT12","chr6",45390694,"chr16",4837668,Inf,"1",10,TRUE,TRUE,TRUE,"Locus_7028_Transcript_1/7_Confidence_0.157_Length_1607",272,"HighConfidence","-"
"jaffa-direct","GALP:BORA","chr19",56692003,"chr13",73318643,Inf,"7",2,TRUE,TRUE,TRUE,"GALP|ENSG00000197487.4--BORA|ENSG00000136122.11:13204462_1_62712_220_152/1/1",36,"HighConfidence","-"
