"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","CCDC57:C19orf10","chr17",80151632,"chr19",4658096,Inf,0,1,FALSE,TRUE,TRUE,"D2FGHACXX130903:4:2212:1804:10000/2",58,"MediumConfidence","-"
"jaffa-direct","SLC16A3:TSEN34","chr17",80194107,"chr19",54695212,Inf,0,1,FALSE,TRUE,TRUE,"C29TWACXX130819:4:2310:12088:61274/1",30,"MediumConfidence","-"
"jaffa-direct","CSNK1D:PHB2","chr17",80210310,"chr12",7075663,Inf,0,1,FALSE,TRUE,TRUE,"D2B75ACXX130819:7:2310:8887:62039/2",65,"MediumConfidence","-"
"jaffa-direct","ZZZ3:DAZAP1","chr1",78148947,"chr19",1417499,Inf,0,1,FALSE,TRUE,TRUE,"D2FGHACXX130903:2:1311:9498:86578/2",50,"MediumConfidence","-"
"jaffa-direct","TYMS:HNRNPH1","chr18",662320,"chr5",179043959,Inf,0,1,TRUE,TRUE,TRUE,"D2B75ACXX130819:4:1207:3513:41568/1",54,"MediumConfidence","-"
"jaffa-direct","EIF3G:NME1-NME2","chr19",10229344,"chr17",49247298,Inf,0,1,TRUE,TRUE,TRUE,"D2FGHACXX130903:8:2204:17921:73802/1",42,"MediumConfidence","-"
"jaffa-direct","BABAM1:NONO","chr19",17378336,"chrX",70518557,Inf,0,1,FALSE,TRUE,TRUE,"D2BCKACXX130819:6:2205:20166:45100/2",61,"MediumConfidence","-"
"jaffa-direct","MOB3A:KPNB1","chr19",2096225,"chr17",45757386,Inf,0,1,FALSE,TRUE,TRUE,"C29TWACXX130819:2:2107:7838:25190/2",71,"MediumConfidence","-"
"jaffa-direct","TNNT1:NONO","chr19",55656912,"chrX",70518557,Inf,0,1,FALSE,TRUE,TRUE,"D2FUTACXX130901:5:1216:12325:42777/2",60,"MediumConfidence","-"
"jaffa-direct","ZNF586:GOLPH3L","chr19",58301768,"chr1",150667326,Inf,0,1,FALSE,TRUE,TRUE,"C29TWACXX130819:4:2207:18934:82765/1",58,"MediumConfidence","-"
"jaffa-direct","ZFAS1:CBX3","chr20",47895253,"chr7",26242591,Inf,0,1,FALSE,TRUE,TRUE,"D2FGHACXX130903:8:1101:18709:52244/2",49,"MediumConfidence","-"
"jaffa-direct","TCFL5:HAUS4","chr20",61485368,"chr14",23419619,Inf,0,1,TRUE,TRUE,TRUE,"C29TWACXX130819:1:2111:15586:64927/1",68,"MediumConfidence","-"
"jaffa-direct","TCFL5:RPAP1","chr20",61485368,"chr15",41810380,Inf,0,1,FALSE,TRUE,TRUE,"C29TWACXX130819:5:1212:9463:75054/2",64,"MediumConfidence","-"
"jaffa-direct","GID8:PPOX","chr20",61569605,"chr1",161139696,Inf,0,1,FALSE,TRUE,TRUE,"C29TWACXX130819:6:2312:7139:97034/1",53,"MediumConfidence","-"
"jaffa-direct","APP:FANCD2","chr21",27394156,"chr3",10131976,Inf,0,1,FALSE,TRUE,TRUE,"D2B83ACXX130818:4:1115:1626:54129/2",51,"MediumConfidence","-"
"jaffa-direct","WDSUB1:ZNF330","chr2",160132057,"chr4",142147921,Inf,0,1,TRUE,TRUE,TRUE,"H13N7ADXX130815:2:1216:5314:69494/1",35,"MediumConfidence","-"
"jaffa-direct","UBE2L3:SUV39H2","chr22",21965332,"chr10",14938845,Inf,0,1,FALSE,TRUE,TRUE,"D2FGHACXX130903:2:2206:20303:87220/1",63,"MediumConfidence","-"
"jaffa-direct","ERLEC1:ACIN1","chr2",54042072,"chr14",23528683,Inf,0,1,TRUE,TRUE,TRUE,"D2B75ACXX130819:1:2116:17774:97797/1",48,"MediumConfidence","-"
"jaffa-direct","PAPOLG:RPS9","chr2",61014755,"chr19",54710144,Inf,0,1,TRUE,TRUE,TRUE,"C29TWACXX130819:4:1210:4325:59755/1",64,"MediumConfidence","-"
"jaffa-direct","RTKN:ARHGAP11A","chr2",74668833,"chr15",32926134,Inf,0,1,FALSE,TRUE,TRUE,"D2B83ACXX130818:5:2213:17002:45938/1",65,"MediumConfidence","-"
"jaffa-direct","INPP4A:UTP6","chr2",99175958,"chr17",30219342,Inf,0,1,FALSE,TRUE,TRUE,"D2FUTACXX130901:6:1214:14177:78107/1",53,"MediumConfidence","-"
"jaffa-direct","IFT57:CPSF3","chr3",107886640,"chr2",9588327,Inf,0,1,TRUE,TRUE,TRUE,"C29TWACXX130819:6:1301:11495:75398/1",64,"MediumConfidence","-"
"jaffa-direct","NAA50:VAPA","chr3",113464789,"chr18",9950392,Inf,0,1,FALSE,TRUE,TRUE,"D2FGHACXX130903:1:2207:7627:49187/1",35,"MediumConfidence","-"
"jaffa-direct","LINC00969:CYTH3","chr3",195385036,"chr7",6210277,Inf,0,1,FALSE,TRUE,TRUE,"D2FGHACXX130903:3:1202:10987:28526/1",67,"MediumConfidence","-"
"jaffa-direct","UBA3:GTF2I","chr3",69126949,"chr7",74171152,Inf,0,1,FALSE,TRUE,TRUE,"D2FGHACXX130903:5:2208:8799:8265/2",51,"MediumConfidence","-"
"jaffa-direct","HADH:PPFIA1","chr4",108911220,"chr11",70170508,Inf,0,1,TRUE,TRUE,TRUE,"D2FGHACXX130903:6:2302:11886:45642/2",59,"MediumConfidence","-"
"jaffa-direct","LCORL:RPS27A","chr4",17963526,"chr2",55459944,Inf,0,1,FALSE,TRUE,TRUE,"D2B83ACXX130818:8:2114:14820:37325/1",65,"MediumConfidence","-"
"jaffa-direct","UFSP2:MGAT4B","chr4",186339595,"chr5",179228969,Inf,0,1,FALSE,TRUE,TRUE,"D2B83ACXX130818:5:2216:20161:2884/2",55,"MediumConfidence","-"
"jaffa-direct","RGS12:MKI67","chr4",3344780,"chr10",129917583,Inf,0,1,FALSE,TRUE,TRUE,"D2FGHACXX130903:7:2314:15738:21338/2",72,"MediumConfidence","-"
"jaffa-direct","UBE2K:SAV1","chr4",39757359,"chr14",51102102,Inf,0,1,TRUE,TRUE,TRUE,"C29TWACXX130819:8:2306:17509:7082/1",38,"MediumConfidence","-"
"jaffa-direct","RBM47:TAF1D","chr4",40468594,"chr11",93463878,Inf,0,1,FALSE,TRUE,TRUE,"D2FUTACXX130901:7:2315:12672:56537/2",53,"MediumConfidence","-"
"jaffa-direct","RBM47:TRIM44","chr4",40631413,"chr11",35827908,Inf,0,1,FALSE,TRUE,TRUE,"D2B75ACXX130819:4:1302:4762:72274/1",38,"MediumConfidence","-"
"jaffa-direct","RP11-440L14.1:SMARCB1","chr4",775560,"chr22",24158957,Inf,0,1,FALSE,TRUE,TRUE,"D2B75ACXX130819:8:1310:15510:84075/1",59,"MediumConfidence","-"
"jaffa-direct","HARS2:PKN2","chr5",140071341,"chr1",89272996,Inf,0,1,TRUE,TRUE,TRUE,"H13N7ADXX130815:2:2111:12362:2272/1",42,"MediumConfidence","-"
"jaffa-direct","PPARGC1B:SMARCC1","chr5",149109983,"chr3",47663831,Inf,0,1,TRUE,TRUE,TRUE,"D2BCKACXX130819:4:1113:4409:64833/1",61,"MediumConfidence","-"
"jaffa-direct","HNRNPH1:PPCS","chr5",179050038,"chr1",42922918,Inf,0,1,FALSE,TRUE,TRUE,"C29TWACXX130819:4:2112:20520:45808/1",53,"MediumConfidence","-"
"jaffa-direct","LMBRD2:UNC119B","chr5",36141209,"chr12",121151077,Inf,0,1,FALSE,TRUE,TRUE,"D2B75ACXX130819:8:1216:10472:39175/1",61,"MediumConfidence","-"
"jaffa-direct","C5orf51:BAX","chr5",41904569,"chr19",49464067,Inf,0,1,FALSE,TRUE,TRUE,"C29TWACXX130819:2:1111:8172:11451/1",56,"MediumConfidence","-"
"jaffa-direct","TAF9:PHACTR4","chr5",68665484,"chr1",28733921,Inf,0,1,FALSE,TRUE,TRUE,"D2B75ACXX130819:5:2115:15214:56457/2",59,"MediumConfidence","-"
"jaffa-direct","TNPO1:ZNF644","chr5",72157741,"chr1",91382547,Inf,0,1,FALSE,TRUE,TRUE,"D2BCKACXX130819:8:1215:7985:65946/2",40,"MediumConfidence","-"
"jaffa-direct","RHOBTB3:LARP7","chr5",95099324,"chr4",113578403,Inf,0,1,TRUE,TRUE,TRUE,"D2FGHACXX130903:8:2205:1258:49771/2",50,"MediumConfidence","-"
"jaffa-direct","SYNE1:DENND4B","chr6",152665216,"chr1",153906347,Inf,0,1,FALSE,TRUE,TRUE,"D2B83ACXX130818:4:1213:8153:37759/1",61,"MediumConfidence","-"
"jaffa-direct","HSP90AB1:LAMA5","chr6",44217571,"chr20",60888066,Inf,0,1,FALSE,TRUE,TRUE,"D2FGHACXX130903:2:2202:2587:75305/1",49,"MediumConfidence","-"
"jaffa-direct","ME1:FEM1B","chr6",84055892,"chr15",68581945,Inf,0,1,FALSE,TRUE,TRUE,"C29TWACXX130819:4:1309:9440:82835/1",47,"MediumConfidence","-"
"jaffa-direct","NAMPT:PDP1","chr7",105925274,"chr8",94934244,Inf,0,1,TRUE,TRUE,TRUE,"D2B75ACXX130819:2:2113:3328:34853/1",33,"MediumConfidence","-"
"jaffa-direct","ZFAND2A:MRPL15","chr7",1195089,"chr8",55059942,Inf,0,1,FALSE,TRUE,TRUE,"D2BCKACXX130819:7:1313:7787:70087/2",60,"MediumConfidence","-"
"jaffa-direct","MICALL2:SDHAP1","chr7",1489876,"chr3",195686957,Inf,0,1,FALSE,TRUE,TRUE,"C29TWACXX130819:8:2305:9709:25032/2",35,"MediumConfidence","-"
"jaffa-direct","AC009403.2:TRAIP","chr7",155436162,"chr3",49869501,Inf,0,1,TRUE,TRUE,TRUE,"D2BCKACXX130819:5:1109:9444:3363/1",61,"MediumConfidence","-"
"jaffa-direct","RBM33:KLHL2","chr7",155437613,"chr4",166215511,Inf,0,1,TRUE,TRUE,TRUE,"C29TWACXX130819:2:1112:1560:84629/2",61,"MediumConfidence","-"
"jaffa-direct","FBXL18:VAV3","chr7",5545043,"chr1",108231028,Inf,0,1,FALSE,TRUE,TRUE,"D2B75ACXX130819:7:1112:5804:51801/1",67,"MediumConfidence","-"
"jaffa-direct","NSUN5P2:NPIPA3","chr7",72424898,"chr16",14818175,Inf,0,1,FALSE,TRUE,TRUE,"D2B75ACXX130819:5:2213:15845:64249/2",66,"MediumConfidence","-"
"jaffa-direct","PMS2P3:HP1BP3","chr7",75140253,"chr1",21100103,Inf,0,1,FALSE,TRUE,TRUE,"D2FGHACXX130903:5:2214:15760:83339/1",45,"MediumConfidence","-"
"jaffa-direct","SEMA3A:SCFD1","chr7",83631271,"chr14",31139462,Inf,0,1,TRUE,TRUE,TRUE,"D2FGHACXX130903:4:2215:2609:60626/1",37,"MediumConfidence","-"
"jaffa-direct","DMTF1:TTK","chr7",86809018,"chr6",80721446,Inf,0,1,TRUE,TRUE,TRUE,"D2B75ACXX130819:3:2116:13966:11981/2",46,"MediumConfidence","-"
"jaffa-direct","PABPC1:PUS7","chr8",101716525,"chr7",105143011,Inf,0,1,FALSE,TRUE,TRUE,"C29TWACXX130819:2:1202:14976:62014/1",44,"MediumConfidence","-"
"jaffa-direct","SAMD12:MKI67","chr8",119592954,"chr10",129917583,Inf,0,1,FALSE,TRUE,TRUE,"D2BCKACXX130819:6:2208:9155:44683/2",46,"MediumConfidence","-"
"jaffa-direct","MAL2:MARCH6","chr8",120233997,"chr5",10377910,Inf,0,1,FALSE,TRUE,TRUE,"C29TWACXX130819:7:2205:5696:49729/2",45,"MediumConfidence","-"
"jaffa-direct","RNF139-AS1:LASP1","chr8",125486326,"chr17",37046673,Inf,0,1,FALSE,TRUE,TRUE,"D2FUTACXX130901:6:1207:16815:50502/1",37,"MediumConfidence","-"
"jaffa-direct","SVEP1:INTS10","chr9",113173343,"chr8",19682314,Inf,0,1,FALSE,TRUE,TRUE,"D2BCKACXX130819:2:1113:5314:31014/1",46,"MediumConfidence","-"
"jaffa-direct","SPIN1:GNAS","chr9",91003453,"chr20",57470667,Inf,0,1,FALSE,TRUE,TRUE,"C29TWACXX130819:6:1307:7134:17559/1",64,"MediumConfidence","-"
"jaffa-direct","C9orf89:USP14","chr9",95870098,"chr18",163308,Inf,0,1,FALSE,TRUE,TRUE,"D2B75ACXX130819:2:2211:1069:97066/1",57,"MediumConfidence","-"
"jaffa-direct","FMR1:AP3B1","chrX",147003503,"chr5",77396849,Inf,0,1,FALSE,TRUE,TRUE,"D2B75ACXX130819:7:1202:14048:52182/1",37,"MediumConfidence","-"
"jaffa-direct","GRIPAP1:DAP3","chrX",48837627,"chr1",155697399,Inf,0,1,TRUE,TRUE,TRUE,"D2B75ACXX130819:4:1209:11730:67184/2",40,"MediumConfidence","-"
"jaffa-direct","TUBA1C:TUBA1B","chr12",49663710,"chr12",49523104,140.606,132,9,NA,FALSE,TRUE,"D2B75ACXX130819:1:1315:7697:46879/1",53,"LowConfidence","-"
"jaffa-direct","RP11-257P3.3:GXYLT2","chr8",82434239,"chr3",72978275,Inf,55,2,NA,FALSE,TRUE,"C29TWACXX130819:5:1212:9720:6523/2",41,"LowConfidence","-"
"jaffa-direct","TUBA1C:TUBA1B","chr12",49663679,"chr12",49523073,140.606,50,2,NA,FALSE,TRUE,"H13N7ADXX130815:1:2206:5461:12504/2",40,"LowConfidence","-"
"jaffa-direct","RP11-161H23.5:RP11-386G11.10","chr12",49666433,"chr12",49522402,144.031,40,4,NA,FALSE,TRUE,"C29TWACXX130819:5:1111:14182:32295/1",55,"LowConfidence","-"
"jaffa-direct","AC016995.3:RPLP0","chr2",38709446,"chr12",120635184,Inf,37,2,NA,FALSE,TRUE,"D2B75ACXX130819:8:2108:2603:29447/2",30,"LowConfidence","-"
"jaffa-direct","RP11-161H23.5:RP11-386G11.10","chr12",49666307,"chr12",49522449,143.858,30,3,NA,FALSE,TRUE,"D2B83ACXX130818:7:2206:19532:4343/1",27,"LowConfidence","-"
"jaffa-direct","RP11-161H23.5:RP11-386G11.10","chr12",49666390,"chr12",49522390,144,30,3,NA,FALSE,TRUE,"D2BCKACXX130819:8:1207:9798:64710/2",53,"LowConfidence","-"
"jaffa-direct","TUBA1C:TUBA1B","chr12",49663676,"chr12",49523132,140.544,29,3,NA,FALSE,TRUE,"C29TWACXX130819:3:2302:16634:60571/1",32,"LowConfidence","-"
"jaffa-direct","MT-RNR2:MTRNR2L2","chrM",2398,"chr5",79945934,Inf,19,3,NA,FALSE,TRUE,"D2B75ACXX130819:2:1210:4261:10957/2",48,"LowConfidence","-"
"jaffa-direct","RP11-161H23.5:RP11-386G11.10","chr12",49666420,"chr12",49522354,144.066,15,2,NA,FALSE,TRUE,"D2FUTACXX130901:5:1313:1435:72127/1",43,"LowConfidence","-"
"jaffa-direct","HNRNPA1P48:AC021224.1","chr16",51680284,"chr18",29992604,Inf,15,2,NA,FALSE,TRUE,"C29TWACXX130819:2:2210:13594:93017/1",33,"LowConfidence","-"
"jaffa-direct","TUBA1A:RP11-386G11.10","chr12",49578810,"chr12",49521734,57.076,10,4,NA,FALSE,TRUE,"D2B83ACXX130818:4:2110:7858:97652/1",51,"LowConfidence","-"
"jaffa-direct","RP11-385D13.1:TRIM16L","chr17",15532356,"chr17",18638292,3105.936,12,2,NA,FALSE,FALSE,"C29TWACXX130819:1:2108:13396:54581/1",30,"LowConfidence","-"
"jaffa-direct","RP11-187O7.3:RPSA","chr14",77101922,"chr3",39448227,Inf,12,2,NA,FALSE,TRUE,"D2B75ACXX130819:2:2315:5927:34748/2",68,"LowConfidence","-"
"jaffa-direct","MTRNR2L6:MT-RNR2","chr7",142374476,"chrM",2083,Inf,12,2,NA,FALSE,TRUE,"D2B75ACXX130819:5:2116:6511:96731/2",35,"LowConfidence","-"
"jaffa-direct","TUBA1C:TUBA1A","chr12",49663734,"chr12",49580146,83.588,9,2,NA,FALSE,TRUE,"D2BCKACXX130819:1:2111:3114:87876/2",62,"LowConfidence","-"
"jaffa-direct","TUBA1B:RP11-161H23.5","chr12",49523031,"chr12",49666075,143.044,9,2,NA,FALSE,TRUE,"C29TWACXX130819:3:2110:18267:6769/2",41,"LowConfidence","-"
"jaffa-direct","RP11-21I10.2:LAPTM4B","chr4",119991141,"chr8",98864414,Inf,9,2,NA,FALSE,TRUE,"C29TWACXX130819:1:1116:9451:3471/2",33,"LowConfidence","-"
"jaffa-direct","TUBA1A:RP11-161H23.5","chr12",49579286,"chr12",49666484,87.198,8,2,NA,FALSE,TRUE,"D2B75ACXX130819:6:1315:2250:46535/2",43,"LowConfidence","-"
"jaffa-direct","TUBA1A:RP11-161H23.5","chr12",49579270,"chr12",49666552,87.282,7,2,NA,FALSE,TRUE,"C29TWACXX130819:4:2105:13973:51717/1",27,"LowConfidence","-"
"jaffa-direct","TUBA1A:RP11-161H23.5","chr12",49579379,"chr12",49666406,87.027,6,2,NA,FALSE,TRUE,"C29TWACXX130819:5:2309:12895:25084/2",35,"LowConfidence","-"
"jaffa-direct","TUBA1A:RP11-161H23.5","chr12",49579214,"chr12",49666581,87.367,6,2,NA,FALSE,TRUE,"C29TWACXX130819:4:2310:14742:7898/2",37,"LowConfidence","-"
"jaffa-direct","FTL:MT-CO1","chr19",49468673,"chrM",6550,Inf,4,3,NA,FALSE,TRUE,"D2B83ACXX130818:4:1208:13988:44035/2",47,"LowConfidence","-"
"jaffa-direct","MT-ATP6:PRDX1","chrM",8936,"chr1",45987529,Inf,5,2,NA,FALSE,TRUE,"D2FGHACXX130903:4:2209:19708:36558/1",46,"LowConfidence","-"
"jaffa-direct","MT-CO3:PRDX1","chrM",9352,"chr1",45987523,Inf,5,2,NA,FALSE,TRUE,"D2FGHACXX130903:4:1306:19178:61707/2",63,"LowConfidence","-"
"jaffa-direct","POTEJ:POTEI","chr2",131415397,"chr2",131220480,194.917,2,2,NA,FALSE,TRUE,"C29TWACXX130819:2:2201:19632:27435/1",27,"LowConfidence","-"
"jaffa-direct","RGPD2:RGPD1","chr2",88082860,"chr2",87213788,869.072,2,2,NA,FALSE,TRUE,"D2FGHACXX130903:2:2204:7095:92599/1",59,"LowConfidence","-"
"jaffa-direct","ANKRD30BL:AGRN","chr2",133013148,"chr1",990374,Inf,1,2,NA,FALSE,TRUE,"D2BCKACXX130819:1:1213:4430:85687/1",35,"LowConfidence","-"
"jaffa-direct","OOEP-AS1:RPL39","chr6",74083026,"chrX",118920641,Inf,1,2,NA,FALSE,TRUE,"D2BCKACXX130819:6:1114:13579:36711/2",34,"LowConfidence","-"
