"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","PCNXL4:ASAP2","chr14",60575045,"chr2",9540871,Inf,"36",134,FALSE,TRUE,TRUE,"Locus_50_Transcript_100/120_Confidence_0.084_Length_3536",1240,"HighConfidence","-"
"jaffa-direct","ZSCAN5A:FRMPD1","chr19",56735000,"chr9",37733470,Inf,"34",134,FALSE,TRUE,TRUE,"Locus_4_Transcript_60074/69008_Confidence_0.000_Length_2182",1635,"HighConfidence","-"
"jaffa-direct","AP2B1:ERI3","chr17",33932859,"chr1",44818597,Inf,"2",165,TRUE,TRUE,TRUE,"Locus_4_Transcript_17186/69008_Confidence_0.000_Length_2383",831,"HighConfidence","-"
"jaffa-direct","WFDC5:MLF1","chr20",43739015,"chr3",158315869,Inf,"15",147,TRUE,TRUE,TRUE,"Locus_4_Transcript_39712/69008_Confidence_0.000_Length_1185",718,"HighConfidence","-"
"jaffa-direct","IGFBP6:ZNF302","chr12",53494641,"chr19",35173682,Inf,"24",137,TRUE,TRUE,TRUE,"Locus_4_Transcript_48080/69008_Confidence_0.000_Length_967",710,"HighConfidence","-"
"jaffa-direct","CPA2:RPS4Y2","chr7",129913017,"chrY",22921754,Inf,"14",146,TRUE,TRUE,TRUE,"Locus_4_Transcript_16626/69008_Confidence_0.000_Length_1140",657,"HighConfidence","-"
"jaffa-direct","MFN1:FGFBP3","chr3",179085891,"chr10",93668804,Inf,"23",134,TRUE,TRUE,TRUE,"Locus_4_Transcript_60327/69008_Confidence_0.000_Length_3526",2458,"HighConfidence","-"
"jaffa-direct","ASB14:CEP57","chr3",57325940,"chr11",95551991,Inf,"16",139,FALSE,TRUE,TRUE,"Locus_4_Transcript_45373/69008_Confidence_0.000_Length_2337",261,"HighConfidence","-"
"jaffa-direct","RBMY1D:ARTN","chrY",24027387,"chr1",44401765,Inf,"39",116,FALSE,TRUE,TRUE,"Locus_4722_Transcript_24/30_Confidence_0.174_Length_1373",1103,"HighConfidence","-"
"jaffa-direct","NUTM1:ARIH1","chr15",34646073,"chr15",72810408,38164.34,"28",126,FALSE,TRUE,FALSE,"Locus_4_Transcript_36885/69008_Confidence_0.000_Length_6504",6177,"HighConfidence","-"
"jaffa-direct","ZNF592:SPATA31A1","chr15",85343208,"chr9",39358071,Inf,"26",128,FALSE,TRUE,TRUE,"Locus_4_Transcript_7614/69008_Confidence_0.000_Length_7416",3550,"HighConfidence","-"
"jaffa-direct","LRRIQ3:ZBTB16","chr1",74648222,"chr11",113933933,Inf,"33",119,TRUE,TRUE,TRUE,"Locus_4_Transcript_66078/69008_Confidence_0.000_Length_2728",2181,"HighConfidence","-"
"jaffa-direct","NDUFS4:IDH2","chr5",52942235,"chr15",90627585,Inf,"23",129,TRUE,TRUE,TRUE,"Locus_4_Transcript_42735/69008_Confidence_0.000_Length_1360",378,"HighConfidence","-"
"jaffa-direct","HVCN1:GTF2H4","chr12",111121030,"chr6",30876811,Inf,"13",137,TRUE,TRUE,TRUE,"Locus_6070_Transcript_5/27_Confidence_0.048_Length_420",219,"HighConfidence","-"
"jaffa-direct","AGAP2:RNF150","chr12",58130862,"chr4",141870526,Inf,"22",122,FALSE,TRUE,TRUE,"Locus_2481_Transcript_36/53_Confidence_0.226_Length_4028",757,"HighConfidence","-"
"jaffa-direct","PPP1R15B:SAV1","chr1",204378620,"chr14",51102102,Inf,"22",120,FALSE,TRUE,TRUE,"Locus_248_Transcript_391/396_Confidence_0.009_Length_3049",765,"HighConfidence","-"
"jaffa-direct","ADAMTS3:GABRR3","chr4",73176765,"chr3",97744523,Inf,"32",108,FALSE,TRUE,TRUE,"Locus_4_Transcript_36821/69008_Confidence_0.000_Length_3349",1260,"HighConfidence","-"
"jaffa-direct","SWT1:DAPK2","chr1",185200840,"chr15",64263760,Inf,"31",96,TRUE,TRUE,TRUE,"Locus_4_Transcript_4085/69008_Confidence_0.000_Length_2916",383,"HighConfidence","-"
"jaffa-direct","NKAIN4:TRNAU1AP","chr20",61880167,"chr1",28887145,Inf,"23",102,FALSE,TRUE,TRUE,"Locus_2199_Transcript_79/83_Confidence_0.090_Length_1960",326,"HighConfidence","-"
"jaffa-direct","CAPZB:DHX32","chr1",19671681,"chr10",127530503,Inf,"20",103,FALSE,TRUE,TRUE,"Locus_1419_Transcript_94/113_Confidence_0.120_Length_2904",717,"HighConfidence","-"
"jaffa-direct","TMEM65:TAF8","chr8",125339595,"chr6",42019095,Inf,"10",113,TRUE,TRUE,TRUE,"Locus_4_Transcript_45003/69008_Confidence_0.000_Length_1742",795,"HighConfidence","-"
"jaffa-direct","HEPACAM:THRAP3","chr11",124805818,"chr1",36748134,Inf,"19",103,FALSE,TRUE,TRUE,"Locus_4_Transcript_22295/69008_Confidence_0.000_Length_4727",4237,"HighConfidence","-"
"jaffa-direct","PPP1R14B:AF165138.7","chr11",64012676,"chr21",15981889,Inf,"25",97,FALSE,TRUE,TRUE,"Locus_1269_Transcript_53/56_Confidence_0.052_Length_1094",603,"HighConfidence","-"
"jaffa-direct","ATP5B:PIK3CB","chr12",57036242,"chr3",138423335,Inf,"4",117,TRUE,TRUE,TRUE,"Locus_206_Transcript_35/52_Confidence_0.146_Length_3643",595,"HighConfidence","-"
"jaffa-direct","FBXO33:FBN2","chr14",39900768,"chr5",127673814,Inf,"22",94,FALSE,TRUE,TRUE,"Locus_1558_Transcript_59/69_Confidence_0.241_Length_7616",931,"HighConfidence","-"
"jaffa-direct","SEPT7:GP1BB","chr7",35912376,"chr22",19711377,Inf,"17",95,FALSE,TRUE,TRUE,"Locus_4_Transcript_7978/69008_Confidence_0.000_Length_1461",895,"HighConfidence","-"
"jaffa-direct","ZSCAN5D:FRMPD1","chr19",56756794,"chr9",37733470,Inf,"23",87,FALSE,TRUE,TRUE,"Locus_4_Transcript_60075/69008_Confidence_0.000_Length_1971",1635,"HighConfidence","-"
"jaffa-direct","KRT84:PLGRKT","chr12",52778824,"chr9",5431983,Inf,"23",86,TRUE,TRUE,TRUE,"Locus_4_Transcript_36582/69008_Confidence_0.000_Length_1311",709,"HighConfidence","-"
"jaffa-direct","SOHLH2:PSMG3","chr13",36828182,"chr7",1607486,Inf,"18",90,TRUE,TRUE,TRUE,"Locus_1869_Transcript_196/217_Confidence_0.011_Length_927",502,"HighConfidence","-"
"jaffa-direct","SLC6A12:BOC","chr12",310928,"chr3",112969402,Inf,"17",90,FALSE,TRUE,TRUE,"Locus_2377_Transcript_11/14_Confidence_0.219_Length_2281",834,"HighConfidence","-"
"jaffa-direct","NFU1:ANAPC16","chr2",69633154,"chr10",73992759,Inf,"15",90,FALSE,TRUE,TRUE,"Locus_4_Transcript_14732/69008_Confidence_0.000_Length_1893",705,"HighConfidence","-"
"jaffa-direct","SPATA19:KCNC3","chr11",133715029,"chr19",50824041,Inf,"18",85,FALSE,TRUE,TRUE,"Locus_4_Transcript_66450/69008_Confidence_0.000_Length_1129",227,"HighConfidence","-"
"jaffa-direct","KIF20B:FGD6","chr10",91503684,"chr12",95502195,Inf,"12",79,TRUE,TRUE,TRUE,"Locus_2042_Transcript_23/42_Confidence_0.399_Length_4385",3986,"HighConfidence","-"
"jaffa-direct","BMPR2:GAL3ST2","chr2",203397455,"chr2",242742760,39345.31,"16",74,FALSE,TRUE,FALSE,"Locus_1165_Transcript_22/30_Confidence_0.230_Length_2657",861,"HighConfidence","-"
"jaffa-direct","WASF2:CPNE4","chr1",27755271,"chr3",131415460,Inf,"18",66,FALSE,TRUE,TRUE,"Locus_676_Transcript_51/52_Confidence_0.062_Length_1759",1414,"HighConfidence","-"
"jaffa-direct","C2orf44:USP39","chr2",24255699,"chr2",85857844,61602.145,"17",64,FALSE,TRUE,TRUE,"Locus_5652_Transcript_20/28_Confidence_0.403_Length_3428",1445,"HighConfidence","-"
"jaffa-direct","C11orf94:PDPN","chr11",45928420,"chr1",13933668,Inf,"7",73,FALSE,TRUE,TRUE,"Locus_61_Transcript_44/55_Confidence_0.330_Length_3528",2777,"HighConfidence","-"
"jaffa-direct","RBM15:MLNR","chr1",110884890,"chr13",49796176,Inf,"12",65,FALSE,TRUE,TRUE,"Locus_2351_Transcript_18/25_Confidence_0.551_Length_3277",2939,"HighConfidence","-"
"jaffa-direct","KRR1:TRAV23DV6","chr12",75895503,"chr14",22554927,Inf,"15",61,TRUE,TRUE,TRUE,"Locus_4167_Transcript_14/27_Confidence_0.147_Length_1099",310,"HighConfidence","-"
"jaffa-direct","PNMAL1:UNC5CL","chr19",46974077,"chr6",40998494,Inf,"17",58,TRUE,TRUE,TRUE,"Locus_1114_Transcript_56/222_Confidence_0.011_Length_2281",1765,"HighConfidence","-"
"jaffa-direct","ACSL1:CAMSAP2","chr4",185681511,"chr1",200826434,Inf,"5",70,FALSE,TRUE,TRUE,"Locus_1915_Transcript_58/72_Confidence_0.168_Length_2409",419,"HighConfidence","-"
"jaffa-direct","NEK1:DSG1","chr4",170508710,"chr18",28909855,Inf,"6",68,TRUE,TRUE,TRUE,"Locus_4_Transcript_46330/69008_Confidence_0.000_Length_5659",1201,"HighConfidence","-"
"jaffa-direct","COTL1:SRCAP","chr16",84623711,"chr16",30724529,53899.186,"19",54,TRUE,TRUE,TRUE,"Locus_4_Transcript_39021/69008_Confidence_0.000_Length_10732",475,"HighConfidence","-"
"jaffa-direct","PPM1D:ABI1","chr17",58725443,"chr10",27037674,Inf,"11",61,FALSE,TRUE,TRUE,"Locus_5419_Transcript_24/42_Confidence_0.183_Length_4821",3572,"HighConfidence","-"
"jaffa-direct","AMN:EDIL3","chr14",103395595,"chr5",83356303,Inf,"11",57,FALSE,TRUE,TRUE,"Locus_4_Transcript_3295/69008_Confidence_0.000_Length_450",208,"HighConfidence","-"
"jaffa-direct","TOR3A:IMPA1","chr1",179051522,"chr8",82593018,Inf,"13",54,FALSE,TRUE,TRUE,"Locus_1613_Transcript_20/78_Confidence_0.119_Length_3057",971,"HighConfidence","-"
"jaffa-direct","DNALI1:SLC2A4","chr1",38027846,"chr17",7188407,Inf,"11",56,TRUE,TRUE,TRUE,"Locus_794_Transcript_15/51_Confidence_0.126_Length_1378",817,"HighConfidence","-"
"jaffa-direct","POLR2J3:FBXO18","chr7",102180462,"chr10",5963221,Inf,"8",59,FALSE,TRUE,TRUE,"Locus_4_Transcript_31438/69008_Confidence_0.000_Length_3938",3249,"HighConfidence","-"
"jaffa-direct","TMPRSS6:GKN2","chr22",37471175,"chr2",69177395,Inf,"13",51,FALSE,TRUE,TRUE,"Locus_6489_Transcript_27/29_Confidence_0.196_Length_2100",618,"HighConfidence","-"
"jaffa-direct","CTSW:C6orf136","chr11",65648991,"chr6",30618771,Inf,"6",57,FALSE,TRUE,TRUE,"Locus_410_Transcript_28/106_Confidence_0.149_Length_4343",272,"HighConfidence","-"
"jaffa-direct","RAB43:TUB","chr3",128840129,"chr11",8123033,Inf,"5",58,FALSE,TRUE,TRUE,"Locus_4_Transcript_30390/69008_Confidence_0.000_Length_4883",266,"HighConfidence","-"
"jaffa-direct","FRY:KIAA0556","chr13",32868707,"chr16",27765494,Inf,"8",54,FALSE,TRUE,TRUE,"Locus_694_Transcript_25/38_Confidence_0.360_Length_4057",3038,"HighConfidence","-"
"jaffa-direct","FAM83G:PLCXD1","chr17",18891560,"chrX",200834,Inf,"3",57,TRUE,TRUE,TRUE,"Locus_4_Transcript_51975/69008_Confidence_0.000_Length_2073",1180,"HighConfidence","-"
"jaffa-direct","FAT2:CDCA4","chr5",150906795,"chr14",105478272,Inf,"1",59,TRUE,TRUE,TRUE,"Locus_4_Transcript_36647/69008_Confidence_0.000_Length_3080",871,"HighConfidence","-"
"jaffa-direct","YIPF2:NDUFC2-KCTD14","chr19",11038475,"chr11",77728316,Inf,"10",49,FALSE,TRUE,TRUE,"Locus_4_Transcript_4389/69008_Confidence_0.000_Length_1829",1554,"HighConfidence","-"
"jaffa-direct","SLC39A12:PCBD2","chr10",18242466,"chr5",134294730,Inf,"6",48,TRUE,TRUE,TRUE,"Locus_638_Transcript_63/66_Confidence_0.016_Length_883",479,"HighConfidence","-"
"jaffa-direct","AMY1A:APOA5","chr1",104205397,"chr11",116662608,Inf,"6",48,FALSE,TRUE,TRUE,"Locus_620_Transcript_20/57_Confidence_0.261_Length_4221",1882,"HighConfidence","-"
"jaffa-direct","CST9:ZNF771","chr20",23586247,"chr16",30419366,Inf,"10",44,TRUE,TRUE,TRUE,"Locus_8754_Transcript_11/16_Confidence_0.134_Length_620",228,"HighConfidence","-"
"jaffa-direct","LYG1:GUCY1B3","chr2",99908999,"chr4",156717529,Inf,"14",40,FALSE,TRUE,TRUE,"Locus_6573_Transcript_1/6_Confidence_0.659_Length_1659",442,"HighConfidence","-"
"jaffa-direct","MRPS30:LTB4R","chr5",44811256,"chr14",24784843,Inf,"11",42,TRUE,TRUE,TRUE,"Locus_4_Transcript_43860/69008_Confidence_0.000_Length_1044",753,"HighConfidence","-"
"jaffa-direct","ZW10:MPV17L2","chr11",113630931,"chr19",18304674,Inf,"13",39,TRUE,TRUE,TRUE,"Locus_4_Transcript_41934/69008_Confidence_0.000_Length_2222",725,"HighConfidence","-"
"jaffa-direct","SEMA7A:LAMA2","chr15",74709932,"chr6",129601206,Inf,"7",43,FALSE,TRUE,TRUE,"Locus_829_Transcript_76/128_Confidence_0.163_Length_7579",7139,"HighConfidence","-"
"jaffa-direct","HIAT1:C19orf12","chr1",100534142,"chr19",30193884,Inf,"4",44,FALSE,TRUE,TRUE,"Locus_4_Transcript_28239/69008_Confidence_0.000_Length_1495",492,"HighConfidence","-"
"jaffa-direct","ATP6V1A:GPR123","chr3",113514786,"chr10",134910478,Inf,"5",41,TRUE,TRUE,TRUE,"Locus_4_Transcript_37788/69008_Confidence_0.000_Length_3242",1375,"HighConfidence","-"
"jaffa-direct","SEMA3D:SH3GL3","chr7",84694740,"chr15",84233886,Inf,"7",38,FALSE,TRUE,TRUE,"Locus_4_Transcript_20517/69008_Confidence_0.000_Length_2400",1065,"HighConfidence","-"
"jaffa-direct","DLX4:NHP2","chr17",48050633,"chr5",177577994,Inf,"9",35,FALSE,TRUE,TRUE,"Locus_178_Transcript_46/57_Confidence_0.197_Length_3961",503,"HighConfidence","-"
"jaffa-direct","EHD3:TLCD1","chr2",31457714,"chr17",27051911,Inf,"5",38,FALSE,TRUE,TRUE,"Locus_4_Transcript_54495/69008_Confidence_0.000_Length_1366",822,"HighConfidence","-"
"jaffa-direct","MOCOS:RAB3B","chr18",33778719,"chr1",52399114,Inf,"8",34,TRUE,TRUE,TRUE,"Locus_4_Transcript_19394/69008_Confidence_0.000_Length_1326",320,"HighConfidence","-"
"jaffa-direct","LIPM:CHL1","chr10",90573052,"chr3",432384,Inf,"16",25,FALSE,TRUE,TRUE,"Locus_4_Transcript_39152/69008_Confidence_0.000_Length_1909",835,"HighConfidence","-"
"jaffa-direct","CST11:DCAF4","chr20",23432453,"chr14",73423094,Inf,"9",32,TRUE,TRUE,TRUE,"Locus_3763_Transcript_18/18_Confidence_0.165_Length_1552",356,"HighConfidence","-"
"jaffa-direct","AKR1E2:DHX35","chr10",4878001,"chr20",37643523,Inf,"7",33,TRUE,TRUE,TRUE,"Locus_1330_Transcript_20/20_Confidence_0.248_Length_2426",488,"HighConfidence","-"
"jaffa-direct","MRPS10:VTCN1","chr6",42176596,"chr1",117695991,Inf,"6",34,FALSE,TRUE,TRUE,"Locus_3997_Transcript_15/19_Confidence_0.343_Length_2626",538,"HighConfidence","-"
"jaffa-direct","MYLIP:RPE65","chr6",16145548,"chr1",68896859,Inf,"3",36,TRUE,TRUE,TRUE,"Locus_5339_Transcript_51/99_Confidence_0.105_Length_2628",1183,"HighConfidence","-"
"jaffa-direct","CGB5:PLD5","chr19",49547481,"chr1",242383417,Inf,"9",29,FALSE,TRUE,TRUE,"Locus_4_Transcript_62524/69008_Confidence_0.000_Length_3496",3138,"HighConfidence","-"
"jaffa-direct","INA:REEP3","chr10",105038033,"chr10",65369947,39668.083,"9",28,TRUE,TRUE,TRUE,"Locus_4_Transcript_42711/69008_Confidence_0.000_Length_3324",1113,"HighConfidence","-"
"jaffa-direct","TRAPPC4:SSTR5","chr11",118892596,"chr16",1128842,Inf,"8",29,FALSE,TRUE,TRUE,"Locus_4_Transcript_47264/69008_Confidence_0.000_Length_5185",2574,"HighConfidence","-"
"jaffa-direct","CGB1:PLD5","chr19",49551982,"chr1",242383417,Inf,"9",26,FALSE,TRUE,TRUE,"Locus_4_Transcript_62544/69008_Confidence_0.000_Length_6457",6099,"HighConfidence","-"
"jaffa-direct","SKIL:SYCP1","chr3",170109048,"chr1",115420715,Inf,"8",27,TRUE,TRUE,TRUE,"Locus_4_Transcript_35604/69008_Confidence_0.000_Length_4179",1576,"HighConfidence","-"
"jaffa-direct","TDRD5:CDC42","chr1",179632626,"chr1",22404922,157227.701,"7",27,TRUE,TRUE,TRUE,"Locus_462_Transcript_18/27_Confidence_0.300_Length_4749",2012,"HighConfidence","-"
"jaffa-direct","CBLN1:PCDHA1","chr16",49315113,"chr5",140358534,Inf,"6",28,TRUE,TRUE,TRUE,"Locus_4_Transcript_52071/69008_Confidence_0.000_Length_3053",628,"HighConfidence","-"
"jaffa-direct","GAGE2A:LYRM1","chrX",49358846,"chr16",20935322,Inf,"7",27,FALSE,TRUE,TRUE,"Locus_4_Transcript_60875/69008_Confidence_0.000_Length_1320",315,"HighConfidence","-"
"jaffa-direct","CD244:GPR155","chr1",160811374,"chr2",175304763,Inf,"6",27,FALSE,TRUE,TRUE,"Locus_6645_Transcript_1/11_Confidence_0.350_Length_1334",529,"HighConfidence","-"
"jaffa-direct","CFB:FKTN","chr6",31919250,"chr9",108337226,Inf,"4",29,FALSE,TRUE,TRUE,"Locus_4_Transcript_7809/69008_Confidence_0.000_Length_712",500,"HighConfidence","-"
"jaffa-direct","UBR2:TADA1","chr6",42573597,"chr1",166833158,Inf,"1",31,FALSE,TRUE,TRUE,"Locus_5598_Transcript_27/37_Confidence_0.098_Length_2889",1056,"HighConfidence","-"
"jaffa-direct","RNF216:MIOX","chr7",5756347,"chr22",50926315,Inf,"4",28,TRUE,TRUE,TRUE,"Locus_4_Transcript_59703/69008_Confidence_0.000_Length_2992",1886,"HighConfidence","-"
"jaffa-direct","GALT:GAGE2A","chr9",34648453,"chrX",49355800,Inf,"3",29,TRUE,TRUE,TRUE,"Locus_4_Transcript_60907/69008_Confidence_0.000_Length_987",694,"HighConfidence","-"
"jaffa-direct","STXBP1:FAIM2","chr9",130430466,"chr12",50295108,Inf,"6",25,FALSE,TRUE,TRUE,"Locus_4_Transcript_68409/69008_Confidence_0.000_Length_5525",4544,"HighConfidence","-"
"jaffa-direct","NSMF:BSDC1","chr9",140346817,"chr1",32844440,Inf,"2",28,FALSE,TRUE,TRUE,"Locus_5735_Transcript_37/66_Confidence_0.218_Length_1937",628,"HighConfidence","-"
"jaffa-direct","OSBPL5:CALCR","chr11",3129001,"chr7",93116319,Inf,"6",23,FALSE,TRUE,TRUE,"Locus_5253_Transcript_10/24_Confidence_0.116_Length_1738",1473,"HighConfidence","-"
"jaffa-direct","QRICH2:SIX3","chr17",74271900,"chr2",45171707,Inf,"9",20,FALSE,TRUE,TRUE,"Locus_4_Transcript_31984/69008_Confidence_0.000_Length_4403",2871,"HighConfidence","-"
"jaffa-direct","APCDD1L:ERGIC2","chr20",57088873,"chr12",29509410,Inf,"3",26,FALSE,TRUE,TRUE,"Locus_4137_Transcript_27/82_Confidence_0.082_Length_3686",3077,"HighConfidence","-"
"jaffa-direct","ITM2A:RNF112","chrX",78618078,"chr17",19316251,Inf,"6",23,TRUE,TRUE,TRUE,"Locus_656_Transcript_13/16_Confidence_0.615_Length_3368",2611,"HighConfidence","-"
"jaffa-direct","C19orf43:HEPHL1","chr19",12845127,"chr11",93834361,Inf,"5",23,FALSE,TRUE,TRUE,"Locus_4_Transcript_20831/69008_Confidence_0.000_Length_3312",2902,"HighConfidence","-"
"jaffa-direct","SGK2:ZNF581","chr20",42205019,"chr19",56155919,Inf,"5",23,TRUE,TRUE,TRUE,"Locus_3161_Transcript_34/38_Confidence_0.220_Length_2377",1307,"HighConfidence","-"
"jaffa-direct","VNN1:DEFA6","chr6",133005474,"chr8",6782449,Inf,"5",23,FALSE,TRUE,TRUE,"Locus_4040_Transcript_13/20_Confidence_0.246_Length_1607",234,"HighConfidence","-"
"jaffa-direct","AVPR2:TST","chrX",153171870,"chr22",37414794,Inf,"4",24,FALSE,TRUE,TRUE,"Locus_1725_Transcript_16/20_Confidence_0.469_Length_2034",1072,"HighConfidence","-"
"jaffa-direct","VCL:GDPD2","chr10",75758133,"chrX",69645902,Inf,"1",26,TRUE,TRUE,TRUE,"Locus_4_Transcript_18889/69008_Confidence_0.000_Length_1883",1621,"HighConfidence","-"
"jaffa-direct","ARHGDIG:SLC5A8","chr16",331925,"chr12",101598343,Inf,"2",25,FALSE,TRUE,TRUE,"Locus_4_Transcript_10648/69008_Confidence_0.000_Length_3748",479,"HighConfidence","-"
"jaffa-direct","SLC25A41:PNPLA8","chr19",6433498,"chr7",108119823,Inf,"5",21,TRUE,TRUE,TRUE,"Locus_2239_Transcript_24/26_Confidence_0.324_Length_1601",1317,"HighConfidence","-"
"jaffa-direct","PVRL3:LPAR5","chr3",110791024,"chr12",6730630,Inf,"2",24,FALSE,TRUE,TRUE,"Locus_4_Transcript_50992/69008_Confidence_0.000_Length_3058",431,"HighConfidence","-"
"jaffa-direct","ITGA2B:DNAH8","chr17",42462532,"chr6",38690552,Inf,"5",19,FALSE,TRUE,TRUE,"Locus_777_Transcript_9/11_Confidence_0.469_Length_1367",681,"HighConfidence","-"
"jaffa-direct","LYPD1:SPTBN5","chr2",133425973,"chr15",42158101,Inf,"3",21,FALSE,TRUE,TRUE,"Locus_4_Transcript_8328/69008_Confidence_0.000_Length_5107",460,"HighConfidence","-"
"jaffa-direct","CHDH:CDH18","chr3",53856518,"chr5",19503218,Inf,"4",20,TRUE,TRUE,TRUE,"Locus_4_Transcript_12812/69008_Confidence_0.000_Length_3502",1292,"HighConfidence","-"
"jaffa-direct","SSBP3:NUDT6","chr1",54722800,"chr4",123814380,Inf,"4",19,FALSE,TRUE,TRUE,"Locus_136_Transcript_25/33_Confidence_0.219_Length_1360",803,"HighConfidence","-"
"jaffa-direct","PKN1:CHI3L1","chr19",14578453,"chr1",203148713,Inf,"3",20,FALSE,TRUE,TRUE,"Locus_1480_Transcript_23/33_Confidence_0.193_Length_2558",1971,"HighConfidence","-"
"jaffa-direct","TSNARE1:CHD4","chr8",143381847,"chr12",6682435,Inf,"2",21,TRUE,TRUE,TRUE,"Locus_4_Transcript_64686/69008_Confidence_0.000_Length_1732",761,"HighConfidence","-"
"jaffa-direct","CCL18:HEPACAM2","chr17",34397918,"chr7",92848764,Inf,"4",17,FALSE,TRUE,TRUE,"Locus_4_Transcript_44631/69008_Confidence_0.000_Length_1911",1686,"HighConfidence","-"
"jaffa-direct","ASAH2:NR2E1","chr10",52004982,"chr6",108508505,Inf,"1",19,FALSE,TRUE,TRUE,"Locus_86_Transcript_33/40_Confidence_0.186_Length_1803",335,"HighConfidence","-"
"jaffa-direct","FBXO22:ZNF84","chr15",76196444,"chr12",133617871,Inf,"5",15,FALSE,TRUE,TRUE,"Locus_4_Transcript_23697/69008_Confidence_0.000_Length_4082",245,"HighConfidence","-"
"jaffa-direct","C1orf200:ZNF512B","chr1",9714256,"chr20",62598876,Inf,"4",16,FALSE,TRUE,TRUE,"Locus_4_Transcript_54622/69008_Confidence_0.000_Length_1416",585,"HighConfidence","-"
"jaffa-direct","PID1:DAP","chr2",230020534,"chr5",10681281,Inf,"4",16,FALSE,TRUE,TRUE,"Locus_6409_Transcript_26/29_Confidence_0.282_Length_2359",419,"HighConfidence","-"
"jaffa-direct","SLC7A14:PIH1D3","chr3",170218898,"chrX",106459901,Inf,"2",18,FALSE,TRUE,TRUE,"Locus_4820_Transcript_15/28_Confidence_0.178_Length_1581",710,"HighConfidence","-"
"jaffa-direct","TMCO5A:P2RX3","chr15",38229171,"chr11",57114590,Inf,"4",15,TRUE,TRUE,TRUE,"Locus_6810_Transcript_3/8_Confidence_0.333_Length_1880",348,"HighConfidence","-"
"jaffa-direct","C17orf51:TIFA","chr17",21449969,"chr4",113199590,Inf,"1",18,FALSE,TRUE,TRUE,"Locus_1251_Transcript_6/28_Confidence_0.361_Length_2636",2175,"HighConfidence","-"
"jaffa-direct","ATP6V0E1:ZSCAN1","chr5",172410967,"chr19",58549096,Inf,"4",15,FALSE,TRUE,TRUE,"Locus_4_Transcript_68550/69008_Confidence_0.000_Length_2119",204,"HighConfidence","-"
"jaffa-direct","C9orf72:XCL1","chr9",27562379,"chr1",168550290,Inf,"7",12,FALSE,TRUE,TRUE,"Locus_941_Transcript_10/35_Confidence_0.128_Length_1747",1023,"HighConfidence","-"
"jaffa-direct","KRT33B:MAP3K7","chr17",39521644,"chr6",91278342,Inf,"2",15,TRUE,TRUE,TRUE,"Locus_416_Transcript_28/37_Confidence_0.469_Length_5315",799,"HighConfidence","-"
"jaffa-direct","CST9L:CXCR3","chr20",23546611,"chrX",70837309,Inf,"2",15,TRUE,TRUE,TRUE,"Locus_4202_Transcript_29/29_Confidence_0.071_Length_2042",1531,"HighConfidence","-"
"jaffa-direct","IFT74:TNKS2","chr9",27011966,"chr10",93614786,Inf,"4",13,FALSE,TRUE,TRUE,"Locus_1546_Transcript_30/33_Confidence_0.484_Length_7687",2963,"HighConfidence","-"
"jaffa-direct","AL356356.1:KAT8","chr1",150522752,"chr16",31141338,Inf,"6",10,FALSE,TRUE,TRUE,"Locus_3889_Transcript_23/28_Confidence_0.181_Length_1553",527,"HighConfidence","-"
"jaffa-direct","DDX59:ZC2HC1C","chr1",200617567,"chr14",75537258,Inf,"1",15,TRUE,TRUE,TRUE,"Locus_373_Transcript_16/20_Confidence_0.425_Length_2738",1809,"HighConfidence","-"
"jaffa-direct","GSDMB:PLSCR5","chr17",38061679,"chr3",146309668,Inf,"3",13,TRUE,TRUE,TRUE,"Locus_4_Transcript_25898/69008_Confidence_0.000_Length_956",558,"HighConfidence","-"
"jaffa-direct","BPIFA1:PMVK","chr20",31830367,"chr1",154904891,Inf,"2",14,FALSE,TRUE,TRUE,"Locus_4_Transcript_58139/69008_Confidence_0.000_Length_1743",867,"HighConfidence","-"
"jaffa-direct","LIPA:CHL1","chr10",90987957,"chr3",432384,Inf,"2",13,FALSE,TRUE,TRUE,"Locus_4_Transcript_39325/69008_Confidence_0.000_Length_1741",749,"HighConfidence","-"
"jaffa-direct","SPTBN2:CLSTN1","chr11",66466110,"chr1",9804063,Inf,"3",12,FALSE,TRUE,TRUE,"Locus_248_Transcript_220/396_Confidence_0.060_Length_7184",3104,"HighConfidence","-"
"jaffa-direct","FOXO6:UBE2S","chr1",41828016,"chr19",55915846,Inf,"2",13,FALSE,TRUE,TRUE,"Locus_5548_Transcript_11/16_Confidence_0.190_Length_1076",422,"HighConfidence","-"
"jaffa-direct","SLC25A17:MAGEA1","chr22",41188529,"chrX",152483075,Inf,"2",12,FALSE,TRUE,TRUE,"Locus_4_Transcript_55350/69008_Confidence_0.000_Length_2082",1554,"HighConfidence","-"
"jaffa-direct","DKK1:C1orf220","chr10",54074845,"chr1",178514348,Inf,"4",9,FALSE,TRUE,TRUE,"Locus_4911_Transcript_3/17_Confidence_0.372_Length_1679",1134,"HighConfidence","-"
"jaffa-direct","PCDH8:BTD","chr13",53419941,"chr3",15676931,Inf,"1",12,FALSE,TRUE,TRUE,"Locus_701_Transcript_27/34_Confidence_0.391_Length_4677",1913,"HighConfidence","-"
