"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","SLC30A2:JMJD4","chr1",26371488,"chr1",227920728,201549.236,"27",174,FALSE,TRUE,TRUE,"Locus_1961_Transcript_6/13_Confidence_0.147_Length_2130",1634,"HighConfidence","-"
"jaffa-direct","PRR20A:SLC35D1","chr13",57715490,"chr1",67513050,Inf,"19",182,FALSE,TRUE,TRUE,"Locus_2019_Transcript_1/11_Confidence_0.532_Length_852",281,"HighConfidence","-"
"jaffa-direct","LTBP2:GOT1","chr14",75022206,"chr10",101163631,Inf,"37",163,FALSE,TRUE,TRUE,"Locus_906_Transcript_12/14_Confidence_0.228_Length_2681",1277,"HighConfidence","-"
"jaffa-direct","CEP104:JMJD6","chr1",3742934,"chr17",74712804,Inf,"20",168,TRUE,TRUE,TRUE,"Locus_501_Transcript_13/16_Confidence_0.176_Length_3836",1839,"HighConfidence","-"
"jaffa-direct","ZSWIM2:AQP12A","chr2",187698673,"chr2",241637574,53938.902,"8",177,FALSE,TRUE,TRUE,"Locus_757_Transcript_8/11_Confidence_0.340_Length_1260",949,"HighConfidence","-"
"jaffa-direct","CYP7B1:SCCPDH","chr8",65711023,"chr1",246890194,Inf,"179",1,FALSE,TRUE,TRUE,"CYP7B1|ENSG00000172817.3--SCCPDH|ENSG00000143653.9:29663291_1_44285_1888_292/1/1",49,"HighConfidence","-"
"jaffa-direct","CNN1:TRIML2","chr19",11658722,"chr4",189013095,Inf,"28",151,FALSE,TRUE,TRUE,"Locus_2071_Transcript_6/6_Confidence_0.471_Length_888",605,"HighConfidence","-"
"jaffa-direct","DGCR6:FUOM","chr22",18894238,"chr10",135170759,Inf,"10",163,TRUE,TRUE,TRUE,"Locus_2962_Transcript_8/19_Confidence_0.298_Length_1066",406,"HighConfidence","-"
"jaffa-direct","CD72:VSX1","chr9",35618219,"chr20",25059588,Inf,"171",2,FALSE,TRUE,TRUE,"CD72|ENSG00000137101.8--VSX1|ENSG00000100987.10:14148687_1_30929_873_111/2/2",37,"HighConfidence","-"
"jaffa-direct","MICALL1:NFE2L3","chr22",38328895,"chr7",26223321,Inf,"1",171,FALSE,TRUE,TRUE,"Locus_2900_Transcript_10/15_Confidence_0.380_Length_5044",2670,"HighConfidence","-"
"jaffa-direct","ABI3:MXRA5","chr17",47297315,"chrX",3236044,Inf,"24",145,FALSE,TRUE,TRUE,"Locus_1876_Transcript_11/17_Confidence_0.233_Length_5095",3960,"HighConfidence","-"
"jaffa-direct","ABCA12:GPR126","chr2",215818578,"chr6",142731011,Inf,"33",136,FALSE,TRUE,TRUE,"Locus_957_Transcript_14/17_Confidence_0.375_Length_10062",5935,"HighConfidence","-"
"jaffa-direct","CERS3:CYP20A1","chr15",101009583,"chr2",204116690,Inf,"14",151,FALSE,TRUE,TRUE,"Locus_2369_Transcript_4/6_Confidence_0.506_Length_3013",1666,"HighConfidence","-"
"jaffa-direct","LRIT3:LILRB4","chr4",110773132,"chr19",55174990,Inf,"21",142,TRUE,TRUE,TRUE,"Locus_417_Transcript_7/22_Confidence_0.032_Length_2096",1514,"HighConfidence","-"
"jaffa-direct","FRZB:RNF182","chr2",183723514,"chr6",13977140,Inf,"12",150,FALSE,TRUE,TRUE,"Locus_597_Transcript_13/13_Confidence_0.368_Length_4593",3371,"HighConfidence","-"
"jaffa-direct","SLC35A2:KRT24","chrX",48769136,"chr17",38856635,Inf,"159",2,FALSE,TRUE,TRUE,"SLC35A2|ENSG00000102100.10--KRT24|ENSG00000167916.4:10237837_0_160569_32_265/1/1",68,"HighConfidence","-"
"jaffa-direct","TP53TG5:TRPV1","chr20",44003679,"chr17",3480486,Inf,"14",145,TRUE,TRUE,TRUE,"Locus_30_Transcript_302/513_Confidence_0.005_Length_2286",1361,"HighConfidence","-"
"jaffa-direct","TYMS:BCAR1","chr18",671451,"chr16",75276988,Inf,"24",122,TRUE,TRUE,TRUE,"Locus_1665_Transcript_22/25_Confidence_0.318_Length_3746",3079,"HighConfidence","-"
"jaffa-direct","UBE2U:MYCT1","chr1",64698332,"chr6",153042877,Inf,"21",121,TRUE,TRUE,TRUE,"Locus_840_Transcript_4/9_Confidence_0.480_Length_3710",1017,"HighConfidence","-"
"jaffa-direct","KIAA0226L:RBM42","chr13",46936673,"chr19",36120422,Inf,"21",119,TRUE,TRUE,TRUE,"Locus_4391_Transcript_3/11_Confidence_0.446_Length_1778",620,"HighConfidence","-"
"jaffa-direct","DNAJB5:UGT3A2","chr9",34993441,"chr5",36038118,Inf,"22",118,TRUE,TRUE,TRUE,"Locus_3302_Transcript_7/8_Confidence_0.322_Length_1645",808,"HighConfidence","-"
"jaffa-direct","PITRM1:DHRS3","chr10",3186484,"chr1",12638984,Inf,"8",129,TRUE,TRUE,TRUE,"Locus_2507_Transcript_12/14_Confidence_0.361_Length_3446",2566,"HighConfidence","-"
"jaffa-direct","WASF2:TMPO","chr1",27745455,"chr12",98941351,Inf,"9",127,FALSE,TRUE,TRUE,"Locus_30_Transcript_425/513_Confidence_0.003_Length_1837",1360,"HighConfidence","-"
"jaffa-direct","SHBG:PODXL2","chr17",7533825,"chr3",127387984,Inf,"132",4,FALSE,TRUE,TRUE,"SHBG|ENSG00000129214.10--PODXL2|ENSG00000114631.10:1995526_0_158015_59_267/1/1",63,"HighConfidence","-"
"jaffa-direct","RGS6:CLEC11A","chr14",72936791,"chr19",51227667,Inf,"24",111,FALSE,TRUE,TRUE,"Locus_991_Transcript_3/7_Confidence_0.469_Length_1350",534,"HighConfidence","-"
"jaffa-direct","SAP30:PAPLN","chr4",174294666,"chr14",73727864,Inf,"2",133,TRUE,TRUE,TRUE,"Locus_696_Transcript_11/14_Confidence_0.052_Length_2403",675,"HighConfidence","-"
"jaffa-direct","QPCTL:SMUG1","chr19",46196168,"chr12",54577743,Inf,"14",120,TRUE,TRUE,TRUE,"Locus_1090_Transcript_2/18_Confidence_0.041_Length_1009",411,"HighConfidence","-"
"jaffa-direct","C6orf136:TCF15","chr6",30620494,"chr20",585309,Inf,"6",126,TRUE,TRUE,TRUE,"Locus_1630_Transcript_12/17_Confidence_0.099_Length_1670",869,"HighConfidence","-"
"jaffa-direct","KLRC1:GPR37L1","chr12",10600131,"chr1",202096869,Inf,"19",111,FALSE,TRUE,TRUE,"Locus_1079_Transcript_2/6_Confidence_0.284_Length_2272",978,"HighConfidence","-"
"jaffa-direct","TEX29:ZFP3","chr13",111980640,"chr17",4994792,Inf,"129",1,FALSE,TRUE,TRUE,"TEX29|ENSG00000153495.6--ZFP3|ENSG00000180787.5:29601338_0_173327_232_116/1/1",66,"HighConfidence","-"
"jaffa-direct","PLA2G2A:DOCK1","chr1",20304873,"chr10",129245658,Inf,"25",104,FALSE,TRUE,TRUE,"Locus_2622_Transcript_1/6_Confidence_0.189_Length_1692",369,"HighConfidence","-"
"jaffa-direct","CLDND1:THYN1","chr3",98235896,"chr11",134122810,Inf,"30",98,FALSE,TRUE,TRUE,"Locus_1434_Transcript_18/20_Confidence_0.271_Length_1753",1020,"HighConfidence","-"
"jaffa-direct","TNF:SLC22A16","chr6",31544356,"chr6",110760050,79215.692,"18",108,TRUE,TRUE,TRUE,"Locus_3710_Transcript_5/6_Confidence_0.133_Length_1058",651,"HighConfidence","-"
"jaffa-direct","ST8SIA1:TMX3","chr12",22401940,"chr18",66367722,Inf,"20",106,TRUE,TRUE,TRUE,"Locus_1112_Transcript_8/10_Confidence_0.436_Length_5256",961,"HighConfidence","-"
"jaffa-direct","VEGFC:REN","chr4",177713319,"chr1",204125924,Inf,"4",122,FALSE,TRUE,TRUE,"Locus_1242_Transcript_5/5_Confidence_0.227_Length_1252",533,"HighConfidence","-"
"jaffa-direct","SEMA4G:FAP","chr10",102733366,"chr2",163080170,Inf,"17",107,TRUE,TRUE,TRUE,"Locus_3847_Transcript_13/18_Confidence_0.256_Length_2997",785,"HighConfidence","-"
"jaffa-direct","METTL21C:LCORL","chr13",103343163,"chr4",17887784,Inf,"15",99,FALSE,TRUE,TRUE,"Locus_3658_Transcript_5/11_Confidence_0.485_Length_4538",286,"HighConfidence","-"
"jaffa-direct","TEP1:NR0B1","chr14",20839648,"chrX",30322940,Inf,"15",99,FALSE,TRUE,TRUE,"Locus_1308_Transcript_3/9_Confidence_0.316_Length_1002",384,"HighConfidence","-"
"jaffa-direct","EPHA5:GPSM2","chr4",66242716,"chr1",109440114,Inf,"3",111,TRUE,TRUE,TRUE,"Locus_2049_Transcript_1/13_Confidence_0.448_Length_4097",2413,"HighConfidence","-"
"jaffa-direct","MCFD2:KLK14","chr2",47136162,"chr19",51584960,Inf,"3",110,FALSE,TRUE,TRUE,"Locus_1722_Transcript_29/41_Confidence_0.054_Length_953",752,"HighConfidence","-"
"jaffa-direct","RP11-566K19.9:CDK19","chr15",23576070,"chr6",110953364,Inf,"18",93,FALSE,TRUE,TRUE,"Locus_1896_Transcript_18/63_Confidence_0.084_Length_4192",3867,"HighConfidence","-"
"jaffa-direct","LEPR:ARR3","chr1",66036485,"chrX",69489512,Inf,"13",98,FALSE,TRUE,TRUE,"Locus_1966_Transcript_3/13_Confidence_0.060_Length_1869",1228,"HighConfidence","-"
"jaffa-direct","CLEC4C:MTCH2","chr12",7899914,"chr11",47647293,Inf,"15",95,FALSE,TRUE,TRUE,"Locus_1286_Transcript_4/14_Confidence_0.375_Length_2170",427,"HighConfidence","-"
"jaffa-direct","TCF20:GIPR","chr22",42575615,"chr19",46180581,Inf,"13",96,TRUE,TRUE,TRUE,"Locus_904_Transcript_4/9_Confidence_0.288_Length_6604",5876,"HighConfidence","-"
"jaffa-direct","AIPL1:FSCN2","chr17",6338329,"chr17",79502078,73163.749,"80",25,FALSE,TRUE,TRUE,"AIPL1|ENSG00000129221.10--FSCN2|ENSG00000186765.7:10214953_0_10177_72_133/1/1",53,"HighConfidence","-"
"jaffa-direct","OLFML2B:NMRK1","chr1",161967615,"chr9",77684958,Inf,"9",96,TRUE,TRUE,TRUE,"Locus_788_Transcript_2/9_Confidence_0.439_Length_2510",1723,"HighConfidence","-"
"jaffa-direct","MCHR1:RWDD4","chr22",41075738,"chr4",184567690,Inf,"18",87,TRUE,TRUE,TRUE,"Locus_3035_Transcript_9/12_Confidence_0.303_Length_2294",1832,"HighConfidence","-"
"jaffa-direct","NOS2:VGLL4","chr17",26087056,"chr3",11606493,Inf,"21",80,FALSE,TRUE,TRUE,"Locus_1026_Transcript_26/38_Confidence_0.319_Length_12221",6413,"HighConfidence","-"
"jaffa-direct","PTRF:APOBR","chr17",40574645,"chr16",28509757,Inf,"14",81,FALSE,TRUE,TRUE,"Locus_599_Transcript_2/8_Confidence_0.200_Length_1342",885,"HighConfidence","-"
"jaffa-direct","SF3B14:TLX1NB","chr2",24291191,"chr10",102850459,Inf,"7",88,TRUE,TRUE,TRUE,"Locus_1499_Transcript_2/6_Confidence_0.429_Length_1869",1373,"HighConfidence","-"
"jaffa-direct","PLD6:LYZL4","chr17",17109174,"chr3",42448835,Inf,"12",81,FALSE,TRUE,TRUE,"Locus_1203_Transcript_1/10_Confidence_0.151_Length_1175",455,"HighConfidence","-"
"jaffa-direct","CT47A12:POMK","chrX",120065155,"chr8",42977250,Inf,"5",86,FALSE,TRUE,TRUE,"Locus_4950_Transcript_4/10_Confidence_0.207_Length_1254",291,"HighConfidence","-"
"jaffa-direct","PDGFD:MZF1","chr11",103866793,"chr19",59080764,Inf,"11",79,TRUE,TRUE,TRUE,"Locus_3402_Transcript_5/7_Confidence_0.391_Length_1555",1146,"HighConfidence","-"
"jaffa-direct","TTLL10:RNASE10","chr1",1116240,"chr14",20978626,Inf,"7",83,FALSE,TRUE,TRUE,"Locus_1385_Transcript_3/6_Confidence_0.245_Length_1254",716,"HighConfidence","-"
"jaffa-direct","TRPV1:PCDHA1","chr17",3493546,"chr5",140358534,Inf,"6",84,FALSE,TRUE,TRUE,"Locus_30_Transcript_341/513_Confidence_0.016_Length_5223",2852,"HighConfidence","-"
"jaffa-direct","ANO3:DICER1","chr11",26660788,"chr14",95557446,Inf,"12",74,FALSE,TRUE,TRUE,"Locus_1210_Transcript_12/13_Confidence_0.368_Length_7498",2993,"HighConfidence","-"
"jaffa-direct","C3orf49:HSD17B10","chr3",63830758,"chrX",53458542,Inf,"2",83,FALSE,TRUE,TRUE,"Locus_2913_Transcript_9/9_Confidence_0.176_Length_1325",994,"HighConfidence","-"
"jaffa-direct","ADGB:LPPR4","chr6",146956673,"chr1",99771241,Inf,"22",63,TRUE,TRUE,TRUE,"Locus_2142_Transcript_9/9_Confidence_0.346_Length_4208",3906,"HighConfidence","-"
"jaffa-direct","MBNL1:TIPIN","chr3",152175982,"chr15",66645293,Inf,"2",82,TRUE,TRUE,TRUE,"Locus_1517_Transcript_13/20_Confidence_0.265_Length_3360",2076,"HighConfidence","-"
"jaffa-direct","DHX33:ZNF410","chr17",5359317,"chr14",74364774,Inf,"6",76,TRUE,TRUE,TRUE,"Locus_2290_Transcript_24/25_Confidence_0.211_Length_3008",1228,"HighConfidence","-"
"jaffa-direct","HSD11B1L:POLR1A","chr19",5687002,"chr2",86274386,Inf,"8",74,TRUE,TRUE,TRUE,"Locus_1473_Transcript_5/16_Confidence_0.272_Length_5511",4946,"HighConfidence","-"
"jaffa-direct","SRPRB:CCND3","chr3",133525547,"chr6",41904433,Inf,"4",76,FALSE,TRUE,TRUE,"Locus_1557_Transcript_5/11_Confidence_0.083_Length_1815",531,"HighConfidence","-"
"jaffa-direct","KLRD1:TMEM230","chr12",10464214,"chr20",5090091,Inf,"3",76,TRUE,TRUE,TRUE,"Locus_1072_Transcript_1/12_Confidence_0.048_Length_1901",1326,"HighConfidence","-"
"jaffa-direct","OTOS:WFIKKN2","chr2",241079686,"chr17",48916860,Inf,"11",68,FALSE,TRUE,TRUE,"Locus_1367_Transcript_4/6_Confidence_0.333_Length_3132",286,"HighConfidence","-"
"jaffa-direct","ASUN:PCYT2","chr12",27070285,"chr17",79863611,Inf,"7",69,FALSE,TRUE,TRUE,"Locus_1462_Transcript_14/16_Confidence_0.320_Length_5832",1596,"HighConfidence","-"
"jaffa-direct","FAM21A:PLCXD2","chr10",51890838,"chr3",111426773,Inf,"12",63,TRUE,TRUE,TRUE,"Locus_869_Transcript_21/44_Confidence_0.214_Length_5137",1231,"HighConfidence","-"
"jaffa-direct","GOPC:TDRD1","chr6",117923167,"chr10",115987669,Inf,"10",65,FALSE,TRUE,TRUE,"Locus_3387_Transcript_8/12_Confidence_0.228_Length_1641",601,"HighConfidence","-"
"jaffa-direct","VTI1B:SEPT1","chr14",68129194,"chr16",30393500,Inf,"7",66,FALSE,TRUE,TRUE,"Locus_1915_Transcript_5/23_Confidence_0.052_Length_1587",1310,"HighConfidence","-"
"jaffa-direct","DYRK1B:IGSF3","chr19",40321015,"chr1",117156797,Inf,"3",69,FALSE,TRUE,TRUE,"Locus_584_Transcript_3/9_Confidence_0.400_Length_6276",652,"HighConfidence","-"
"jaffa-direct","EP300:SRP14","chr22",41531910,"chr15",40328701,Inf,"12",60,FALSE,TRUE,TRUE,"Locus_2942_Transcript_13/18_Confidence_0.113_Length_3452",2720,"HighConfidence","-"
"jaffa-direct","DUSP11:ANKS3","chr2",74000927,"chr16",4747417,Inf,"13",59,TRUE,TRUE,TRUE,"Locus_949_Transcript_6/14_Confidence_0.083_Length_1145",530,"HighConfidence","-"
"jaffa-direct","DSTYK:ATG4A","chr1",205119808,"chrX",107377569,Inf,"12",57,TRUE,TRUE,TRUE,"Locus_154_Transcript_52/88_Confidence_0.031_Length_3183",2497,"HighConfidence","-"
"jaffa-direct","SLC6A12:TYR","chr12",307963,"chr11",88960991,Inf,"10",59,FALSE,TRUE,TRUE,"Locus_1260_Transcript_6/6_Confidence_0.192_Length_2009",1064,"HighConfidence","-"
"jaffa-direct","GPR83:COMMD2","chr11",94134027,"chr3",149468638,Inf,"5",63,TRUE,TRUE,TRUE,"Locus_559_Transcript_6/15_Confidence_0.050_Length_1321",762,"HighConfidence","-"
"jaffa-direct","ZNF568:MALT1","chr19",37427774,"chr18",56348402,Inf,"50",18,FALSE,TRUE,TRUE,"ZNF568|ENSG00000198453.8--MALT1|ENSG00000172175.8:10512687_1_194417_316_163/2/2",44,"HighConfidence","-"
"jaffa-direct","PCDHGA1:SLC25A22","chr5",140885048,"chr11",795169,Inf,"1",67,FALSE,TRUE,TRUE,"Locus_376_Transcript_18/25_Confidence_0.321_Length_5244",2685,"HighConfidence","-"
"jaffa-direct","TMEM123:NELFB","chr11",102272270,"chr9",140158697,Inf,"4",62,FALSE,TRUE,TRUE,"Locus_1341_Transcript_1/7_Confidence_0.274_Length_2420",1555,"HighConfidence","-"
"jaffa-direct","SULT1A4:IFNAR1","chr16",29475661,"chr21",34725944,Inf,"10",55,TRUE,TRUE,TRUE,"Locus_1187_Transcript_60/80_Confidence_0.205_Length_6834",6194,"HighConfidence","-"
"jaffa-direct","EMR1:ZBTB48","chr19",6937659,"chr1",6647538,Inf,"9",56,TRUE,TRUE,TRUE,"Locus_2195_Transcript_5/9_Confidence_0.523_Length_2874",2153,"HighConfidence","-"
"jaffa-direct","FAM118A:KIAA1244","chr22",45731263,"chr6",138564089,Inf,"11",53,FALSE,TRUE,TRUE,"Locus_2361_Transcript_2/8_Confidence_0.591_Length_9922",8193,"HighConfidence","-"
"jaffa-direct","POC1B:LMOD3","chr12",89918897,"chr3",69158272,Inf,"15",48,FALSE,TRUE,TRUE,"Locus_3757_Transcript_15/18_Confidence_0.375_Length_1886",467,"HighConfidence","-"
"jaffa-direct","PEX12:ODF3","chr17",33904057,"chr11",198464,Inf,"9",54,FALSE,TRUE,TRUE,"Locus_2722_Transcript_1/6_Confidence_0.232_Length_1830",1286,"HighConfidence","-"
"jaffa-direct","IL25:USP31","chr14",23842605,"chr16",23080937,Inf,"6",52,FALSE,TRUE,TRUE,"Locus_2948_Transcript_5/10_Confidence_0.485_Length_2216",536,"HighConfidence","-"
"jaffa-direct","C6orf62:GNRH1","chr6",24716376,"chr8",25280847,Inf,"5",52,TRUE,TRUE,TRUE,"Locus_878_Transcript_29/29_Confidence_0.064_Length_3566",438,"HighConfidence","-"
"jaffa-direct","DHRSX:CYP1A2","chrX",2184781,"chr15",75044106,Inf,"7",50,FALSE,TRUE,TRUE,"Locus_158_Transcript_18/48_Confidence_0.125_Length_1641",1068,"HighConfidence","-"
"jaffa-direct","HUS1:POMGNT2","chr7",48018014,"chr3",43123028,Inf,"5",51,TRUE,TRUE,TRUE,"Locus_8444_Transcript_8/10_Confidence_0.496_Length_2670",392,"HighConfidence","-"
"jaffa-direct","HAUS6:PHACTR2","chr9",19060086,"chr6",144086398,Inf,"8",47,TRUE,TRUE,TRUE,"Locus_456_Transcript_17/18_Confidence_0.218_Length_6961",2227,"HighConfidence","-"
"jaffa-direct","IDH3G:TAF5","chrX",153052506,"chr10",105139641,Inf,"7",48,FALSE,TRUE,TRUE,"Locus_1376_Transcript_7/13_Confidence_0.375_Length_3597",1630,"HighConfidence","-"
"jaffa-direct","PPP1R27:HTR3A","chr17",79792640,"chr11",113849955,Inf,"7",46,FALSE,TRUE,TRUE,"Locus_378_Transcript_2/5_Confidence_0.412_Length_2017",285,"HighConfidence","-"
"jaffa-direct","CT47A1:TLDC2","chrX",120117599,"chr20",35509058,Inf,"15",37,FALSE,TRUE,TRUE,"Locus_4950_Transcript_9/10_Confidence_0.326_Length_1896",777,"HighConfidence","-"
"jaffa-direct","RNASEL:PRG3","chr1",182545391,"chr11",57146285,Inf,"1",49,FALSE,TRUE,TRUE,"Locus_1113_Transcript_11/11_Confidence_0.200_Length_2483",299,"HighConfidence","-"
"jaffa-direct","NLRP1:C20orf27","chr17",5421066,"chr20",3736254,Inf,"2",46,FALSE,TRUE,TRUE,"Locus_2054_Transcript_10/11_Confidence_0.476_Length_5388",4480,"HighConfidence","-"
"jaffa-direct","SP8:GORASP1","chr7",20826397,"chr3",39144372,Inf,"21",27,TRUE,TRUE,TRUE,"SP8|ENSG00000164651.12--GORASP1|ENSG00000114745.9:13015283_1_165383_1837_137/2/2",58,"HighConfidence","-"
"jaffa-direct","ANGPT4:RP1","chr20",896549,"chr8",55537230,Inf,"5",42,FALSE,TRUE,TRUE,"Locus_1135_Transcript_10/10_Confidence_0.313_Length_6576",411,"HighConfidence","-"
"jaffa-direct","HTR3E:BMP10","chr3",183824131,"chr2",69093703,Inf,"6",39,TRUE,TRUE,TRUE,"Locus_4475_Transcript_7/7_Confidence_0.300_Length_2241",1150,"HighConfidence","-"
"jaffa-direct","CEACAM3:IL36A","chr19",42314935,"chr2",113764175,Inf,"6",37,FALSE,TRUE,TRUE,"Locus_2557_Transcript_7/8_Confidence_0.267_Length_1228",934,"HighConfidence","-"
"jaffa-direct","FMNL2:C12orf77","chr2",153486419,"chr12",25149273,Inf,"7",36,TRUE,TRUE,TRUE,"Locus_2632_Transcript_2/18_Confidence_0.184_Length_4246",2938,"HighConfidence","-"
"jaffa-direct","TTC26:CHGB","chr7",138849980,"chr20",5902981,Inf,"8",34,TRUE,TRUE,TRUE,"Locus_2514_Transcript_3/9_Confidence_0.483_Length_2749",596,"HighConfidence","-"
"jaffa-direct","KLF9:CTAGE5","chr9",73027775,"chr14",39760223,Inf,"6",36,FALSE,TRUE,TRUE,"Locus_1447_Transcript_9/24_Confidence_0.290_Length_4303",2537,"HighConfidence","-"
"jaffa-direct","TNFRSF11B:WDR49","chr8",119945170,"chr3",167247027,Inf,"7",34,TRUE,TRUE,TRUE,"Locus_1388_Transcript_11/11_Confidence_0.135_Length_1064",723,"HighConfidence","-"
"jaffa-direct","MRPS23:CALCB","chr17",55918287,"chr11",15098832,Inf,"2",36,FALSE,TRUE,TRUE,"Locus_456_Transcript_18/18_Confidence_0.146_Length_5867",5429,"HighConfidence","-"
"jaffa-direct","SEC24B:SERPINB2","chr4",110355158,"chr18",61568974,Inf,"1",37,TRUE,TRUE,TRUE,"Locus_426_Transcript_6/8_Confidence_0.068_Length_438",229,"HighConfidence","-"
"jaffa-direct","PRKAR2A:COL11A2","chr3",48827977,"chr6",33148507,Inf,"5",32,TRUE,TRUE,TRUE,"Locus_1001_Transcript_2/17_Confidence_0.175_Length_5658",681,"HighConfidence","-"
"jaffa-direct","SYT16:BNIP3","chr14",62542109,"chr10",133784291,Inf,"3",33,FALSE,TRUE,TRUE,"Locus_806_Transcript_47/66_Confidence_0.017_Length_2250",734,"HighConfidence","-"
"jaffa-direct","PMP2:TBX22","chr8",82356735,"chrX",79281102,Inf,"21",15,FALSE,TRUE,TRUE,"PMP2|ENSG00000147588.6--TBX22|ENSG00000122145.10:10100652_0_115443_182_145/1/1",46,"HighConfidence","-"
"jaffa-direct","AFM:CYP11B2","chr4",74349706,"chr8",143998630,Inf,"5",30,TRUE,TRUE,TRUE,"Locus_531_Transcript_10/17_Confidence_0.515_Length_3167",217,"HighConfidence","-"
"jaffa-direct","FAM155A:CAPS","chr13",108518030,"chr19",5914396,Inf,"10",24,TRUE,TRUE,TRUE,"Locus_1715_Transcript_6/6_Confidence_0.402_Length_2108",1064,"HighConfidence","-"
"jaffa-direct","PDXP:CCNH","chr22",38055363,"chr5",86707163,Inf,"4",30,FALSE,TRUE,TRUE,"Locus_2924_Transcript_2/11_Confidence_0.268_Length_1764",628,"HighConfidence","-"
"jaffa-direct","APC2:ZNF506","chr19",1453141,"chr19",19917877,18464.735,"25",8,TRUE,TRUE,TRUE,"APC2|ENSG00000115266.7--ZNF626|ENSG00000188171.10:15147545_1_14936_912_219/1/1",58,"HighConfidence","-"
"jaffa-direct","ITGB1BP2:PI4KB","chrX",70522406,"chr1",151267017,Inf,"8",25,TRUE,TRUE,TRUE,"Locus_5575_Transcript_8/23_Confidence_0.336_Length_6200",5810,"HighConfidence","-"
"jaffa-direct","PPHLN1:NUDT12","chr12",42792796,"chr5",102888117,Inf,"4",28,FALSE,TRUE,TRUE,"Locus_2170_Transcript_11/14_Confidence_0.277_Length_3168",2331,"HighConfidence","-"
"jaffa-direct","PHF16:ATP6V0D2","chrX",46844341,"chr8",87125938,Inf,"3",28,TRUE,TRUE,TRUE,"PHF16|ENSG00000102221.9--ATP6V0D2|ENSG00000147614.3:10567730_0_112414_6_248/2/2",60,"HighConfidence","-"
"jaffa-direct","ELP3:DTYMK","chr8",27964300,"chr2",242619734,Inf,"4",26,TRUE,TRUE,TRUE,"Locus_2690_Transcript_3/20_Confidence_0.082_Length_1082",297,"HighConfidence","-"
"jaffa-direct","LDLR:MAGEB6","chr19",11200291,"chrX",26211903,Inf,"2",27,FALSE,TRUE,TRUE,"Locus_718_Transcript_6/10_Confidence_0.168_Length_1878",253,"HighConfidence","-"
"jaffa-direct","APC2:ZNF253","chr19",1453141,"chr19",19989290,18536.152,"17",11,TRUE,TRUE,FALSE,"APC2|ENSG00000115266.7--ZNF626|ENSG00000188171.10:27498869_0_14936_142_216/1/1",58,"HighConfidence","-"
"jaffa-direct","IRG1:BBOX1","chr13",77526785,"chr11",27136999,Inf,"5",23,FALSE,TRUE,TRUE,"Locus_3610_Transcript_5/5_Confidence_0.357_Length_1019",222,"HighConfidence","-"
"jaffa-direct","TUBB1:CAMKK2","chr20",57598008,"chr12",121678345,Inf,"18",10,FALSE,TRUE,TRUE,"TUBB1|ENSG00000101162.3--CAMKK2|ENSG00000110931.14:11138968_1_182171_2744_160/2/2",55,"HighConfidence","-"
"jaffa-direct","MORC1:COL6A2","chr3",108703563,"chr21",47542789,Inf,"5",23,FALSE,TRUE,TRUE,"Locus_3516_Transcript_4/8_Confidence_0.272_Length_3733",1462,"HighConfidence","-"
"jaffa-direct","POU4F3:BLOC1S1","chr5",145718795,"chr12",56110717,Inf,"3",25,FALSE,TRUE,TRUE,"Locus_3556_Transcript_3/12_Confidence_0.358_Length_1001",793,"HighConfidence","-"
"jaffa-direct","YY1:MGAT4C","chr14",100706260,"chr12",86374208,Inf,"4",23,TRUE,TRUE,TRUE,"Locus_2248_Transcript_11/13_Confidence_0.172_Length_1708",940,"HighConfidence","-"
"jaffa-direct","SH2B2:PRSS54","chr7",101960969,"chr16",58314661,Inf,"1",25,FALSE,TRUE,TRUE,"Locus_4158_Transcript_2/4_Confidence_0.559_Length_1070",381,"HighConfidence","-"
"jaffa-direct","HUWE1:CPO","chrX",53627078,"chr2",207833898,Inf,"7",19,TRUE,TRUE,TRUE,"Locus_4392_Transcript_5/20_Confidence_0.094_Length_3628",300,"HighConfidence","-"
"jaffa-direct","TMEM19:OTUD6B","chr12",72092889,"chr8",92097012,Inf,"1",24,FALSE,TRUE,TRUE,"Locus_88_Transcript_81/82_Confidence_0.020_Length_4028",1832,"HighConfidence","-"
"jaffa-direct","MDH2:C17orf80","chr7",75686811,"chr17",71231615,Inf,"1",24,FALSE,TRUE,TRUE,"Locus_2803_Transcript_11/11_Confidence_0.296_Length_3758",429,"HighConfidence","-"
"jaffa-direct","PSAP:CCR6","chr10",73579997,"chr6",167549526,Inf,"18",5,TRUE,TRUE,TRUE,"PSAP|ENSG00000197746.9--CCR6|ENSG00000112486.10:21241921_1_120100_2955_114/1/1",53,"HighConfidence","-"
"jaffa-direct","SCN2B:NEUROG2","chr11",118038800,"chr4",113436632,Inf,"6",17,FALSE,TRUE,TRUE,"Locus_1937_Transcript_1/8_Confidence_0.225_Length_2651",690,"HighConfidence","-"
"jaffa-direct","WIF1:MSANTD4","chr12",65514197,"chr11",105881794,Inf,"4",19,TRUE,TRUE,TRUE,"Locus_9034_Transcript_6/6_Confidence_0.323_Length_1279",1034,"HighConfidence","-"
