"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","LLGL2:TAPBP","chr17",73565406,"chr6",33271766,Inf,"0",1,FALSE,TRUE,TRUE,"C1N6EACXX130227:1:1205:19307:98293/1/1",45,"MediumConfidence","-"
"jaffa-direct","SAP30BP:TFAP2C","chr17",73663558,"chr20",55206261,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHTACXX130228:4:2313:4168:2790/1/1",35,"MediumConfidence","-"
"jaffa-direct","TBC1D16:ING2","chr17",78009594,"chr4",184431435,Inf,"0",1,FALSE,TRUE,TRUE,"H097HADXX130311:2:2212:19236:64618/2/2",59,"MediumConfidence","-"
"jaffa-direct","NEDD4L:SET","chr18",55919286,"chr9",131453449,Inf,"0",1,FALSE,TRUE,TRUE,"C1N6EACXX130227:3:2309:7748:92582/1/1",38,"MediumConfidence","-"
"jaffa-direct","TYMS:CDH1","chr18",662320,"chr16",68835573,Inf,"0",1,TRUE,TRUE,TRUE,"C1NHTACXX130228:2:2102:19078:94530/2/2",65,"MediumConfidence","-"
"jaffa-direct","CTD-3131K8.2:RAB6A","chr19",17622152,"chr11",73390765,Inf,"0",1,FALSE,TRUE,TRUE,"H0976ADXX130311:1:1215:8880:75672/1/1",64,"MediumConfidence","-"
"jaffa-direct","ZNF726:FGFR1OP2","chr19",24126391,"chr12",27116275,Inf,"0",1,FALSE,TRUE,TRUE,"C1LUFACXX130228:1:2210:16722:35629/2/2",66,"MediumConfidence","-"
"jaffa-direct","LMNB2:SCNN1A","chr19",2456668,"chr12",6472876,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHTACXX130228:4:1302:12158:27731/2/2",73,"MediumConfidence","-"
"jaffa-direct","PLEKHG2:MT-ATP8","chr19",39911299,"chrM",8367,Inf,"0",1,FALSE,TRUE,TRUE,"C1LUFACXX130228:1:2102:3952:33634/2/2",68,"MediumConfidence","-"
"jaffa-direct","SH3GL1:TXNRD1","chr19",4400321,"chr12",104719115,Inf,"0",1,TRUE,TRUE,TRUE,"C1LUFACXX130228:3:1116:19466:33864/2/2",30,"MediumConfidence","-"
"jaffa-direct","ETHE1:MYL6","chr19",44030667,"chr12",56554410,Inf,"0",1,TRUE,TRUE,TRUE,"C1N6EACXX130227:3:2110:12516:51121/1/1",30,"MediumConfidence","-"
"jaffa-direct","CADM4:ADCK3","chr19",44143879,"chr1",227152701,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHTACXX130228:3:1201:19746:90731/1/1",43,"MediumConfidence","-"
"jaffa-direct","ZNF227:PARG","chr19",44717397,"chr10",51040954,Inf,"-",1,FALSE,TRUE,TRUE,"Locus_3214_Transcript_47/70_Confidence_0.076_Length_1616",1442,"MediumConfidence","-"
"jaffa-direct","PTPRS:PRR5-ARHGAP8","chr19",5238930,"chr22",45258155,Inf,"0",1,FALSE,TRUE,TRUE,"H0976ADXX130311:2:1206:11817:73622/2/2",52,"MediumConfidence","-"
"jaffa-direct","ZFAS1:UBAP1","chr20",47895745,"chr9",34220906,Inf,"0",1,FALSE,TRUE,TRUE,"C1LUFACXX130228:8:2107:16351:30383/2/2",43,"MediumConfidence","-"
"jaffa-direct","AURKA:GPD2","chr20",54958041,"chr2",157427646,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHDACXX130227:7:1107:12289:16110/2/2",68,"MediumConfidence","-"
"jaffa-direct","TAF4:SET","chr20",60572606,"chr9",131453449,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHTACXX130228:7:1105:15591:6428/2/2",38,"MediumConfidence","-"
"jaffa-direct","SLCO4A1:ZNF623","chr20",61273905,"chr8",144732068,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHTACXX130228:4:1313:9300:67571/1/1",35,"MediumConfidence","-"
"jaffa-direct","DIDO1:TRIM47","chr20",61537239,"chr17",73872573,Inf,"0",1,FALSE,TRUE,TRUE,"C1N6EACXX130227:3:2214:4215:68047/2/2",40,"MediumConfidence","-"
"jaffa-direct","ARFRP1:PSMG3","chr20",62331954,"chr7",1608996,Inf,"0",1,FALSE,TRUE,TRUE,"C1LUFACXX130228:1:1306:6677:45982/1/1",64,"MediumConfidence","-"
"jaffa-direct","ARFRP1:ASPSCR1","chr20",62337709,"chr17",79937060,Inf,"0",1,TRUE,TRUE,TRUE,"C1K43ACXX130219:3:1310:14909:31946/1/1",54,"MediumConfidence","-"
"jaffa-direct","NCAM2:CUX1","chr21",22370936,"chr7",101916637,Inf,"0",1,TRUE,TRUE,TRUE,"C1NHTACXX130228:4:1103:12635:45508/2/2",52,"MediumConfidence","-"
"jaffa-direct","IMP4:SLC37A3","chr2",131102285,"chr7",140069482,Inf,"0",1,FALSE,TRUE,TRUE,"C1N6EACXX130227:6:1208:19039:31429/1/1",42,"MediumConfidence","-"
"jaffa-direct","UBE2G2:GNAS","chr21",46197214,"chr20",57470667,Inf,"0",1,TRUE,TRUE,TRUE,"C1N6EACXX130227:1:2210:14622:75349/1/1",46,"MediumConfidence","-"
"jaffa-direct","MAP2:UCHL5","chr2",210289000,"chr1",193020947,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHTACXX130228:1:2104:1823:42239/1/1",39,"MediumConfidence","-"
"jaffa-direct","TSSC1:SNHG14","chr2",3217920,"chr15",25340774,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHDACXX130227:1:2210:18304:70022/2/2",34,"MediumConfidence","-"
"jaffa-direct","CEBPZ:GNAS","chr2",37430093,"chr20",57470667,Inf,"0",1,FALSE,TRUE,TRUE,"C1N6EACXX130227:1:1213:12611:93909/2/2",40,"MediumConfidence","-"
"jaffa-direct","MGAT4A:GNAS","chr2",99342702,"chr20",57470667,Inf,"0",1,TRUE,TRUE,TRUE,"C1NHDACXX130227:3:2311:9747:65431/1/1",34,"MediumConfidence","-"
"jaffa-direct","NIT2:LLGL2","chr3",100058049,"chr17",73564557,Inf,"0",1,FALSE,TRUE,TRUE,"C1N6EACXX130227:6:1110:2711:51616/2/2",48,"MediumConfidence","-"
"jaffa-direct","STAG1:AHSA2","chr3",136471037,"chr2",61406116,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHTACXX130228:3:1204:15638:91960/1/1",53,"MediumConfidence","-"
"jaffa-direct","SMC4:GNAS","chr3",160117537,"chr20",57470667,Inf,"0",1,FALSE,TRUE,TRUE,"C1N6EACXX130227:4:2306:17120:11017/2/2",40,"MediumConfidence","-"
"jaffa-direct","VPRBP:UBE2D3","chr3",51497130,"chr4",103747793,Inf,"0",1,TRUE,TRUE,TRUE,"C1LUFACXX130228:1:1116:19150:54914/1/1",68,"MediumConfidence","-"
"jaffa-direct","MAML3:ERF","chr4",141074014,"chr19",42754094,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHDACXX130227:1:2302:20815:15026/2/2",44,"MediumConfidence","-"
"jaffa-direct","SH3RF1:BTF3","chr4",170189971,"chr5",72798313,Inf,"0",1,TRUE,TRUE,TRUE,"C1LUFACXX130228:7:2213:14791:99960/2/2",61,"MediumConfidence","-"
"jaffa-direct","PI4K2B:EXOC3","chr4",25162375,"chr5",462075,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHDACXX130227:8:1116:10405:8718/1/1",64,"MediumConfidence","-"
"jaffa-direct","APBB2:AC013394.2","chr4",41216422,"chr15",93428745,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHTACXX130228:5:2311:5813:79341/2/2",53,"MediumConfidence","-"
"jaffa-direct","EPGN:PYGL","chr4",75174293,"chr14",51376820,Inf,"0",1,TRUE,TRUE,TRUE,"C1NHTACXX130228:5:1107:5946:20236/2/2",67,"MediumConfidence","-"
"jaffa-direct","FSTL4:GNAS","chr5",132736430,"chr20",57470667,Inf,"0",1,TRUE,TRUE,TRUE,"C1NHTACXX130228:2:1216:11166:25329/1/1",41,"MediumConfidence","-"
"jaffa-direct","SKP1:GNAS","chr5",133512546,"chr20",57470667,Inf,"0",1,FALSE,TRUE,TRUE,"C1N6EACXX130227:8:1209:6814:82246/1/1",63,"MediumConfidence","-"
"jaffa-direct","CTNNA1:ZMYND11","chr5",138089199,"chr10",225934,Inf,"0",1,FALSE,TRUE,TRUE,"C1K43ACXX130219:6:2313:15926:59169/1/1",62,"MediumConfidence","-"
"jaffa-direct","FAM114A2:CDC5L","chr5",153417853,"chr6",44397450,Inf,"0",1,FALSE,TRUE,TRUE,"C1LUFACXX130228:4:1111:17654:74673/1/1",46,"MediumConfidence","-"
"jaffa-direct","HNRNPH1:PPIA","chr5",179050038,"chr7",44840886,Inf,"0",1,FALSE,TRUE,TRUE,"C1K43ACXX130219:3:1301:5990:23895/2/2",66,"MediumConfidence","-"
"jaffa-direct","RICTOR:AGPAT9","chr5",39021141,"chr4",84457657,Inf,"0",1,TRUE,TRUE,TRUE,"C1N6EACXX130227:1:2307:4751:84219/1/1",53,"MediumConfidence","-"
"jaffa-direct","CCDC125:NVL","chr5",68616064,"chr1",224455835,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHTACXX130228:3:2213:15359:56378/2/2",57,"MediumConfidence","-"
"jaffa-direct","GCNT2:GNAS","chr6",10530069,"chr20",57470667,Inf,"0",1,TRUE,TRUE,TRUE,"C1NHTACXX130228:8:2302:19489:8023/2/2",38,"MediumConfidence","-"
"jaffa-direct","TPD52L1:RAD51B","chr6",125524923,"chr14",68352586,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHTACXX130228:3:1215:14599:60646/2/2",39,"MediumConfidence","-"
"jaffa-direct","PTPRK:PSMD14","chr6",128643184,"chr2",162223989,Inf,"0",1,TRUE,TRUE,TRUE,"C1NHDACXX130227:1:1209:3189:96308/1/1",37,"MediumConfidence","-"
"jaffa-direct","ABRACL:SAT1","chr6",139355358,"chrX",23803445,Inf,"0",1,TRUE,TRUE,TRUE,"C1N6EACXX130227:8:1102:5247:88851/1/1",63,"MediumConfidence","-"
"jaffa-direct","WDR27:TXNL4A","chr6",170070665,"chr18",77737701,Inf,"0",1,TRUE,TRUE,TRUE,"C1N6EACXX130227:4:1312:4964:7875/1/1",55,"MediumConfidence","-"
"jaffa-direct","BTN2A2:CREBBP","chr6",26391057,"chr16",3794962,Inf,"0",1,FALSE,TRUE,TRUE,"C1LUFACXX130228:4:1206:20474:70557/2/2",67,"MediumConfidence","-"
"jaffa-direct","PPIL1:SLC11A2","chr6",36842493,"chr12",51404549,Inf,"0",1,FALSE,TRUE,TRUE,"C1LUFACXX130228:7:2216:10945:44462/1/1",55,"MediumConfidence","-"
"jaffa-direct","C7orf50:SBSPON","chr7",1166893,"chr8",73984105,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHDACXX130227:6:1115:17193:63220/1/1",61,"MediumConfidence","-"
"jaffa-direct","MTPN:RECQL5","chr7",135635347,"chr17",73662700,Inf,"0",1,TRUE,TRUE,TRUE,"C1LUFACXX130228:6:1203:3512:33033/2/2",43,"MediumConfidence","-"
"jaffa-direct","KMT2C:SNX27","chr7",151932902,"chr1",151611364,Inf,"0",1,FALSE,TRUE,TRUE,"C1LUFACXX130228:6:1307:2818:55776/1/1",64,"MediumConfidence","-"
"jaffa-direct","HNRNPA2B1:ZNF710","chr7",26240192,"chr15",90610342,Inf,"0",1,TRUE,TRUE,TRUE,"C1LUFACXX130228:1:2113:4447:77162/1/1",35,"MediumConfidence","-"
"jaffa-direct","HNRNPA2B1:TTC33","chr7",26240192,"chr5",40747121,Inf,"0",1,TRUE,TRUE,TRUE,"C1LUFACXX130228:4:2212:8430:45963/1/1",50,"MediumConfidence","-"
"jaffa-direct","CPSF4:TUBGCP6","chr7",99051759,"chr22",50668006,Inf,"0",1,TRUE,TRUE,TRUE,"C1NHDACXX130227:4:1304:13433:49646/1/1",46,"MediumConfidence","-"
"jaffa-direct","VPS13B:SET","chr8",100287482,"chr9",131453449,Inf,"0",1,TRUE,TRUE,TRUE,"C1LUFACXX130228:2:1213:1593:6230/2/2",54,"MediumConfidence","-"
"jaffa-direct","PLEKHF2:GNAS","chr8",96146258,"chr20",57470667,Inf,"0",1,FALSE,TRUE,TRUE,"C1K43ACXX130219:3:2107:15167:24381/1/1",53,"MediumConfidence","-"
"jaffa-direct","KB-1047C11.2:GNAS","chr8",96281118,"chr20",57470667,Inf,"0",1,FALSE,TRUE,TRUE,"C1K43ACXX130219:5:2312:8467:78252/2/2",43,"MediumConfidence","-"
"jaffa-direct","SET:GNAS","chr9",131446286,"chr20",57470667,Inf,"0",1,TRUE,TRUE,TRUE,"C1N6EACXX130227:7:1112:14912:77407/1/1",67,"MediumConfidence","-"
"jaffa-direct","TUBBP5:MAP4","chr9",141044760,"chr3",47963368,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHTACXX130228:4:2306:1591:67309/2/2",42,"MediumConfidence","-"
"jaffa-direct","RNY4P1:MTFR1","chr9",77462517,"chr8",66582106,Inf,"0",1,FALSE,TRUE,TRUE,"C1NHDACXX130227:2:1304:11704:91267/2/2",69,"MediumConfidence","-"
"jaffa-direct","HIATL1:OGFOD1","chr9",97200810,"chr16",56501077,Inf,"0",1,FALSE,TRUE,TRUE,"C1K43ACXX130219:5:2114:2929:20580/2/2",63,"MediumConfidence","-"
"jaffa-direct","RPL39:RPS27A","chrX",118923871,"chr2",55459944,Inf,"0",1,FALSE,TRUE,TRUE,"C1N6EACXX130227:1:2304:6721:73909/2/2",61,"MediumConfidence","-"
"jaffa-direct","XIAP:PHF20","chrX",122994143,"chr20",34389413,Inf,"0",1,FALSE,TRUE,TRUE,"C1LUFACXX130228:7:1203:13731:59816/2/2",60,"MediumConfidence","-"
"jaffa-direct","HMGB3:FHDC1","chrX",150151849,"chr4",153864080,Inf,"0",1,FALSE,TRUE,TRUE,"C1LUFACXX130228:6:1304:16272:74921/2/2",51,"MediumConfidence","-"
"jaffa-direct","NT5C2:MICAL3","chr10",104849462,"chr22",18314846,Inf,"72",57,NA,FALSE,TRUE,"Locus_934_Transcript_98/135_Confidence_0.087_Length_2972",1193,"LowConfidence","-"
"jaffa-direct","ACTB:H3F3B","chr7",5570217,"chr17",73775825,Inf,"2",64,NA,FALSE,TRUE,"Locus_8_Transcript_12592/14759_Confidence_0.001_Length_9632",1163,"LowConfidence","-"
"jaffa-direct","HUWE1:XAGE1C","chrX",53675252,"chrX",52513434,1161.818,"1",57,NA,FALSE,TRUE,"Locus_282_Transcript_94/131_Confidence_0.024_Length_1136",774,"LowConfidence","-"
"jaffa-direct","FBXL20:CDK12","chr17",37499436,"chr17",37665957,166.521,"8",46,NA,FALSE,TRUE,"Locus_1024_Transcript_150/305_Confidence_0.031_Length_6053",5721,"LowConfidence","-"
"jaffa-direct","MTRNR2L2:MT-RNR2","chr5",79946753,"chrM",1677,Inf,"42",6,NA,FALSE,TRUE,"C1K43ACXX130219:5:1215:12152:47955/2/2",32,"LowConfidence","-"
"jaffa-direct","XAGE1E:HUWE1","chrX",52544519,"chrX",53674372,1129.853,"36",2,NA,FALSE,TRUE,"C1N6EACXX130227:1:2301:4526:61364/2/2",22,"LowConfidence","-"
"jaffa-direct","LLGL2:SAP30BP","chr17",73521902,"chr17",73663439,141.537,"6",29,NA,FALSE,TRUE,"C1LUFACXX130228:2:1111:16401:29436/1/1",34,"LowConfidence","-"
"jaffa-direct","HFM1:PFKFB3","chr1",91853115,"chr10",6245133,Inf,"24",5,NA,FALSE,TRUE,"Locus_4240_Transcript_18/77_Confidence_0.040_Length_614",261,"LowConfidence","-"
"jaffa-direct","LINC00942:EZR","chr12",1611635,"chr6",159204552,Inf,"1",22,NA,FALSE,TRUE,"Locus_507_Transcript_143/177_Confidence_0.004_Length_831",229,"LowConfidence","-"
"jaffa-direct","MTRNR2L2:MT-RNR2","chr5",79946742,"chrM",1688,Inf,"15",2,NA,FALSE,TRUE,"C1K43ACXX130219:5:1105:14807:6401/2/2",48,"LowConfidence","-"
"jaffa-direct","MT-RNR2:MTRNR2L12","chrM",1978,"chr3",96336756,Inf,"14",2,NA,FALSE,TRUE,"C1LUFACXX130228:1:1303:6422:82010/2/2",42,"LowConfidence","-"
"jaffa-direct","MTRNR2L2:MT-RNR2","chr5",79946525,"chrM",1918,Inf,"11",2,NA,FALSE,TRUE,"C1K43ACXX130219:6:2212:15780:69239/2/2",59,"LowConfidence","-"
"jaffa-direct","SAP30BP:LLGL2","chr17",73663438,"chr17",73521903,141.535,"2",10,NA,FALSE,TRUE,"C1LUFACXX130228:3:1202:12436:8331/1/1",55,"LowConfidence","-"
"jaffa-direct","ABLIM1:EIF1AX","chr10",116194899,"chrX",20145295,Inf,"8",2,NA,FALSE,TRUE,"Locus_4945_Transcript_34/56_Confidence_0.060_Length_3724",2833,"LowConfidence","-"
"jaffa-direct","ANKRD30BL:MT-CO2","chr2",133012885,"chrM",7735,Inf,"8",2,NA,FALSE,TRUE,"C1LUFACXX130228:5:1111:3449:65141/1/1",40,"LowConfidence","-"
"jaffa-direct","OBSL1:PSMD3","chr2",220416446,"chr17",38137406,Inf,"5",4,NA,FALSE,TRUE,"Locus_12670_Transcript_1/7_Confidence_0.667_Length_862",287,"LowConfidence","-"
"jaffa-direct","MED12:HIRA","chrX",70344867,"chr22",19373135,Inf,"6",3,NA,FALSE,TRUE,"Locus_89_Transcript_1583/3555_Confidence_0.001_Length_3958",2518,"LowConfidence","-"
"jaffa-direct","ADAM15:MT-ND5","chr1",155034405,"chrM",12397,Inf,"6",2,NA,FALSE,TRUE,"C1N6EACXX130227:8:1215:13474:93007/2/2",47,"LowConfidence","-"
"jaffa-direct","CCDC135:GAREM","chr16",57741531,"chr18",29890158,Inf,"1",7,NA,FALSE,TRUE,"Locus_206_Transcript_12/72_Confidence_0.041_Length_709",242,"LowConfidence","-"
"jaffa-direct","SERPINI1:TMSB10","chr3",167525039,"chr2",85133781,Inf,"3",5,NA,FALSE,TRUE,"Locus_2392_Transcript_8/14_Confidence_0.145_Length_1725",1017,"LowConfidence","-"
"jaffa-direct","HSP90AB1:MT-ND4","chr6",44217191,"chrM",10926,Inf,"6",2,NA,FALSE,TRUE,"C1NHDACXX130227:1:1316:11445:100046/1/1",41,"LowConfidence","-"
"jaffa-direct","MT-CYB:PSMD2","chrM",15555,"chr3",184026315,Inf,"6",2,NA,FALSE,TRUE,"C1N6EACXX130227:2:1104:3096:11196/2/2",42,"LowConfidence","-"
"jaffa-direct","TUBA1A:RP11-161H23.5","chr12",49579650,"chr12",49666146,86.496,"5",2,NA,FALSE,TRUE,"C1LUFACXX130228:3:2209:15669:67515/2/2",53,"LowConfidence","-"
"jaffa-direct","TTBK2:MT-ND2","chr15",43094306,"chrM",4929,Inf,"5",2,NA,FALSE,TRUE,"C1N6EACXX130227:4:2305:17442:2665/1/1",30,"LowConfidence","-"
"jaffa-direct","SETD1A:RP11-386G11.10","chr16",30995624,"chr12",49522551,Inf,"5",2,NA,FALSE,TRUE,"Locus_8370_Transcript_2/4_Confidence_0.654_Length_1526",1191,"LowConfidence","-"
"jaffa-direct","NCL:PRDM2","chr2",232326587,"chr1",14105159,Inf,"3",4,NA,FALSE,TRUE,"Locus_15_Transcript_86/122_Confidence_0.028_Length_2895",2314,"LowConfidence","-"
"jaffa-direct","RNF168:GLTPD2","chr3",196230440,"chr17",4692269,Inf,"5",2,NA,FALSE,TRUE,"Locus_4782_Transcript_7/13_Confidence_0.451_Length_3000",2655,"LowConfidence","-"
"jaffa-direct","RP11-161H23.5:RP11-386G11.10","chr12",49666307,"chr12",49522449,143.858,"4",2,NA,FALSE,TRUE,"C1NHDACXX130227:4:1113:12705:20692/1/1",32,"LowConfidence","-"
"jaffa-direct","GAPDH:MT-ND2","chr12",6646359,"chrM",5300,Inf,"4",2,NA,FALSE,TRUE,"C1N6EACXX130227:4:1105:15352:84210/2/2",55,"LowConfidence","-"
"jaffa-direct","SFPQ:MT-ND4","chr1",35653637,"chrM",11026,Inf,"3",3,NA,FALSE,TRUE,"C1LUFACXX130228:5:2210:17371:26760/2/2",52,"LowConfidence","-"
"jaffa-direct","ERBB2:MT-ND1","chr17",37883973,"chrM",3972,Inf,"4",2,NA,FALSE,TRUE,"C1K43ACXX130219:5:1105:12436:26352/1/1",54,"LowConfidence","-"
"jaffa-direct","ERBB2:MT-ND4L","chr17",37884136,"chrM",10481,Inf,"4",2,NA,FALSE,TRUE,"C1LUFACXX130228:1:1210:20640:73100/2/2",39,"LowConfidence","-"
"jaffa-direct","CLTC:MT-ATP8","chr17",57771887,"chrM",8404,Inf,"4",2,NA,FALSE,TRUE,"C1N6EACXX130227:8:2102:7546:60260/1/1",33,"LowConfidence","-"
"jaffa-direct","CTD-3193O13.13:NFIA","chr19",7977902,"chr1",61548340,Inf,"4",2,NA,FALSE,TRUE,"Locus_1718_Transcript_30/38_Confidence_0.152_Length_4508",4271,"LowConfidence","-"
"jaffa-direct","UQCRB:MT-ATP8","chr8",97245427,"chrM",8436,Inf,"4",2,NA,FALSE,TRUE,"C1N6EACXX130227:8:1111:17068:64235/2/2",26,"LowConfidence","-"
"jaffa-direct","MT-CO2:WIPF2","chrM",7863,"chr17",38435283,Inf,"4",2,NA,FALSE,TRUE,"C1NHDACXX130227:4:1116:12382:97495/2/2",44,"LowConfidence","-"
"jaffa-direct","HUWE1:MT-ND2","chrX",53565918,"chrM",5238,Inf,"4",2,NA,FALSE,TRUE,"C1LUFACXX130228:2:2304:17627:86208/2/2",31,"LowConfidence","-"
"jaffa-direct","TUBA1A:MT-ATP8","chr12",49578838,"chrM",8477,Inf,"3",2,NA,FALSE,TRUE,"C1LUFACXX130228:4:1214:17778:9265/1/1",22,"LowConfidence","-"
"jaffa-direct","KRT7:MT-ND4","chr12",52631338,"chrM",11512,Inf,"3",2,NA,FALSE,TRUE,"C1N6EACXX130227:6:1311:7630:89690/2/2",55,"LowConfidence","-"
"jaffa-direct","SERINC2:MT-ATP8","chr1",31905968,"chrM",8473,Inf,"3",2,NA,FALSE,TRUE,"C1N6EACXX130227:7:1114:4365:3576/2/2",46,"LowConfidence","-"
"jaffa-direct","FERMT2:MT-ND5","chr14",53329914,"chrM",13828,Inf,"3",2,NA,FALSE,TRUE,"C1N6EACXX130227:1:1216:3150:30892/2/2",45,"LowConfidence","-"
"jaffa-direct","ERBB2:MT-CO3","chr17",37883702,"chrM",9252,Inf,"3",2,NA,FALSE,TRUE,"C1K43ACXX130219:6:1310:21405:92399/2/2",46,"LowConfidence","-"
"jaffa-direct","MT-ND4L:ILF3","chrM",10595,"chr19",10799264,Inf,"3",2,NA,FALSE,TRUE,"C1N6EACXX130227:6:2108:5520:5138/2/2",36,"LowConfidence","-"
"jaffa-direct","MT-RNR2:RPL27A","chrM",3146,"chr11",8707290,Inf,"3",2,NA,FALSE,TRUE,"C1NHTACXX130228:3:2203:16408:60964/1/1",65,"LowConfidence","-"
"jaffa-direct","DDOST:MT-CO2","chr1",20987026,"chrM",7849,Inf,"2",2,NA,FALSE,TRUE,"C1N6EACXX130227:7:1208:19525:14057/2/2",58,"LowConfidence","-"
"jaffa-direct","CTSA:MT-ND4","chr20",44523698,"chrM",10982,Inf,"2",2,NA,FALSE,TRUE,"C1LUFACXX130228:4:2206:17909:33407/1/1",33,"LowConfidence","-"
"jaffa-direct","C5orf45:MT-RNR2","chr5",179263653,"chrM",2221,Inf,"2",2,NA,FALSE,TRUE,"C1LUFACXX130228:7:2313:5533:19223/1/1",49,"LowConfidence","-"
"jaffa-direct","MAP7:RPL21","chr6",136682249,"chr13",27830347,Inf,"1",3,NA,FALSE,TRUE,"Locus_4190_Transcript_93/128_Confidence_0.038_Length_3412",3129,"LowConfidence","-"
"jaffa-direct","MT-ND1:TSPAN13","chrM",3986,"chr7",16815854,Inf,"2",2,NA,FALSE,TRUE,"C1N6EACXX130227:2:2313:13475:74882/2/2",69,"LowConfidence","-"
"jaffa-direct","MT-TN:SLMO2","chrM",5683,"chr20",57611554,Inf,"2",2,NA,FALSE,TRUE,"C1K43ACXX130219:5:1312:16980:54591/1/1",39,"LowConfidence","-"
"jaffa-direct","MT-CO2:SF1","chrM",8089,"chr11",64537832,Inf,"2",2,NA,FALSE,TRUE,"C1K43ACXX130219:3:2209:13303:36877/1/1",46,"LowConfidence","-"
"jaffa-direct","INPPL1:ERBB2","chr11",71941044,"chr17",37866075,Inf,"1",2,NA,FALSE,TRUE,"C1K43ACXX130219:5:1209:11897:54777/2/2",29,"LowConfidence","-"
"jaffa-direct","CYB5R1:MT-ATP8","chr1",202932209,"chrM",8442,Inf,"1",2,NA,FALSE,TRUE,"C1NHTACXX130228:2:2115:9652:67313/2/2",39,"LowConfidence","-"
"jaffa-direct","RBL2:MT-ND5","chr16",53488647,"chrM",14107,Inf,"1",2,NA,FALSE,TRUE,"C1K43ACXX130219:6:1314:4982:67813/2/2",30,"LowConfidence","-"
"jaffa-direct","HMGA1:MT-ATP8","chr6",34213256,"chrM",8487,Inf,"1",2,NA,FALSE,TRUE,"C1N6EACXX130227:5:2306:18241:33604/1/1",55,"LowConfidence","-"
"jaffa-direct","HMGA1:MT-ATP8","chr6",34213257,"chrM",8488,Inf,"1",2,NA,FALSE,TRUE,"C1N6EACXX130227:5:2306:18241:33604/2/2",60,"LowConfidence","-"
"jaffa-direct","MT-CYB:HSPA4","chrM",15456,"chr5",132428395,Inf,"1",2,NA,FALSE,TRUE,"C1K43ACXX130219:3:2113:8973:39245/1/1",49,"LowConfidence","-"
