"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","PLEKHG7:ZNF714","chr12",93134724,"chr19",21299635,Inf,"74",190,FALSE,TRUE,TRUE,"Locus_8455_Transcript_12/30_Confidence_0.233_Length_1225",586,"HighConfidence","-"
"jaffa-direct","MMADHC:KIAA0319","chr2",150438641,"chr6",24563746,Inf,"83",180,TRUE,TRUE,TRUE,"Locus_8_Transcript_439/52526_Confidence_0.000_Length_10845",358,"HighConfidence","-"
"jaffa-direct","FHDC1:IK","chr4",153881802,"chr5",140032562,Inf,"81",166,TRUE,TRUE,TRUE,"Locus_11_Transcript_127/127_Confidence_0.022_Length_2183",1246,"HighConfidence","-"
"jaffa-direct","TM4SF18:PLEKHA8","chr3",149042667,"chr7",30094873,Inf,"65",181,TRUE,TRUE,TRUE,"Locus_3109_Transcript_16/19_Confidence_0.096_Length_1449",510,"HighConfidence","-"
"jaffa-direct","PTCH1:DEFB123","chr9",98242672,"chr20",30037832,Inf,"63",182,FALSE,TRUE,TRUE,"Locus_8_Transcript_31795/52526_Confidence_0.000_Length_1349",1147,"HighConfidence","-"
"jaffa-direct","TBX10:MRPL12","chr11",67402287,"chr17",79673936,Inf,"81",163,FALSE,TRUE,TRUE,"Locus_6249_Transcript_35/44_Confidence_0.061_Length_974",436,"HighConfidence","-"
"jaffa-direct","COX6B1:PLA2G16","chr19",36142251,"chr11",63357840,Inf,"45",199,TRUE,TRUE,TRUE,"Locus_532_Transcript_19/43_Confidence_0.357_Length_3523",1402,"HighConfidence","-"
"jaffa-direct","GPC4:JPH2","chrX",132548834,"chr20",42743516,Inf,"69",175,FALSE,TRUE,TRUE,"Locus_8_Transcript_33657/52526_Confidence_0.000_Length_2589",685,"HighConfidence","-"
"jaffa-direct","NAPG:RXFP1","chr18",10549093,"chr4",159566061,Inf,"56",178,FALSE,TRUE,TRUE,"Locus_8_Transcript_21389/52526_Confidence_0.000_Length_3396",2476,"HighConfidence","-"
"jaffa-direct","CTNND1:C11orf68","chr11",57559145,"chr11",65685686,8126.545,"36",197,FALSE,TRUE,TRUE,"Locus_8_Transcript_39817/52526_Confidence_0.000_Length_2092",686,"HighConfidence","-"
"jaffa-direct","IGHM:EHD3","chr14",106321022,"chr2",31472237,Inf,"35",195,FALSE,TRUE,TRUE,"Locus_8_Transcript_17612/52526_Confidence_0.000_Length_3104",2152,"HighConfidence","-"
"jaffa-direct","HIGD1B:SDCCAG3","chr17",42926756,"chr9",139298646,Inf,"72",157,FALSE,TRUE,TRUE,"Locus_2912_Transcript_23/67_Confidence_0.102_Length_1473",1099,"HighConfidence","-"
"jaffa-direct","PRDM6:TMEM108","chr5",122435656,"chr3",132948110,Inf,"48",177,TRUE,TRUE,TRUE,"Locus_2461_Transcript_17/22_Confidence_0.447_Length_2344",210,"HighConfidence","-"
"jaffa-direct","LRCH2:LINC00998","chrX",114361406,"chr7",112757662,Inf,"71",148,TRUE,TRUE,TRUE,"Locus_5251_Transcript_24/29_Confidence_0.253_Length_2585",881,"HighConfidence","-"
"jaffa-direct","KRT81:LRRK2","chr12",52682999,"chr12",40631771,12051.23,"1",215,FALSE,TRUE,TRUE,"Locus_8_Transcript_15568/52526_Confidence_0.000_Length_5377",4115,"HighConfidence","-"
"jaffa-direct","CPA6:PRAM1","chr8",68421752,"chr19",8564664,Inf,"70",140,TRUE,TRUE,TRUE,"Locus_3740_Transcript_9/12_Confidence_0.541_Length_1061",804,"HighConfidence","-"
"jaffa-direct","DCAKD:ZNF638","chr17",43111555,"chr2",71575883,Inf,"64",141,FALSE,TRUE,TRUE,"Locus_3045_Transcript_83/86_Confidence_0.194_Length_7042",649,"HighConfidence","-"
"jaffa-direct","USP31:GTF2H5","chr16",23083366,"chr6",158591502,Inf,"55",141,FALSE,TRUE,TRUE,"Locus_140_Transcript_40/43_Confidence_0.284_Length_1863",1359,"HighConfidence","-"
"jaffa-direct","GINM1:ASAH1","chr6",149893480,"chr8",17920739,Inf,"53",141,FALSE,TRUE,TRUE,"Locus_4463_Transcript_16/23_Confidence_0.142_Length_2141",301,"HighConfidence","-"
"jaffa-direct","RP11-347C12.1:AGTPBP1","chr16",30242761,"chr9",88257858,Inf,"77",115,FALSE,TRUE,TRUE,"Locus_8_Transcript_43091/52526_Confidence_0.000_Length_2925",1643,"HighConfidence","-"
"jaffa-direct","C19orf38:CXorf66","chr19",10969019,"chrX",139040376,Inf,"50",139,FALSE,TRUE,TRUE,"Locus_7503_Transcript_10/11_Confidence_0.607_Length_1881",1156,"HighConfidence","-"
"jaffa-direct","LUC7L2:CAMSAP2","chr7",139026268,"chr1",200826434,Inf,"58",124,FALSE,TRUE,TRUE,"Locus_120_Transcript_94/127_Confidence_0.025_Length_688",324,"HighConfidence","-"
"jaffa-direct","MLF1IP:TH","chr4",185637551,"chr11",2189163,Inf,"44",137,TRUE,TRUE,TRUE,"Locus_8_Transcript_30657/52526_Confidence_0.000_Length_1604",684,"HighConfidence","-"
"jaffa-direct","ATP10A:TMEM239","chr15",25932850,"chr20",2795798,Inf,"40",140,TRUE,TRUE,TRUE,"Locus_181_Transcript_33/91_Confidence_0.063_Length_2154",1779,"HighConfidence","-"
"jaffa-direct","UPK1B:CLCA1","chr3",118909166,"chr1",86954679,Inf,"48",128,TRUE,TRUE,TRUE,"Locus_8_Transcript_39245/52526_Confidence_0.000_Length_2252",529,"HighConfidence","-"
"jaffa-direct","NPIPB11:AGTPBP1","chr16",29401262,"chr9",88257858,Inf,"61",113,FALSE,TRUE,TRUE,"Locus_8_Transcript_43094/52526_Confidence_0.000_Length_4819",3039,"HighConfidence","-"
"jaffa-direct","MS4A2:MED14","chr11",59860321,"chrX",40588597,Inf,"51",120,FALSE,TRUE,TRUE,"Locus_1943_Transcript_70/114_Confidence_0.166_Length_8105",480,"HighConfidence","-"
"jaffa-direct","ANO4:CPNE8","chr12",101493498,"chr12",39071356,62422.155,"49",120,FALSE,TRUE,TRUE,"Locus_538_Transcript_31/36_Confidence_0.429_Length_4350",1947,"HighConfidence","-"
"jaffa-direct","EPB41L5:FAH","chr2",120831754,"chr15",80452098,Inf,"53",115,FALSE,TRUE,TRUE,"Locus_7551_Transcript_27/29_Confidence_0.050_Length_2635",863,"HighConfidence","-"
"jaffa-direct","NPIPB3:AGTPBP1","chr16",21422255,"chr9",88257858,Inf,"41",126,FALSE,TRUE,TRUE,"Locus_8_Transcript_43093/52526_Confidence_0.000_Length_4967",3063,"HighConfidence","-"
"jaffa-direct","WNT3:C10orf35","chr17",44895884,"chr10",71391465,Inf,"45",121,FALSE,TRUE,TRUE,"Locus_4610_Transcript_19/25_Confidence_0.214_Length_1142",243,"HighConfidence","-"
"jaffa-direct","PTP4A3:S100G","chr8",142437169,"chrX",16672528,Inf,"49",117,FALSE,TRUE,TRUE,"Locus_721_Transcript_11/15_Confidence_0.525_Length_1540",1274,"HighConfidence","-"
"jaffa-direct","UGT1A1:HOOK1","chr2",234675811,"chr1",60299077,Inf,"33",125,TRUE,TRUE,TRUE,"Locus_8_Transcript_45890/52526_Confidence_0.000_Length_3650",959,"HighConfidence","-"
"jaffa-direct","PDE4B:SLC25A41","chr1",66831449,"chr19",6429842,Inf,"31",122,FALSE,TRUE,TRUE,"Locus_4320_Transcript_85/92_Confidence_0.174_Length_3990",1521,"HighConfidence","-"
"jaffa-direct","TAPBP:HAUS2","chr6",33281782,"chr15",42850396,Inf,"30",122,FALSE,TRUE,TRUE,"Locus_4948_Transcript_20/48_Confidence_0.121_Length_1658",1275,"HighConfidence","-"
"jaffa-direct","LGR4:TMEM25","chr11",27493665,"chr11",118402865,90909.2,"35",116,FALSE,TRUE,TRUE,"Locus_8_Transcript_27470/52526_Confidence_0.000_Length_2605",621,"HighConfidence","-"
"jaffa-direct","ADK:KIAA1161","chr10",76285184,"chr9",34373004,Inf,"33",116,TRUE,TRUE,TRUE,"Locus_8_Transcript_38480/52526_Confidence_0.000_Length_4340",837,"HighConfidence","-"
"jaffa-direct","C7orf72:IGSF1","chr7",50144007,"chrX",130408180,Inf,"47",102,FALSE,TRUE,TRUE,"Locus_2637_Transcript_12/25_Confidence_0.108_Length_1223",679,"HighConfidence","-"
"jaffa-direct","ECM2:DNMT1","chr9",95284857,"chr19",10249281,Inf,"16",132,FALSE,TRUE,TRUE,"Locus_7_Transcript_129/141_Confidence_0.036_Length_1987",1545,"HighConfidence","-"
"jaffa-direct","XRRA1:HNF4G","chr11",74617284,"chr8",76456046,Inf,"39",106,TRUE,TRUE,TRUE,"Locus_318_Transcript_72/75_Confidence_0.068_Length_2489",1010,"HighConfidence","-"
"jaffa-direct","TRIM63:ADAM23","chr1",26383694,"chr2",207437839,Inf,"23",122,FALSE,TRUE,TRUE,"Locus_744_Transcript_54/54_Confidence_0.106_Length_2246",1130,"HighConfidence","-"
"jaffa-direct","PDIA6:GTSF1L","chr2",10925060,"chr20",42354980,Inf,"8",134,TRUE,TRUE,TRUE,"Locus_8_Transcript_34041/52526_Confidence_0.000_Length_1597",1393,"HighConfidence","-"
"jaffa-direct","PLEKHS1:SAPCD2","chr10",115537018,"chr9",139959431,Inf,"29",110,TRUE,TRUE,TRUE,"Locus_1950_Transcript_19/36_Confidence_0.344_Length_4235",1537,"HighConfidence","-"
"jaffa-direct","AL354898.1:SMIM22","chr9",133279262,"chr16",4845949,Inf,"38",101,TRUE,TRUE,TRUE,"Locus_8_Transcript_10895/52526_Confidence_0.000_Length_6647",6277,"HighConfidence","-"
"jaffa-direct","MUC21:ZNF280A","chr6",30951796,"chr22",22870025,Inf,"34",102,FALSE,TRUE,TRUE,"Locus_2877_Transcript_10/19_Confidence_0.333_Length_2113",301,"HighConfidence","-"
"jaffa-direct","MSRA:SLCO1B3","chr8",10159148,"chr12",21054284,Inf,"30",106,TRUE,TRUE,TRUE,"Locus_1903_Transcript_11/51_Confidence_0.171_Length_1524",685,"HighConfidence","-"
"jaffa-direct","GPNMB:ZNF441","chr7",23309794,"chr19",11890834,Inf,"41",90,FALSE,TRUE,TRUE,"Locus_8_Transcript_24388/52526_Confidence_0.000_Length_2292",1704,"HighConfidence","-"
"jaffa-direct","RASL10A:SEC24B","chr22",29709852,"chr4",110460717,Inf,"29",95,TRUE,TRUE,TRUE,"Locus_8_Transcript_25320/52526_Confidence_0.000_Length_1921",852,"HighConfidence","-"
"jaffa-direct","SEC24C:HSDL2","chr10",75519552,"chr9",115232712,Inf,"12",110,TRUE,TRUE,TRUE,"Locus_8_Transcript_14465/52526_Confidence_0.000_Length_2573",1952,"HighConfidence","-"
"jaffa-direct","UNC5CL:NOD1","chr6",40999420,"chr7",30487997,Inf,"26",92,FALSE,TRUE,TRUE,"Locus_681_Transcript_28/37_Confidence_0.350_Length_3029",1210,"HighConfidence","-"
"jaffa-direct","C11orf53:SP8","chr11",111155102,"chr7",20825414,Inf,"21",96,TRUE,TRUE,TRUE,"Locus_8_Transcript_17007/52526_Confidence_0.000_Length_1960",455,"HighConfidence","-"
"jaffa-direct","GLTSCR1L:CDC42SE2","chr6",42824974,"chr5",130726686,Inf,"28",89,FALSE,TRUE,TRUE,"Locus_2567_Transcript_55/62_Confidence_0.312_Length_5495",3079,"HighConfidence","-"
"jaffa-direct","F11:NUDT10","chr4",187208977,"chrX",51079091,Inf,"28",84,FALSE,TRUE,TRUE,"Locus_8_Transcript_35187/52526_Confidence_0.000_Length_5611",316,"HighConfidence","-"
"jaffa-direct","HSD17B8:LRRC26","chr6",33173316,"chr9",140063637,Inf,"31",81,FALSE,TRUE,TRUE,"Locus_789_Transcript_26/196_Confidence_0.018_Length_934",507,"HighConfidence","-"
"jaffa-direct","MMP20:BCL6B","chr11",102465352,"chr17",6927402,Inf,"6",97,FALSE,TRUE,TRUE,"Locus_105_Transcript_31/53_Confidence_0.032_Length_816",573,"HighConfidence","-"
"jaffa-direct","C20orf166:STAT4","chr20",61150872,"chr2",192011483,Inf,"32",65,FALSE,TRUE,TRUE,"Locus_8_Transcript_21570/52526_Confidence_0.000_Length_1145",374,"HighConfidence","-"
"jaffa-direct","CSAD:PTPN7","chr12",53555057,"chr1",202119552,Inf,"20",74,FALSE,TRUE,TRUE,"Locus_1660_Transcript_29/35_Confidence_0.168_Length_2696",1801,"HighConfidence","-"
"jaffa-direct","CRYBB1:NFIL3","chr22",27003853,"chr9",94173188,Inf,"23",71,TRUE,TRUE,TRUE,"Locus_5008_Transcript_12/18_Confidence_0.461_Length_2403",541,"HighConfidence","-"
"jaffa-direct","FAM3D:TPCN1","chr3",58631236,"chr12",113698173,Inf,"24",68,FALSE,TRUE,TRUE,"Locus_147_Transcript_54/113_Confidence_0.084_Length_4602",4153,"HighConfidence","-"
"jaffa-direct","CDON:GJB3","chr11",125853767,"chr1",35250339,Inf,"10",81,FALSE,TRUE,TRUE,"Locus_8_Transcript_23475/52526_Confidence_0.000_Length_3144",1512,"HighConfidence","-"
"jaffa-direct","TOR1AIP1:DZIP3","chr1",179852112,"chr3",108355463,Inf,"24",64,FALSE,TRUE,TRUE,"Locus_4643_Transcript_34/44_Confidence_0.323_Length_4764",975,"HighConfidence","-"
"jaffa-direct","CWF19L2:MSX2","chr11",107263505,"chr5",174156162,Inf,"15",72,FALSE,TRUE,TRUE,"Locus_8_Transcript_45238/52526_Confidence_0.000_Length_3476",1762,"HighConfidence","-"
"jaffa-direct","GLE1:ST8SIA4","chr9",131300369,"chr5",100147833,Inf,"23",64,FALSE,TRUE,TRUE,"Locus_1733_Transcript_52/56_Confidence_0.132_Length_2835",1837,"HighConfidence","-"
"jaffa-direct","GRPR:INTS2","chrX",16142489,"chr17",59996874,Inf,"25",61,FALSE,TRUE,TRUE,"Locus_8_Transcript_27229/52526_Confidence_0.000_Length_5187",810,"HighConfidence","-"
"jaffa-direct","ITPKC:CLCNKB","chr19",41242992,"chr1",16380134,Inf,"24",59,FALSE,TRUE,TRUE,"Locus_2986_Transcript_15/18_Confidence_0.303_Length_2182",1809,"HighConfidence","-"
"jaffa-direct","METAP1:CCDC181","chr4",99964538,"chr1",169391551,Inf,"20",63,FALSE,TRUE,TRUE,"Locus_648_Transcript_25/43_Confidence_0.117_Length_2378",788,"HighConfidence","-"
"jaffa-direct","FBXO32:C17orf61-PLSCR3","chr8",124518632,"chr17",7307008,Inf,"17",66,FALSE,TRUE,TRUE,"Locus_8_Transcript_46380/52526_Confidence_0.000_Length_1389",1026,"HighConfidence","-"
"jaffa-direct","LRP1:ABHD5","chr12",57584792,"chr3",43743707,Inf,"1",81,FALSE,TRUE,TRUE,"Locus_74_Transcript_32/70_Confidence_0.125_Length_4456",3052,"HighConfidence","-"
"jaffa-direct","HSF4:GSTA2","chr16",67201502,"chr6",52617793,Inf,"8",74,TRUE,TRUE,TRUE,"Locus_8_Transcript_29205/52526_Confidence_0.000_Length_1820",1015,"HighConfidence","-"
"jaffa-direct","SFTPB:GAST","chr2",85894229,"chr17",39871684,Inf,"18",58,TRUE,TRUE,TRUE,"Locus_8_Transcript_17443/52526_Confidence_0.000_Length_694",286,"HighConfidence","-"
"jaffa-direct","USP16:AC005544.1","chr21",30414849,"chr17",65027554,Inf,"26",49,TRUE,TRUE,TRUE,"Locus_3166_Transcript_16/22_Confidence_0.415_Length_2754",1406,"HighConfidence","-"
"jaffa-direct","MSRA:LST3","chr8",10159148,"chr12",21229386,Inf,"32",43,TRUE,TRUE,TRUE,"Locus_1903_Transcript_15/51_Confidence_0.171_Length_1115",685,"HighConfidence","-"
"jaffa-direct","TIMELESS:C5orf51","chr12",56814747,"chr5",41911150,Inf,"16",58,FALSE,TRUE,TRUE,"Locus_1547_Transcript_82/116_Confidence_0.100_Length_8037",4855,"HighConfidence","-"
"jaffa-direct","PPP1CB:PID1","chr2",28999848,"chr2",230020680,201020.835,"18",52,FALSE,TRUE,TRUE,"Locus_8_Transcript_22545/52526_Confidence_0.000_Length_1074",403,"HighConfidence","-"
"jaffa-direct","ETS1:FGF18","chr11",128333404,"chr5",170847411,Inf,"17",53,FALSE,TRUE,TRUE,"Locus_8_Transcript_6579/52526_Confidence_0.000_Length_2728",1407,"HighConfidence","-"
"jaffa-direct","USP38:FAM154B","chr4",144116998,"chr15",82557014,Inf,"5",64,FALSE,TRUE,TRUE,"Locus_8_Transcript_42965/52526_Confidence_0.000_Length_1699",1482,"HighConfidence","-"
"jaffa-direct","EHMT2:SENP8","chr6",31857245,"chr15",72431918,Inf,"15",54,TRUE,TRUE,TRUE,"Locus_632_Transcript_25/115_Confidence_0.088_Length_1493",1140,"HighConfidence","-"
"jaffa-direct","SNX12:ZFP64","chrX",70281693,"chr20",50781296,Inf,"15",52,FALSE,TRUE,TRUE,"Locus_8_Transcript_13028/52526_Confidence_0.000_Length_2265",491,"HighConfidence","-"
"jaffa-direct","TECTA:WNT9B","chr11",121036092,"chr17",44949883,Inf,"15",51,FALSE,TRUE,TRUE,"Locus_8_Transcript_48926/52526_Confidence_0.000_Length_6081",326,"HighConfidence","-"
"jaffa-direct","TMTC3:CCPG1","chr12",88542281,"chr15",55653142,Inf,"6",60,TRUE,TRUE,TRUE,"Locus_5235_Transcript_75/80_Confidence_0.050_Length_3580",396,"HighConfidence","-"
"jaffa-direct","PDILT:WRB","chr16",20380814,"chr21",40763695,Inf,"12",54,FALSE,TRUE,TRUE,"Locus_1948_Transcript_19/19_Confidence_0.170_Length_2542",1359,"HighConfidence","-"
"jaffa-direct","ERCC6:KCNV2","chr10",50740589,"chr9",2729446,Inf,"16",49,FALSE,TRUE,TRUE,"Locus_663_Transcript_76/77_Confidence_0.034_Length_1127",584,"HighConfidence","-"
"jaffa-direct","SDE2:CXXC1","chr1",226180099,"chr18",47813228,Inf,"6",59,FALSE,TRUE,TRUE,"Locus_2134_Transcript_30/30_Confidence_0.187_Length_2708",2169,"HighConfidence","-"
"jaffa-direct","HUS1:KLRG1","chr7",48015210,"chr12",9147715,Inf,"18",45,FALSE,TRUE,TRUE,"Locus_8_Transcript_22843/52526_Confidence_0.000_Length_1218",606,"HighConfidence","-"
"jaffa-direct","RAPH1:ANAPC15","chr2",204324630,"chr11",71822327,Inf,"17",45,TRUE,TRUE,TRUE,"Locus_582_Transcript_97/168_Confidence_0.077_Length_2053",1270,"HighConfidence","-"
"jaffa-direct","MST4:SPG21","chrX",131157687,"chr15",65275931,Inf,"1",60,TRUE,TRUE,TRUE,"Locus_8_Transcript_51360/52526_Confidence_0.000_Length_1839",291,"HighConfidence","-"
"jaffa-direct","RMDN3:KRT79","chr15",41032331,"chr12",53216163,Inf,"13",46,TRUE,TRUE,TRUE,"Locus_8_Transcript_15399/52526_Confidence_0.000_Length_2672",636,"HighConfidence","-"
"jaffa-direct","CPLX4:PGAP1","chr18",56979917,"chr2",197777777,Inf,"5",53,TRUE,TRUE,TRUE,"Locus_8_Transcript_44116/52526_Confidence_0.000_Length_1295",958,"HighConfidence","-"
"jaffa-direct","SLC5A10:ATP5E","chr17",18916830,"chr20",57605484,Inf,"11",46,FALSE,TRUE,TRUE,"Locus_8_Transcript_19759/52526_Confidence_0.000_Length_4505",1085,"HighConfidence","-"
"jaffa-direct","AC013269.5:SYT3","chr2",131301456,"chr19",51140683,Inf,"11",46,TRUE,TRUE,TRUE,"Locus_2540_Transcript_36/64_Confidence_0.079_Length_843",542,"HighConfidence","-"
"jaffa-direct","TNFRSF12A:BVES","chr16",3071690,"chr6",105581463,Inf,"18",38,FALSE,TRUE,TRUE,"Locus_1244_Transcript_17/35_Confidence_0.174_Length_2015",1595,"HighConfidence","-"
"jaffa-direct","ABTB1:GRB2","chr3",127395926,"chr17",73322101,Inf,"17",38,FALSE,TRUE,TRUE,"Locus_1643_Transcript_30/51_Confidence_0.167_Length_1623",964,"HighConfidence","-"
"jaffa-direct","IGF2R:PER2","chr6",160510285,"chr2",239170985,Inf,"15",39,TRUE,TRUE,TRUE,"Locus_8_Transcript_51974/52526_Confidence_0.000_Length_10773",6615,"HighConfidence","-"
"jaffa-direct","ATP1A1:ZNF347","chr1",116930866,"chr19",53645809,Inf,"8",44,FALSE,TRUE,TRUE,"Locus_8_Transcript_50897/52526_Confidence_0.000_Length_1597",776,"HighConfidence","-"
"jaffa-direct","SBF1:PLD3","chr22",50894645,"chr19",40872326,Inf,"4",48,TRUE,TRUE,TRUE,"Locus_836_Transcript_38/55_Confidence_0.391_Length_6264",1846,"HighConfidence","-"
"jaffa-direct","ST6GALNAC1:WDR96","chr17",74622371,"chr10",105891242,Inf,"3",47,FALSE,TRUE,TRUE,"Locus_2565_Transcript_17/17_Confidence_0.125_Length_1235",500,"HighConfidence","-"
"jaffa-direct","FAU:UGT2B15","chr11",64888972,"chr4",69533906,Inf,"4",42,TRUE,TRUE,TRUE,"Locus_8_Transcript_23918/52526_Confidence_0.000_Length_3328",1969,"HighConfidence","-"
"jaffa-direct","EXOSC2:MEI4","chr9",133570980,"chr6",78538648,Inf,"3",43,FALSE,TRUE,TRUE,"Locus_4074_Transcript_23/32_Confidence_0.337_Length_4268",250,"HighConfidence","-"
"jaffa-direct","TRPM7:NKD1","chr15",50886626,"chr16",50664737,Inf,"13",32,TRUE,TRUE,TRUE,"Locus_8_Transcript_27381/52526_Confidence_0.000_Length_7511",3757,"HighConfidence","-"
"jaffa-direct","MCF2L2:PDRG1","chr3",183035856,"chr20",30534379,Inf,"10",35,FALSE,TRUE,TRUE,"Locus_8_Transcript_28439/52526_Confidence_0.000_Length_1854",1012,"HighConfidence","-"
"jaffa-direct","CYFIP1:RRAGB","chr15",22998518,"chrX",55755727,Inf,"10",34,FALSE,TRUE,TRUE,"Locus_3392_Transcript_48/51_Confidence_0.319_Length_4683",3442,"HighConfidence","-"
"jaffa-direct","SOD2:IPO13","chr6",160105886,"chr1",44426838,Inf,"13",31,FALSE,TRUE,TRUE,"Locus_3131_Transcript_70/112_Confidence_0.042_Length_1745",762,"HighConfidence","-"
"jaffa-direct","COMT:TNF","chr22",19951282,"chr6",31544893,Inf,"8",35,FALSE,TRUE,TRUE,"Locus_8_Transcript_43208/52526_Confidence_0.000_Length_3810",1221,"HighConfidence","-"
"jaffa-direct","GRIN2C:GGTLC3","chr17",72845919,"chr22",20367126,Inf,"12",29,TRUE,TRUE,TRUE,"Locus_5088_Transcript_103/121_Confidence_0.029_Length_2276",1740,"HighConfidence","-"
"jaffa-direct","IL1RL2:XRCC2","chr2",102835542,"chr7",152357867,Inf,"8",32,FALSE,TRUE,TRUE,"Locus_8_Transcript_37342/52526_Confidence_0.000_Length_1412",508,"HighConfidence","-"
"jaffa-direct","IFNG:TNMD","chr12",68553282,"chrX",99840228,Inf,"4",33,TRUE,TRUE,TRUE,"Locus_5207_Transcript_13/13_Confidence_0.071_Length_1301",1055,"HighConfidence","-"
"jaffa-direct","TRMT44:ZNF716","chr4",8467288,"chr7",57528430,Inf,"9",28,FALSE,TRUE,TRUE,"Locus_189_Transcript_28/304_Confidence_0.046_Length_1982",521,"HighConfidence","-"
"jaffa-direct","LRRC17:GLRA2","chr7",102580032,"chrX",14599305,Inf,"4",33,FALSE,TRUE,TRUE,"Locus_395_Transcript_62/76_Confidence_0.046_Length_1522",1148,"HighConfidence","-"
"jaffa-direct","TRIM9:MRPL14","chr14",51467401,"chr6",44084366,Inf,"13",23,TRUE,TRUE,TRUE,"Locus_8_Transcript_17486/52526_Confidence_0.000_Length_2431",1597,"HighConfidence","-"
"jaffa-direct","ACAN:KCNJ13","chr15",89386879,"chr2",233636088,Inf,"9",27,FALSE,TRUE,TRUE,"Locus_525_Transcript_66/67_Confidence_0.170_Length_4219",1393,"HighConfidence","-"
"jaffa-direct","PTPRN2:LRP10","chr7",157369305,"chr14",23346149,Inf,"2",34,FALSE,TRUE,TRUE,"Locus_8_Transcript_26726/52526_Confidence_0.000_Length_6103",2899,"HighConfidence","-"
"jaffa-direct","HEXDC:URGCP","chr17",80377759,"chr7",43927415,Inf,"4",30,FALSE,TRUE,TRUE,"Locus_8_Transcript_24769/52526_Confidence_0.000_Length_5729",3528,"HighConfidence","-"
"jaffa-direct","EPHA4:ANKS3","chr2",222347072,"chr16",4776781,Inf,"10",24,FALSE,TRUE,TRUE,"Locus_2360_Transcript_33/35_Confidence_0.280_Length_3136",1143,"HighConfidence","-"
"jaffa-direct","UNC93A:CCDC42","chr6",167708186,"chr17",8644989,Inf,"7",27,FALSE,TRUE,TRUE,"Locus_9642_Transcript_4/6_Confidence_0.606_Length_1203",553,"HighConfidence","-"
"jaffa-direct","CD1A:TSPAN18","chr1",158225140,"chr11",44927958,Inf,"1",32,FALSE,TRUE,TRUE,"Locus_435_Transcript_101/102_Confidence_0.018_Length_1282",845,"HighConfidence","-"
"jaffa-direct","RIN1:FKTN","chr11",66103449,"chr9",108366496,Inf,"5",27,TRUE,TRUE,TRUE,"Locus_156_Transcript_44/74_Confidence_0.221_Length_6497",6103,"HighConfidence","-"
"jaffa-direct","SCXA:FAM107B","chr8",145491169,"chr10",14572514,Inf,"4",28,TRUE,TRUE,TRUE,"Locus_7613_Transcript_13/25_Confidence_0.063_Length_939",333,"HighConfidence","-"
"jaffa-direct","POC5:SMARCA2","chr5",74988221,"chr9",2073212,Inf,"5",25,TRUE,TRUE,TRUE,"Locus_8_Transcript_2494/52526_Confidence_0.000_Length_4748",3858,"HighConfidence","-"
"jaffa-direct","LRRFIP1:CCNYL1","chr2",238678635,"chr2",208579066,30099.565,"7",22,FALSE,TRUE,TRUE,"Locus_7700_Transcript_26/48_Confidence_0.217_Length_1949",1466,"HighConfidence","-"
"jaffa-direct","KCTD15:PRKAG1","chr19",34292247,"chr12",49398948,Inf,"3",26,FALSE,TRUE,TRUE,"Locus_8_Transcript_37901/52526_Confidence_0.000_Length_1783",1303,"HighConfidence","-"
"jaffa-direct","MRPL19:CTNNAL1","chr2",75882043,"chr9",111710514,Inf,"1",28,FALSE,TRUE,TRUE,"Locus_1335_Transcript_40/111_Confidence_0.069_Length_1198",646,"HighConfidence","-"
"jaffa-direct","CTSB:CLCN5","chr8",11706555,"chrX",49845251,Inf,"3",26,FALSE,TRUE,TRUE,"Locus_3120_Transcript_36/54_Confidence_0.380_Length_6788",669,"HighConfidence","-"
"jaffa-direct","IGBP1:FKBPL","chrX",69353985,"chr6",32097631,Inf,"3",26,FALSE,TRUE,TRUE,"Locus_6713_Transcript_17/17_Confidence_0.289_Length_1638",490,"HighConfidence","-"
"jaffa-direct","ATP11A:PGLYRP2","chr13",113516889,"chr19",15587419,Inf,"1",27,FALSE,TRUE,TRUE,"Locus_8_Transcript_8470/52526_Confidence_0.000_Length_3287",3037,"HighConfidence","-"
"jaffa-direct","TERF1:CYP2R1","chr8",73944368,"chr11",14899843,Inf,"3",25,TRUE,TRUE,TRUE,"Locus_1843_Transcript_24/36_Confidence_0.170_Length_1350",289,"HighConfidence","-"
"jaffa-direct","KIF5B:USP39","chr10",32324818,"chr2",85863176,Inf,"8",19,FALSE,TRUE,TRUE,"Locus_3696_Transcript_44/52_Confidence_0.202_Length_2472",1198,"HighConfidence","-"
"jaffa-direct","LRRIQ1:LENG1","chr12",85439915,"chr19",54662199,Inf,"9",18,FALSE,TRUE,TRUE,"Locus_8_Transcript_34447/52526_Confidence_0.000_Length_3969",3551,"HighConfidence","-"
"jaffa-direct","C14orf80:FOXF1","chr14",105957859,"chr16",86546531,Inf,"6",21,FALSE,TRUE,TRUE,"Locus_8_Transcript_36704/52526_Confidence_0.000_Length_1818",277,"HighConfidence","-"
"jaffa-direct","PPP6C:COPE","chr9",127915812,"chr19",19021880,Inf,"7",20,TRUE,TRUE,TRUE,"Locus_5176_Transcript_39/55_Confidence_0.173_Length_1633",744,"HighConfidence","-"
