"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","PRPF19:ZNF594","chr11",60665573,"chr17",5087571,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:4:1201:21047:73386/1",51,"MediumConfidence","-"
"jaffa-direct","SDHC:ZFAND1","chr1",161298287,"chr8",82615359,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:6:2310:6647:91846/2",53,"MediumConfidence","-"
"jaffa-direct","GANAB:MAP7D1","chr11",62414034,"chr1",36636572,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:4:2301:15673:16172/2",35,"MediumConfidence","-"
"jaffa-direct","C11orf84:ANKLE2","chr11",63586474,"chr12",133331719,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:7:2311:7346:64701/1",53,"MediumConfidence","-"
"jaffa-direct","CAPN1:MEF2A","chr11",64951063,"chr15",100138635,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:1:2313:18831:83990/1",54,"MediumConfidence","-"
"jaffa-direct","ANKRD13D:RBM23","chr11",67059651,"chr14",23374868,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:7:1102:12941:96786/2",51,"MediumConfidence","-"
"jaffa-direct","PPFIA1:GTF2F2","chr11",70224301,"chr13",45857577,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:8:2309:5898:74218/1",62,"MediumConfidence","-"
"jaffa-direct","ARRB1:PEX6","chr11",74992119,"chr6",42932667,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:8:2312:11109:96091/2",46,"MediumConfidence","-"
"jaffa-direct","TAF1D:TBCA","chr11",93470230,"chr5",77004172,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:3:1210:10324:49861/2",70,"MediumConfidence","-"
"jaffa-direct","PTPN11:ARHGDIA","chr12",112920009,"chr17",79827833,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:6:2314:17308:42387/2",56,"MediumConfidence","-"
"jaffa-direct","RCOR3:RIMKLB","chr1",211444651,"chr12",8866407,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:3:1210:16254:72217/2",48,"MediumConfidence","-"
"jaffa-direct","RNFT2:PECR","chr12",117217153,"chr2",216914096,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:1:2208:18707:86832/1",59,"MediumConfidence","-"
"jaffa-direct","RP11-392P7.6:RPL17","chr12",13132556,"chr18",47017954,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:6:2305:6746:25845/1",60,"MediumConfidence","-"
"jaffa-direct","CCDC91:TRAF5","chr12",28544344,"chr1",211542794,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:2:2206:14925:92808/2",66,"MediumConfidence","-"
"jaffa-direct","SMYD3:ACAP2","chr1",246490503,"chr3",195066046,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:6:2310:5405:8081/1",52,"MediumConfidence","-"
"jaffa-direct","PCED1B:MRS2","chr12",47610472,"chr6",24418689,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:1:2308:1844:18392/1",37,"MediumConfidence","-"
"jaffa-direct","PCBP2:MGST3","chr12",53865591,"chr1",165619078,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:7:2214:13385:20894/2",49,"MediumConfidence","-"
"jaffa-direct","CHD4:KMT2B","chr12",6705172,"chr19",36228537,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:3:2312:4053:89267/2",48,"MediumConfidence","-"
"jaffa-direct","CPSF6:CRK","chr12",69656342,"chr17",1340449,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:5:1105:14821:74119/2",70,"MediumConfidence","-"
"jaffa-direct","FRS2:CTNNA1","chr12",69925836,"chr5",138221901,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:7:1210:14582:37325/2",57,"MediumConfidence","-"
"jaffa-direct","RCC1:KAT6B","chr1",28834672,"chr10",76598441,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:2:1210:14282:21442/2",55,"MediumConfidence","-"
"jaffa-direct","RCC1:NAP1L4","chr1",28834672,"chr11",2999572,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:8:2209:5870:46107/1",56,"MediumConfidence","-"
"jaffa-direct","RCC1:SESN3","chr1",28834672,"chr11",94926686,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:3:1204:18320:61029/2",50,"MediumConfidence","-"
"jaffa-direct","RCC1:C2CD5","chr1",28834672,"chr12",22659753,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:2:2216:6760:87924/1",50,"MediumConfidence","-"
"jaffa-direct","RCC1:CTCF","chr1",28834672,"chr16",67605051,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:5:1210:19897:94041/2",55,"MediumConfidence","-"
"jaffa-direct","RCC1:RAD23A","chr1",28834672,"chr19",13058662,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:4:2102:14502:37151/2",57,"MediumConfidence","-"
"jaffa-direct","RCC1:MLLT1","chr1",28834672,"chr19",6270770,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:8:2212:6596:43620/2",57,"MediumConfidence","-"
"jaffa-direct","RCC1:OSER1","chr1",28834672,"chr20",42835959,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:7:1107:6402:72459/1",65,"MediumConfidence","-"
"jaffa-direct","RCC1:RPS27A","chr1",28834672,"chr2",55459944,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:8:1212:5237:5521/1",50,"MediumConfidence","-"
"jaffa-direct","RCC1:PTCD3","chr1",28834672,"chr2",86363644,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:8:1111:7961:7219/1",58,"MediumConfidence","-"
"jaffa-direct","RCC1:TP63","chr1",28834672,"chr3",189582021,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:3:2106:13349:93478/1",57,"MediumConfidence","-"
"jaffa-direct","RCC1:DDX39B","chr1",28834672,"chr6",31508441,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:5:1210:3249:53833/2",38,"MediumConfidence","-"
"jaffa-direct","RCC1:U2AF1","chr1",28835417,"chr21",44515853,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:8:2101:11468:28071/2",62,"MediumConfidence","-"
"jaffa-direct","SNRPF:SDK1","chr12",96252854,"chr7",4050598,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:6:1214:13498:84409/1",51,"MediumConfidence","-"
"jaffa-direct","EFNB2:EIF4A1","chr13",107164877,"chr17",7478437,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:7:2102:4741:66146/1",69,"MediumConfidence","-"
"jaffa-direct","CARS2:HN1L","chr13",111329321,"chr16",1733510,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:3:2201:20890:44229/2",63,"MediumConfidence","-"
"jaffa-direct","DCUN1D2:POLR3H","chr13",114144982,"chr22",41940125,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:5:2303:3704:79850/2",55,"MediumConfidence","-"
"jaffa-direct","TMCO3:METTL13","chr13",114157903,"chr1",171765622,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:7:2206:10864:10577/1",38,"MediumConfidence","-"
"jaffa-direct","MIPEPP3:SF3B2","chr13",21875757,"chr11",65830480,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:5:2315:9126:77435/1",70,"MediumConfidence","-"
"jaffa-direct","LHFP:KIFAP3","chr13",39952565,"chr1",169923251,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:5:1309:12896:57882/2",46,"MediumConfidence","-"
"jaffa-direct","UGGT2:FRA10AC1","chr13",96665561,"chr10",95447206,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:7:1306:21224:32504/1",49,"MediumConfidence","-"
"jaffa-direct","IPO5:GEMIN5","chr13",98672063,"chr5",154285036,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:5:1112:19719:13045/1",69,"MediumConfidence","-"
"jaffa-direct","RP11-73M18.2:TSR1","chr14",104053701,"chr17",2232769,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:2:1208:11667:18311/2",68,"MediumConfidence","-"
"jaffa-direct","C14orf119:CCT3","chr14",23564828,"chr1",156294880,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:5:2308:4802:44612/2",40,"MediumConfidence","-"
"jaffa-direct","RP11-1103G16.1:INTS4","chr14",30942728,"chr11",77639593,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:1:1212:8278:12304/2",65,"MediumConfidence","-"
"jaffa-direct","G2E3:COX4I1","chr14",31028478,"chr16",85834811,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:8:2208:8893:96760/1",54,"MediumConfidence","-"
"jaffa-direct","SCFD1:NELFCD","chr14",31144271,"chr20",57566936,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:5:2211:13523:65428/2",49,"MediumConfidence","-"
"jaffa-direct","ACTR10:MED1","chr14",58675825,"chr17",37584043,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:3:2104:6192:90131/1",45,"MediumConfidence","-"
"jaffa-direct","HIF1A:ABCB7","chr14",62162557,"chrX",74334669,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:8:2313:9562:5099/1",58,"MediumConfidence","-"
"jaffa-direct","SLIRP:GABPB2","chr14",78182222,"chr1",151060666,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:3:2105:2837:79998/1",53,"MediumConfidence","-"
"jaffa-direct","C14orf159:AATF","chr14",91581338,"chr17",35413901,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:2:1310:18443:8416/1",42,"MediumConfidence","-"
"jaffa-direct","MKRN3:PTTG1","chr15",23812131,"chr5",159849309,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:5:2108:17135:59857/2",50,"MediumConfidence","-"
"jaffa-direct","HERC2:QKI","chr15",28544548,"chr6",163899812,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:2:1313:8236:33284/2",57,"MediumConfidence","-"
"jaffa-direct","CSNK1G1:SUPT3H","chr15",64543711,"chr6",45333038,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:2:1213:3478:64274/1",57,"MediumConfidence","-"
"jaffa-direct","IREB2:EIF4G2","chr15",78732223,"chr11",10822634,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:5:1214:19714:77225/1",48,"MediumConfidence","-"
"jaffa-direct","RSL1D1:MORF4L1","chr16",11944136,"chr15",79187162,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:4:2302:14197:70800/2",41,"MediumConfidence","-"
"jaffa-direct","RSL1D1:DNAJA4","chr16",11945265,"chr15",78557099,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:5:2313:17658:63361/1",60,"MediumConfidence","-"
"jaffa-direct","NOMO3:NRG1","chr16",16339031,"chr8",32600193,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:7:1310:10807:98778/1",43,"MediumConfidence","-"
"jaffa-direct","EIF3C:NEDD8","chr16",28734872,"chr14",24686429,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:6:2103:6155:76949/1",40,"MediumConfidence","-"
"jaffa-direct","KCTD13:HNRNPA2B1","chr16",29934511,"chr7",26230080,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:3:1107:6938:19181/1",64,"MediumConfidence","-"
"jaffa-direct","ALDOA:PPP2R1A","chr16",30080021,"chr19",52719257,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:8:1315:11289:94735/1",60,"MediumConfidence","-"
"jaffa-direct","EFCAB7:L3MBTL3","chr1",63999887,"chr6",130343372,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:4:2103:19308:41775/2",59,"MediumConfidence","-"
"jaffa-direct","CIRH1A:CCDC47","chr16",69177292,"chr17",61831878,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:2:1308:14737:68867/2",44,"MediumConfidence","-"
"jaffa-direct","GLG1:SETDB1","chr16",74530339,"chr1",150913805,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:2:1315:1404:14510/1",45,"MediumConfidence","-"
"jaffa-direct","CTC-786C10.1:DCUN1D4","chr16",85205413,"chr4",52714371,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:6:1304:4376:15711/1",54,"MediumConfidence","-"
"jaffa-direct","SRSF11:DDB1","chr1",70671463,"chr11",61077890,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:5:1101:4738:96215/2",34,"MediumConfidence","-"
"jaffa-direct","PITPNA:GDI2","chr17",1437393,"chr10",5842668,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:2:1310:12138:77234/1",49,"MediumConfidence","-"
"jaffa-direct","KRT16P4:DMKN","chr17",18354079,"chr19",36001154,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:8:1107:20590:71533/1",49,"MediumConfidence","-"
"jaffa-direct","SRR:MASTL","chr17",2207311,"chr10",27470409,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:2:1208:2454:47440/1",31,"MediumConfidence","-"
"jaffa-direct","TSR1:ATE1","chr17",2238554,"chr10",123600778,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:7:1305:4776:66129/1",58,"MediumConfidence","-"
"jaffa-direct","SUZ12:UBR2","chr17",30303633,"chr6",42583740,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:6:1115:19117:58011/2",55,"MediumConfidence","-"
"jaffa-direct","MYO19:KNTC1","chr17",34881059,"chr12",123046468,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:4:2315:4178:84884/1",55,"MediumConfidence","-"
"jaffa-direct","NSF:RAB12","chr17",44806300,"chr18",8624936,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:5:1306:10966:92837/1",45,"MediumConfidence","-"
"jaffa-direct","VMP1:ARID2","chr17",57812834,"chr12",46230524,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:1:1311:7376:85639/1",58,"MediumConfidence","-"
"jaffa-direct","RABGGTB:LTA4H","chr1",76253289,"chr12",96418325,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:6:2204:5244:91696/2",69,"MediumConfidence","-"
"jaffa-direct","SMURF2:C16orf59","chr17",62557618,"chr16",2511748,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:4:2105:4186:14693/2",54,"MediumConfidence","-"
"jaffa-direct","GNA13:EIF4A2","chr17",63049620,"chr3",186504916,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:3:1211:16793:4328/1",61,"MediumConfidence","-"
"jaffa-direct","RECQL5:ZFYVE26","chr17",73625788,"chr14",68244965,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:3:1208:8160:36495/1",50,"MediumConfidence","-"
"jaffa-direct","TBC1D16:SKIL","chr17",78009594,"chr3",170077487,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:4:2213:1426:75428/1",56,"MediumConfidence","-"
"jaffa-direct","RP11-599B13.6:SET","chr17",8064791,"chr9",131453449,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:6:1205:20882:19120/2",58,"MediumConfidence","-"
"jaffa-direct","TUBB6:NUDT2","chr18",12311052,"chr9",34343122,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:7:2212:4866:33130/2",60,"MediumConfidence","-"
"jaffa-direct","SMCHD1:COL4A5","chr18",2722661,"chrX",107923909,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:6:1213:13099:79713/1",53,"MediumConfidence","-"
"jaffa-direct","DSG3:ECT2","chr18",29027888,"chr3",172499953,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:7:1112:16021:78637/1",42,"MediumConfidence","-"
"jaffa-direct","DSG2:MED15","chr18",29078259,"chr22",20929400,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:4:2114:7909:17848/1",40,"MediumConfidence","-"
"jaffa-direct","RPRD1A:EXOC6B","chr18",33647217,"chr2",72562149,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:4:1106:3383:60505/2",46,"MediumConfidence","-"
"jaffa-direct","RPF1:PSMC4","chr1",84956155,"chr19",40486569,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:8:1306:18847:20887/1",63,"MediumConfidence","-"
"jaffa-direct","AP1M2:GNL3","chr19",10689568,"chr3",52722125,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:8:2210:2168:87338/2",55,"MediumConfidence","-"
"jaffa-direct","ZNF791:MATR3","chr19",12735524,"chr5",138651765,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:6:2306:14739:76431/2",45,"MediumConfidence","-"
"jaffa-direct","CCDC124:STT3A","chr19",18047388,"chr11",125465776,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:2:1216:13147:54986/1",56,"MediumConfidence","-"
"jaffa-direct","CRTC1:HTATSF1","chr19",18794638,"chrX",135591250,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:2:2102:18361:43446/2",51,"MediumConfidence","-"
"jaffa-direct","RFXANK:RP11-44M6.1","chr19",19310043,"chr7",100116999,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:5:2213:19959:3660/1",74,"MediumConfidence","-"
"jaffa-direct","GRAMD1A:MTL5","chr19",35491390,"chr11",68518167,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:8:1111:15004:69721/1",46,"MediumConfidence","-"
"jaffa-direct","BCAR3:SKIL","chr1",94147154,"chr3",170077487,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:4:2310:1867:65889/1",51,"MediumConfidence","-"
"jaffa-direct","ZNF480:TSGA10","chr19",52803737,"chr2",99734222,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:4:2210:11003:94544/1",51,"MediumConfidence","-"
"jaffa-direct","ZNF813:CCT6A","chr19",53987091,"chr7",56120115,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:1:1108:16285:59725/2",35,"MediumConfidence","-"
"jaffa-direct","TRAPPC2P1:NEDD8-MDP1","chr19",57875071,"chr14",24687637,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:8:1208:17873:59642/1",63,"MediumConfidence","-"
"jaffa-direct","ELAVL1:EIF4A2","chr19",8038609,"chr3",186502751,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:2:2210:11124:56784/2",51,"MediumConfidence","-"
"jaffa-direct","SNX5:FRRS1","chr20",17949018,"chr1",100195304,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:6:1309:3684:3397/1",46,"MediumConfidence","-"
"jaffa-direct","TSHZ2:NFYB","chr20",51589872,"chr12",104529310,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:6:2101:4012:76240/2",48,"MediumConfidence","-"
"jaffa-direct","POTEI:SON","chr2",131231951,"chr21",34918519,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:7:1301:20677:33881/2",65,"MediumConfidence","-"
"jaffa-direct","URB1:CTD-2369P2.10","chr21",33765078,"chr19",10426435,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:7:2205:9725:64313/2",60,"MediumConfidence","-"
"jaffa-direct","ZRANB3:GDI2","chr2",136261899,"chr10",5815904,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:8:2102:14214:34549/2",41,"MediumConfidence","-"
"jaffa-direct","MCM6:HNRNPC","chr2",136630267,"chr14",21681276,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:1:2304:11227:41909/1",66,"MediumConfidence","-"
"jaffa-direct","PKP4:YAP1","chr2",159523075,"chr11",102056749,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:1:1316:6892:63095/1",44,"MediumConfidence","-"
"jaffa-direct","TLK1:GMFB","chr2",171939291,"chr14",54950485,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:5:2214:20923:38188/2",32,"MediumConfidence","-"
"jaffa-direct","NFE2L2:ABCC5","chr2",178129260,"chr3",183707171,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:6:1314:10266:10920/1",47,"MediumConfidence","-"
"jaffa-direct","DDTL:PRKAR1A","chr22",24309210,"chr17",66511535,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:6:2102:1505:9233/1",45,"MediumConfidence","-"
"jaffa-direct","SNRPD3:SUPT20H","chr22",24953768,"chr13",37586434,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:2:1109:17173:59207/1",42,"MediumConfidence","-"
"jaffa-direct","CHEK2:RP5-1103B4.3","chr22",29137757,"chr1",57453100,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:5:1313:17924:77533/2",56,"MediumConfidence","-"
"jaffa-direct","TNRC6B:SPG20","chr22",40574144,"chr13",36909969,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:5:1215:20508:77858/2",45,"MediumConfidence","-"
"jaffa-direct","RANGAP1:BUD31","chr22",41645334,"chr7",99013761,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:4:1301:21179:87473/2",39,"MediumConfidence","-"
"jaffa-direct","XRCC6:WHSC1","chr22",42024234,"chr4",1902353,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:1:1202:7028:35651/2",47,"MediumConfidence","-"
"jaffa-direct","RAB10:TOM1L2","chr2",26257604,"chr17",17810845,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:8:2314:15630:37632/2",58,"MediumConfidence","-"
"jaffa-direct","WDR43:EIF5","chr2",29152576,"chr14",103805976,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:8:2113:10157:62477/2",69,"MediumConfidence","-"
"jaffa-direct","DPY30:BTLA","chr2",32264348,"chr3",112198616,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:6:2211:5777:34746/2",41,"MediumConfidence","-"
"jaffa-direct","MAP4K3:HNRNPA2B1","chr2",39664033,"chr7",26237352,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:6:1216:7859:47650/1",49,"MediumConfidence","-"
"jaffa-direct","RP11-761B3.1:CT45A3","chr2",47403580,"chrX",134887227,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:3:2214:4264:25851/1",53,"MediumConfidence","-"
"jaffa-direct","RTN4:BLM","chr2",55209651,"chr15",91312363,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:2:2213:7277:56353/2",50,"MediumConfidence","-"
"jaffa-direct","VRK2:GNAS","chr2",58276102,"chr20",57470667,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:3:2103:7054:88486/1",51,"MediumConfidence","-"
"jaffa-direct","CCT4:MED6","chr2",62106004,"chr14",71059705,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:8:1306:14557:41868/1",60,"MediumConfidence","-"
"jaffa-direct","CCT4:ACTG1","chr2",62115516,"chr17",79479386,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:4:1310:6888:46456/2",62,"MediumConfidence","-"
"jaffa-direct","RETSAT:UBE2C","chr2",85578803,"chr20",44443023,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:5:2204:15872:46195/2",49,"MediumConfidence","-"
"jaffa-direct","MAT2A:PRPF4B","chr2",85770157,"chr6",4062791,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:2:1107:20596:66597/1",63,"MediumConfidence","-"
"jaffa-direct","MRPS5:MIA3","chr2",95770385,"chr1",222827585,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:2:2301:7373:91282/1",48,"MediumConfidence","-"
"jaffa-direct","MRPS5:HSP90AB1","chr2",95772168,"chr6",44216367,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:3:1115:7719:63618/2",65,"MediumConfidence","-"
"jaffa-direct","TMEM131:PLS3","chr2",98543889,"chrX",114856558,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:2:2110:14951:43741/1",62,"MediumConfidence","-"
"jaffa-direct","PLXNA1:HEXDC","chr3",126708630,"chr17",80398873,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:6:2213:11508:21961/1",48,"MediumConfidence","-"
"jaffa-direct","TMCC1:GNAS","chr3",129513167,"chr20",57470667,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:8:1305:15577:68491/2",57,"MediumConfidence","-"
"jaffa-direct","SERP1:SET","chr3",150263490,"chr9",131453449,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:4:2301:20276:25551/2",54,"MediumConfidence","-"
"jaffa-direct","ABCC5:AKR1C2","chr3",183705558,"chr10",5034105,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:8:1102:16027:27486/2",37,"MediumConfidence","-"
"jaffa-direct","ABCC5:CANX","chr3",183705558,"chr5",179132680,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:8:1204:10560:98414/2",52,"MediumConfidence","-"
"jaffa-direct","C3orf65:POLR1B","chr3",185446373,"chr2",113330139,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:4:2113:12573:31983/1",31,"MediumConfidence","-"
"jaffa-direct","IGF2BP2:GPR108","chr3",185542571,"chr19",6736722,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:6:2110:12810:37798/2",37,"MediumConfidence","-"
"jaffa-direct","DNAJB11:IVNS1ABP","chr3",186295589,"chr1",185274775,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:4:2201:3693:75919/2",54,"MediumConfidence","-"
"jaffa-direct","EIF4A2:RPF2","chr3",186502485,"chr6",111336957,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:5:2106:16396:50682/2",48,"MediumConfidence","-"
"jaffa-direct","EIF4A2:CAPRIN2","chr3",186505671,"chr12",30868075,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:7:2213:13085:34645/2",56,"MediumConfidence","-"
"jaffa-direct","MFI2:CDK2AP1","chr3",196730772,"chr12",123751829,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:3:2309:11938:65985/1",41,"MediumConfidence","-"
"jaffa-direct","EXOSC7:CSPP1","chr3",45017826,"chr8",68062018,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:2:2312:4683:75917/2",64,"MediumConfidence","-"
"jaffa-direct","RFT1:ERCC3","chr3",53153900,"chr2",128047400,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:2:2205:14308:73671/1",48,"MediumConfidence","-"
