"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","CHMP6:GP9","chr17",78971141,"chr3",128780571,Inf,"100",228,TRUE,TRUE,TRUE,"Locus_5080_Transcript_4/7_Confidence_0.333_Length_1236",678,"HighConfidence","-"
"jaffa-direct","PPIH:DIP2C","chr1",43132258,"chr10",373116,Inf,"30",291,TRUE,TRUE,TRUE,"Locus_5409_Transcript_20/22_Confidence_0.128_Length_3449",680,"HighConfidence","-"
"jaffa-direct","IFRD1:TMEM252","chr7",112090837,"chr9",71152409,Inf,"99",219,FALSE,TRUE,TRUE,"Locus_2918_Transcript_6/12_Confidence_0.185_Length_1422",529,"HighConfidence","-"
"jaffa-direct","WDR72:RIMKLA","chr15",53901710,"chr1",42865075,Inf,"79",237,FALSE,TRUE,TRUE,"Locus_1869_Transcript_11/14_Confidence_0.378_Length_6896",2987,"HighConfidence","-"
"jaffa-direct","SKIL:AC131097.4","chr3",170102553,"chr2",242839485,Inf,"95",220,FALSE,TRUE,TRUE,"Locus_1275_Transcript_5/10_Confidence_0.017_Length_2626",2126,"HighConfidence","-"
"jaffa-direct","DCUN1D2:TMEM167B","chr13",114128439,"chr1",109635512,Inf,"83",224,TRUE,TRUE,TRUE,"Locus_3574_Transcript_13/13_Confidence_0.120_Length_3329",680,"HighConfidence","-"
"jaffa-direct","CHTOP:BNIP1","chr1",153610924,"chr5",172585747,Inf,"92",205,FALSE,TRUE,TRUE,"Locus_4843_Transcript_20/27_Confidence_0.157_Length_1771",893,"HighConfidence","-"
"jaffa-direct","DUSP2:C9orf85","chr2",96809893,"chr9",74597573,Inf,"284",11,FALSE,TRUE,TRUE,"DUSP2|ENSG00000158050.4--C9orf85|ENSG00000155621.10:16595294_1_50341_534_169/1/1",60,"HighConfidence","-"
"jaffa-direct","TBX10:MRPL12","chr11",67402287,"chr17",79673936,Inf,"81",203,FALSE,TRUE,TRUE,"Locus_2110_Transcript_5/9_Confidence_0.235_Length_950",430,"HighConfidence","-"
"jaffa-direct","DOCK9:PKN2","chr13",99476652,"chr1",89225905,Inf,"76",206,FALSE,TRUE,TRUE,"Locus_1520_Transcript_13/26_Confidence_0.158_Length_6505",5410,"HighConfidence","-"
"jaffa-direct","MMADHC:KIAA0319","chr2",150438641,"chr6",24563746,Inf,"91",189,TRUE,TRUE,TRUE,"Locus_1484_Transcript_13/13_Confidence_0.143_Length_4199",3841,"HighConfidence","-"
"jaffa-direct","HS6ST3:LRRC38","chr13",96743823,"chr1",13802567,Inf,"76",201,FALSE,TRUE,TRUE,"Locus_2615_Transcript_14/18_Confidence_0.224_Length_1787",704,"HighConfidence","-"
"jaffa-direct","PSMB5:COPS7A","chr14",23496954,"chr12",6839568,Inf,"66",210,TRUE,TRUE,TRUE,"Locus_1609_Transcript_1/24_Confidence_0.326_Length_1950",841,"HighConfidence","-"
"jaffa-direct","GATA6:PAM","chr18",19762805,"chr5",102353038,Inf,"46",222,FALSE,TRUE,TRUE,"Locus_1542_Transcript_13/28_Confidence_0.213_Length_2923",1172,"HighConfidence","-"
"jaffa-direct","DUX4L7:MYADM","chr4",190993669,"chr19",54376782,Inf,"63",184,FALSE,TRUE,TRUE,"Locus_3341_Transcript_8/15_Confidence_0.527_Length_2612",1367,"HighConfidence","-"
"jaffa-direct","TM4SF18:PLEKHA8","chr3",149042667,"chr7",30094873,Inf,"64",182,TRUE,TRUE,TRUE,"Locus_5591_Transcript_3/9_Confidence_0.246_Length_2463",1953,"HighConfidence","-"
"jaffa-direct","ANKLE1:SPATA31A1","chr19",17395075,"chr9",39357129,Inf,"65",180,FALSE,TRUE,TRUE,"Locus_2240_Transcript_16/17_Confidence_0.224_Length_5582",4020,"HighConfidence","-"
"jaffa-direct","GPC4:JPH2","chrX",132548834,"chr20",42743516,Inf,"69",176,FALSE,TRUE,TRUE,"Locus_3483_Transcript_9/13_Confidence_0.163_Length_2589",685,"HighConfidence","-"
"jaffa-direct","UGT2B11:EP300","chr4",70071198,"chr22",41566410,Inf,"241",3,FALSE,TRUE,TRUE,"UGT2B11|ENSG00000213759.4--EP300|ENSG00000100393.9:23653122_1_184208_3842_295/2/2",57,"HighConfidence","-"
"jaffa-direct","PTCH1:DEFB123","chr9",98242672,"chr20",30037832,Inf,"63",181,FALSE,TRUE,TRUE,"Locus_1841_Transcript_5/8_Confidence_0.250_Length_1283",1081,"HighConfidence","-"
"jaffa-direct","HIGD1B:SDCCAG3","chr17",42926756,"chr9",139298646,Inf,"72",157,FALSE,TRUE,TRUE,"Locus_2683_Transcript_21/31_Confidence_0.145_Length_1473",1099,"HighConfidence","-"
"jaffa-direct","NAPG:RXFP1","chr18",10549093,"chr4",159566061,Inf,"61",168,FALSE,TRUE,TRUE,"Locus_1820_Transcript_9/18_Confidence_0.222_Length_3396",920,"HighConfidence","-"
"jaffa-direct","TRIM63:ADAM23","chr1",26383694,"chr2",207437839,Inf,"23",199,FALSE,TRUE,TRUE,"Locus_2006_Transcript_11/13_Confidence_0.407_Length_2246",1116,"HighConfidence","-"
"jaffa-direct","PLEKHG7:ZNF714","chr12",93134724,"chr19",21299635,Inf,"63",158,FALSE,TRUE,TRUE,"Locus_5452_Transcript_8/20_Confidence_0.272_Length_1118",578,"HighConfidence","-"
"jaffa-direct","LRCH2:LINC00998","chrX",114361406,"chr7",112757662,Inf,"72",145,TRUE,TRUE,TRUE,"Locus_2207_Transcript_8/8_Confidence_0.150_Length_2659",1778,"HighConfidence","-"
"jaffa-direct","NPIPB3:AGTPBP1","chr16",21422255,"chr9",88257858,Inf,"94",118,FALSE,TRUE,TRUE,"Locus_103_Transcript_312/323_Confidence_0.026_Length_4967",3063,"HighConfidence","-"
"jaffa-direct","RP11-347C12.1:AGTPBP1","chr16",30242761,"chr9",88257858,Inf,"68",142,FALSE,TRUE,TRUE,"Locus_103_Transcript_310/323_Confidence_0.018_Length_2925",1643,"HighConfidence","-"
"jaffa-direct","CPA6:PRAM1","chr8",68421752,"chr19",8564664,Inf,"70",140,TRUE,TRUE,TRUE,"Locus_2955_Transcript_3/5_Confidence_0.571_Length_1061",804,"HighConfidence","-"
"jaffa-direct","DCAKD:ZNF638","chr17",43111555,"chr2",71575883,Inf,"64",141,FALSE,TRUE,TRUE,"Locus_1301_Transcript_44/47_Confidence_0.212_Length_7042",649,"HighConfidence","-"
"jaffa-direct","IGHM:EHD3","chr14",106321022,"chr2",31472237,Inf,"17",186,FALSE,TRUE,TRUE,"Locus_1719_Transcript_68/97_Confidence_0.080_Length_3468",964,"HighConfidence","-"
"jaffa-direct","RPL34:CA2","chr4",109543774,"chr8",86389349,Inf,"66",135,FALSE,TRUE,TRUE,"Locus_2315_Transcript_4/11_Confidence_0.321_Length_1524",558,"HighConfidence","-"
"jaffa-direct","USP31:GTF2H5","chr16",23083366,"chr6",158591502,Inf,"55",143,FALSE,TRUE,TRUE,"Locus_753_Transcript_2/25_Confidence_0.090_Length_1240",930,"HighConfidence","-"
"jaffa-direct","GINM1:ASAH1","chr6",149893480,"chr8",17920739,Inf,"53",141,FALSE,TRUE,TRUE,"Locus_3701_Transcript_4/12_Confidence_0.143_Length_2141",301,"HighConfidence","-"
"jaffa-direct","C19orf38:CXorf66","chr19",10969019,"chrX",139040376,Inf,"50",139,FALSE,TRUE,TRUE,"Locus_1653_Transcript_3/7_Confidence_0.632_Length_1881",1156,"HighConfidence","-"
"jaffa-direct","PDE4B:SLC25A41","chr1",66831449,"chr19",6429842,Inf,"31",155,FALSE,TRUE,TRUE,"Locus_3337_Transcript_10/10_Confidence_0.163_Length_1758",713,"HighConfidence","-"
"jaffa-direct","UPK1B:CLCA1","chr3",118909166,"chr1",86954679,Inf,"49",129,TRUE,TRUE,TRUE,"Locus_1142_Transcript_14/14_Confidence_0.128_Length_2289",529,"HighConfidence","-"
"jaffa-direct","MLF1IP:TH","chr4",185637551,"chr11",2189163,Inf,"41",133,TRUE,TRUE,TRUE,"Locus_130_Transcript_43/54_Confidence_0.031_Length_1623",939,"HighConfidence","-"
"jaffa-direct","NPIPB11:AGTPBP1","chr16",29401262,"chr9",88257858,Inf,"65",107,FALSE,TRUE,TRUE,"Locus_103_Transcript_313/323_Confidence_0.020_Length_4843",3063,"HighConfidence","-"
"jaffa-direct","MS4A2:MED14","chr11",59860321,"chrX",40588597,Inf,"51",120,FALSE,TRUE,TRUE,"Locus_2000_Transcript_1/13_Confidence_0.312_Length_4777",480,"HighConfidence","-"
"jaffa-direct","LUC7L2:CAMSAP2","chr7",139026268,"chr1",200826434,Inf,"58",112,FALSE,TRUE,TRUE,"Locus_2387_Transcript_17/25_Confidence_0.067_Length_785",366,"HighConfidence","-"
"jaffa-direct","ANO4:CPNE8","chr12",101493498,"chr12",39071356,62422.155,"49",120,FALSE,TRUE,TRUE,"Locus_1517_Transcript_2/6_Confidence_0.438_Length_4350",1947,"HighConfidence","-"
"jaffa-direct","UGT2B17:EP300","chr4",69417542,"chr22",41566410,Inf,"22",147,FALSE,TRUE,TRUE,"Locus_1524_Transcript_46/57_Confidence_0.183_Length_6195",1846,"HighConfidence","-"
"jaffa-direct","CWF19L2:MSX2","chr11",107263505,"chr5",174156162,Inf,"15",153,FALSE,TRUE,TRUE,"Locus_1462_Transcript_34/57_Confidence_0.104_Length_3466",1704,"HighConfidence","-"
"jaffa-direct","EPB41L5:FAH","chr2",120831754,"chr15",80452098,Inf,"53",115,FALSE,TRUE,TRUE,"Locus_2704_Transcript_10/17_Confidence_0.095_Length_2615",863,"HighConfidence","-"
"jaffa-direct","WNT3:C10orf35","chr17",44895884,"chr10",71391465,Inf,"45",121,FALSE,TRUE,TRUE,"Locus_5578_Transcript_10/14_Confidence_0.293_Length_1181",243,"HighConfidence","-"
"jaffa-direct","PTP4A3:S100G","chr8",142437169,"chrX",16672528,Inf,"49",117,FALSE,TRUE,TRUE,"Locus_3094_Transcript_3/5_Confidence_0.565_Length_1540",1274,"HighConfidence","-"
"jaffa-direct","HUS1:KLRG1","chr7",48015210,"chr12",9147715,Inf,"16",146,FALSE,TRUE,TRUE,"Locus_21_Transcript_271/3285_Confidence_0.001_Length_1614",488,"HighConfidence","-"
"jaffa-direct","ATP10A:TMEM239","chr15",25932850,"chr20",2795798,Inf,"39",120,TRUE,TRUE,TRUE,"Locus_1463_Transcript_16/26_Confidence_0.442_Length_6266",375,"HighConfidence","-"
"jaffa-direct","LGR4:TMEM25","chr11",27493665,"chr11",118402865,90909.202,"37",121,FALSE,TRUE,TRUE,"Locus_1085_Transcript_18/21_Confidence_0.219_Length_2896",2275,"HighConfidence","-"
"jaffa-direct","UGT1A1:HOOK1","chr2",234675811,"chr1",60299077,Inf,"33",124,TRUE,TRUE,TRUE,"Locus_2952_Transcript_9/15_Confidence_0.135_Length_2910",965,"HighConfidence","-"
"jaffa-direct","C7orf72:IGSF1","chr7",50144007,"chrX",130408180,Inf,"47",102,FALSE,TRUE,TRUE,"Locus_3857_Transcript_4/4_Confidence_0.167_Length_1233",689,"HighConfidence","-"
"jaffa-direct","XRRA1:HNF4G","chr11",74617284,"chr8",76456046,Inf,"39",106,TRUE,TRUE,TRUE,"Locus_3371_Transcript_3/22_Confidence_0.127_Length_2634",1155,"HighConfidence","-"
"jaffa-direct","TAPBP:HAUS2","chr6",33281782,"chr15",42850396,Inf,"32",109,FALSE,TRUE,TRUE,"Locus_3097_Transcript_15/25_Confidence_0.145_Length_1689",383,"HighConfidence","-"
"jaffa-direct","MUC21:ZNF280A","chr6",30951796,"chr22",22870025,Inf,"34",102,FALSE,TRUE,TRUE,"Locus_5018_Transcript_6/11_Confidence_0.393_Length_2225",301,"HighConfidence","-"
"jaffa-direct","LRRC17:GLRA2","chr7",102580032,"chrX",14599305,Inf,"4",129,FALSE,TRUE,TRUE,"Locus_1393_Transcript_3/8_Confidence_0.258_Length_1522",1148,"HighConfidence","-"
"jaffa-direct","SMARCD1:IRAK1BP1","chr12",50479329,"chr6",79607546,Inf,"39",90,TRUE,TRUE,TRUE,"Locus_2357_Transcript_5/20_Confidence_0.180_Length_2362",1798,"HighConfidence","-"
"jaffa-direct","PLEKHS1:SAPCD2","chr10",115537018,"chr9",139959431,Inf,"31",94,TRUE,TRUE,TRUE,"Locus_2310_Transcript_13/14_Confidence_0.563_Length_3366",2701,"HighConfidence","-"
"jaffa-direct","RASL10A:SEC24B","chr22",29709852,"chr4",110460717,Inf,"29",95,TRUE,TRUE,TRUE,"Locus_1446_Transcript_9/21_Confidence_0.173_Length_1921",852,"HighConfidence","-"
"jaffa-direct","AL354898.1:SMIM22","chr9",133279262,"chr16",4845949,Inf,"40",83,TRUE,TRUE,TRUE,"Locus_2777_Transcript_1/11_Confidence_0.228_Length_1052",396,"HighConfidence","-"
"jaffa-direct","SEC24C:HSDL2","chr10",75519552,"chr9",115232712,Inf,"12",110,TRUE,TRUE,TRUE,"Locus_2274_Transcript_49/53_Confidence_0.042_Length_2572",1951,"HighConfidence","-"
"jaffa-direct","ERCC6:KCNV2","chr10",50740589,"chr9",2729446,Inf,"17",104,FALSE,TRUE,TRUE,"Locus_2776_Transcript_26/37_Confidence_0.035_Length_1127",543,"HighConfidence","-"
"jaffa-direct","RMDN3:KRT79","chr15",41032331,"chr12",53216163,Inf,"13",107,TRUE,TRUE,TRUE,"Locus_1354_Transcript_19/178_Confidence_0.021_Length_2656",2020,"HighConfidence","-"
"jaffa-direct","EFCAB9:HAMP","chr5",171627746,"chr19",35775692,Inf,"100",20,TRUE,TRUE,TRUE,"EFCAB9|ENSG00000214360.4--HAMP|ENSG00000105697.3:11333956_0_51546_412_162/1/1",51,"HighConfidence","-"
"jaffa-direct","UNC5CL:NOD1","chr6",40999420,"chr7",30487997,Inf,"26",92,FALSE,TRUE,TRUE,"Locus_3368_Transcript_5/15_Confidence_0.457_Length_3029",1210,"HighConfidence","-"
"jaffa-direct","C11orf53:SP8","chr11",111155102,"chr7",20825414,Inf,"21",96,TRUE,TRUE,TRUE,"Locus_2054_Transcript_2/7_Confidence_0.679_Length_1951",446,"HighConfidence","-"
"jaffa-direct","MCF2L2:PDRG1","chr3",183035856,"chr20",30534379,Inf,"12",104,FALSE,TRUE,TRUE,"Locus_1648_Transcript_10/10_Confidence_0.191_Length_1870",858,"HighConfidence","-"
"jaffa-direct","GLTSCR1L:CDC42SE2","chr6",42824974,"chr5",130726686,Inf,"29",86,FALSE,TRUE,TRUE,"Locus_1236_Transcript_6/11_Confidence_0.579_Length_5372",2416,"HighConfidence","-"
"jaffa-direct","F11:NUDT10","chr4",187208977,"chrX",51079091,Inf,"28",84,FALSE,TRUE,TRUE,"Locus_7111_Transcript_3/6_Confidence_0.558_Length_1600",316,"HighConfidence","-"
"jaffa-direct","GRPR:INTS2","chrX",16142489,"chr17",59996874,Inf,"29",83,FALSE,TRUE,TRUE,"Locus_21_Transcript_2525/3285_Confidence_0.002_Length_5297",810,"HighConfidence","-"
"jaffa-direct","AC013269.5:SYT3","chr2",131301456,"chr19",51140683,Inf,"17",94,TRUE,TRUE,TRUE,"Locus_3062_Transcript_6/8_Confidence_0.408_Length_956",284,"HighConfidence","-"
"jaffa-direct","GPNMB:ZNF441","chr7",23309794,"chr19",11890834,Inf,"76",32,FALSE,TRUE,TRUE,"GPNMB|ENSG00000136235.11--ZNF441|ENSG00000197044.6:11297981_0_66008_1659_194/1/1",65,"HighConfidence","-"
"jaffa-direct","CAMK1D:TRBV28","chr10",12811798,"chr7",142428690,Inf,"6",94,TRUE,TRUE,TRUE,"Locus_111_Transcript_219/449_Confidence_0.003_Length_1113",215,"HighConfidence","-"
"jaffa-direct","PDILT:WRB","chr16",20380814,"chr21",40763695,Inf,"12",88,FALSE,TRUE,TRUE,"Locus_2314_Transcript_4/8_Confidence_0.487_Length_2488",1129,"HighConfidence","-"
"jaffa-direct","USP16:AC005544.1","chr21",30414849,"chr17",65027554,Inf,"26",72,TRUE,TRUE,TRUE,"Locus_3173_Transcript_7/8_Confidence_0.286_Length_2714",1308,"HighConfidence","-"
"jaffa-direct","FAM3D:TPCN1","chr3",58631236,"chr12",113698173,Inf,"26",72,FALSE,TRUE,TRUE,"Locus_5564_Transcript_7/9_Confidence_0.487_Length_5296",449,"HighConfidence","-"
"jaffa-direct","TOR1AIP1:DZIP3","chr1",179852112,"chr3",108355463,Inf,"23",74,FALSE,TRUE,TRUE,"Locus_6257_Transcript_18/19_Confidence_0.220_Length_4768",3793,"HighConfidence","-"
"jaffa-direct","CSAD:PTPN7","chr12",53555057,"chr1",202119552,Inf,"21",71,FALSE,TRUE,TRUE,"Locus_3629_Transcript_2/11_Confidence_0.196_Length_2590",789,"HighConfidence","-"
"jaffa-direct","TIMELESS:C5orf51","chr12",56814747,"chr5",41911150,Inf,"16",76,FALSE,TRUE,TRUE,"Locus_2540_Transcript_14/16_Confidence_0.326_Length_8292",3436,"HighConfidence","-"
"jaffa-direct","MSRA:SLCO1B3","chr8",10159148,"chr12",21054284,Inf,"28",62,TRUE,TRUE,TRUE,"Locus_5566_Transcript_29/29_Confidence_0.128_Length_1524",839,"HighConfidence","-"
"jaffa-direct","ADK:KIAA1161","chr10",76285184,"chr9",34373004,Inf,"23",66,TRUE,TRUE,TRUE,"Locus_657_Transcript_9/74_Confidence_0.083_Length_4377",3540,"HighConfidence","-"
"jaffa-direct","CDON:GJB3","chr11",125853767,"chr1",35250339,Inf,"9",76,FALSE,TRUE,TRUE,"Locus_21_Transcript_970/3285_Confidence_0.000_Length_3429",1797,"HighConfidence","-"
"jaffa-direct","HSD17B8:LRRC26","chr6",33173316,"chr9",140063637,Inf,"27",58,FALSE,TRUE,TRUE,"Locus_1626_Transcript_6/6_Confidence_0.423_Length_934",427,"HighConfidence","-"
"jaffa-direct","GLE1:ST8SIA4","chr9",131300369,"chr5",100147833,Inf,"23",62,FALSE,TRUE,TRUE,"Locus_1964_Transcript_13/13_Confidence_0.137_Length_2864",1837,"HighConfidence","-"
"jaffa-direct","CRYBB1:NFIL3","chr22",27003853,"chr9",94173188,Inf,"21",62,TRUE,TRUE,TRUE,"Locus_5717_Transcript_2/7_Confidence_0.500_Length_2353",1810,"HighConfidence","-"
"jaffa-direct","METAP1:CCDC181","chr4",99964538,"chr1",169391551,Inf,"20",63,FALSE,TRUE,TRUE,"Locus_4408_Transcript_9/9_Confidence_0.191_Length_2378",788,"HighConfidence","-"
"jaffa-direct","ECM2:DNMT1","chr9",95284857,"chr19",10249281,Inf,"16",67,FALSE,TRUE,TRUE,"Locus_1853_Transcript_8/24_Confidence_0.094_Length_1994",442,"HighConfidence","-"
"jaffa-direct","LRP1:ABHD5","chr12",57584792,"chr3",43743707,Inf,"1",81,FALSE,TRUE,TRUE,"Locus_4224_Transcript_8/10_Confidence_0.366_Length_3040",1606,"HighConfidence","-"
"jaffa-direct","FBXO32:C17orf61-PLSCR3","chr8",124518632,"chr17",7307008,Inf,"17",65,FALSE,TRUE,TRUE,"Locus_715_Transcript_27/109_Confidence_0.017_Length_1373",347,"HighConfidence","-"
"jaffa-direct","TNFRSF12A:BVES","chr16",3071690,"chr6",105581463,Inf,"18",60,FALSE,TRUE,TRUE,"Locus_2442_Transcript_18/18_Confidence_0.221_Length_2039",420,"HighConfidence","-"
"jaffa-direct","ITPKC:CLCNKB","chr19",41242992,"chr1",16380134,Inf,"22",56,FALSE,TRUE,TRUE,"Locus_5286_Transcript_3/6_Confidence_0.368_Length_2182",373,"HighConfidence","-"
"jaffa-direct","SFTPB:GAST","chr2",85894229,"chr17",39871684,Inf,"18",58,TRUE,TRUE,TRUE,"Locus_21_Transcript_747/3285_Confidence_0.000_Length_694",286,"HighConfidence","-"
"jaffa-direct","TNS3:ASPM","chr7",47568634,"chr1",197102725,Inf,"9",67,FALSE,TRUE,TRUE,"Locus_3312_Transcript_18/18_Confidence_0.143_Length_4002",300,"HighConfidence","-"
"jaffa-direct","MSRA:SLCO1B1","chr8",10159148,"chr12",21377656,Inf,"16",54,TRUE,TRUE,TRUE,"Locus_5566_Transcript_18/29_Confidence_0.173_Length_1301",525,"HighConfidence","-"
"jaffa-direct","USP38:FAM154B","chr4",144116998,"chr15",82557014,Inf,"5",63,FALSE,TRUE,TRUE,"Locus_1392_Transcript_9/10_Confidence_0.196_Length_1700",1483,"HighConfidence","-"
"jaffa-direct","RAPH1:ANAPC15","chr2",204324630,"chr11",71822327,Inf,"19",45,TRUE,TRUE,TRUE,"Locus_2424_Transcript_1/29_Confidence_0.249_Length_2053",1270,"HighConfidence","-"
"jaffa-direct","RIN1:FKTN","chr11",66103449,"chr9",108366496,Inf,"4",58,TRUE,TRUE,TRUE,"Locus_2563_Transcript_8/20_Confidence_0.333_Length_6491",394,"HighConfidence","-"
"jaffa-direct","ETS1:FGF18","chr11",128333404,"chr5",170847411,Inf,"18",41,FALSE,TRUE,TRUE,"Locus_2443_Transcript_24/25_Confidence_0.165_Length_2728",1321,"HighConfidence","-"
"jaffa-direct","SNX12:ZFP64","chrX",70281693,"chr20",50781296,Inf,"15",44,FALSE,TRUE,TRUE,"Locus_1065_Transcript_3/27_Confidence_0.145_Length_2267",1774,"HighConfidence","-"
"jaffa-direct","IL1RL2:XRCC2","chr2",102835542,"chr7",152357867,Inf,"9",49,FALSE,TRUE,TRUE,"Locus_1_Transcript_13/139_Confidence_0.007_Length_1406",898,"HighConfidence","-"
"jaffa-direct","MSRA:LST3","chr8",10159148,"chr12",21229386,Inf,"23",35,TRUE,TRUE,TRUE,"Locus_5566_Transcript_25/29_Confidence_0.165_Length_1129",444,"HighConfidence","-"
"jaffa-direct","KIAA0556:PTPRF","chr16",27733016,"chr1",44056643,Inf,"39",16,FALSE,TRUE,TRUE,"KIAA0556|ENSG00000047578.8--PTPRF|ENSG00000142949.12:12798121_1_79126_5066_155/1/1",36,"HighConfidence","-"
"jaffa-direct","TRMT44:ZNF716","chr4",8467288,"chr7",57528430,Inf,"11",40,FALSE,TRUE,TRUE,"Locus_2026_Transcript_107/109_Confidence_0.035_Length_1979",1461,"HighConfidence","-"
"jaffa-direct","IGF2R:PER2","chr6",160510285,"chr2",239170985,Inf,"15",35,TRUE,TRUE,TRUE,"Locus_21_Transcript_2211/3285_Confidence_0.003_Length_10665",6615,"HighConfidence","-"
"jaffa-direct","KRT81:LRRK2","chr12",52682999,"chr12",40631771,12051.23,"1",46,FALSE,TRUE,TRUE,"Locus_1354_Transcript_144/178_Confidence_0.199_Length_5431",4111,"HighConfidence","-"
"jaffa-direct","TRPM7:NKD1","chr15",50886626,"chr16",50664737,Inf,"13",34,TRUE,TRUE,TRUE,"Locus_3384_Transcript_1/8_Confidence_0.495_Length_7511",3754,"HighConfidence","-"
"jaffa-direct","MMP20:BCL6B","chr11",102465352,"chr17",6927402,Inf,"8",38,FALSE,TRUE,TRUE,"Locus_2978_Transcript_3/6_Confidence_0.600_Length_1343",243,"HighConfidence","-"
"jaffa-direct","EMILIN3:SPATA31A5","chr20",39992278,"chr9",41502095,Inf,"44",1,FALSE,TRUE,TRUE,"EMILIN3|ENSG00000183798.4--SPATA31A1|ENSG00000204849.5:735701_0_53156_658_235/1/1",49,"HighConfidence","-"
"jaffa-direct","CYFIP1:RRAGB","chr15",22998518,"chrX",55755727,Inf,"10",34,FALSE,TRUE,TRUE,"Locus_3704_Transcript_16/19_Confidence_0.319_Length_4683",3442,"HighConfidence","-"
"jaffa-direct","SOD2:IPO13","chr6",160105886,"chr1",44426838,Inf,"13",31,FALSE,TRUE,TRUE,"Locus_7458_Transcript_17/21_Confidence_0.151_Length_1745",762,"HighConfidence","-"
"jaffa-direct","SNX19:TAF1","chr11",130750517,"chrX",70613151,Inf,"1",42,FALSE,TRUE,TRUE,"Locus_1761_Transcript_20/20_Confidence_0.271_Length_6358",3328,"HighConfidence","-"
"jaffa-direct","ATP1A1:ZNF347","chr1",116930866,"chr19",53645809,Inf,"5",36,FALSE,TRUE,TRUE,"Locus_4036_Transcript_90/107_Confidence_0.061_Length_1571",819,"HighConfidence","-"
"jaffa-direct","TAF1D:DHX38","chr11",93474488,"chr16",72130038,Inf,"1",39,FALSE,TRUE,TRUE,"Locus_1861_Transcript_137/141_Confidence_0.028_Length_3636",2040,"HighConfidence","-"
"jaffa-direct","TMTC3:CCPG1","chr12",88542281,"chr15",55653142,Inf,"6",34,TRUE,TRUE,TRUE,"Locus_1812_Transcript_12/25_Confidence_0.057_Length_3583",396,"HighConfidence","-"
"jaffa-direct","PTCH2:ATF6","chr1",45294178,"chr1",161753780,116459.596,"13",26,FALSE,TRUE,TRUE,"Locus_1161_Transcript_6/9_Confidence_0.447_Length_4610",1953,"HighConfidence","-"
"jaffa-direct","IFNG:TNMD","chr12",68553282,"chrX",99840228,Inf,"4",33,TRUE,TRUE,TRUE,"Locus_2398_Transcript_5/5_Confidence_0.079_Length_1301",1055,"HighConfidence","-"
"jaffa-direct","ERRFI1:MED1","chr1",8075555,"chr17",37604157,Inf,"5",32,FALSE,TRUE,TRUE,"Locus_1598_Transcript_29/33_Confidence_0.327_Length_6092",5750,"HighConfidence","-"
"jaffa-direct","TRIM9:MRPL14","chr14",51467401,"chr6",44084366,Inf,"13",23,TRUE,TRUE,TRUE,"Locus_10485_Transcript_2/3_Confidence_0.642_Length_2431",1597,"HighConfidence","-"
"jaffa-direct","ACAN:KCNJ13","chr15",89386879,"chr2",233636088,Inf,"9",27,FALSE,TRUE,TRUE,"Locus_3848_Transcript_6/23_Confidence_0.243_Length_4219",1393,"HighConfidence","-"
"jaffa-direct","ATP11A:PGLYRP2","chr13",113516889,"chr19",15587419,Inf,"1",34,FALSE,TRUE,TRUE,"Locus_1852_Transcript_18/20_Confidence_0.226_Length_3200",2950,"HighConfidence","-"
"jaffa-direct","MRPL19:CTNNAL1","chr2",75882043,"chr9",111710514,Inf,"1",34,FALSE,TRUE,TRUE,"Locus_1934_Transcript_7/19_Confidence_0.164_Length_1224",552,"HighConfidence","-"
"jaffa-direct","ABTB1:GRB2","chr3",127395926,"chr17",73322101,Inf,"14",21,FALSE,TRUE,TRUE,"Locus_1748_Transcript_15/16_Confidence_0.299_Length_1624",659,"HighConfidence","-"
"jaffa-direct","CPLX4:PGAP1","chr18",56979917,"chr2",197777777,Inf,"6",28,TRUE,TRUE,TRUE,"Locus_5374_Transcript_3/5_Confidence_0.263_Length_1295",337,"HighConfidence","-"
"jaffa-direct","EPHA4:ANKS3","chr2",222347072,"chr16",4776781,Inf,"10",24,FALSE,TRUE,TRUE,"Locus_3469_Transcript_14/16_Confidence_0.289_Length_3136",1143,"HighConfidence","-"
"jaffa-direct","UNC93A:CCDC42","chr6",167708186,"chr17",8644989,Inf,"7",27,FALSE,TRUE,TRUE,"Locus_9756_Transcript_1/4_Confidence_0.667_Length_1198",597,"HighConfidence","-"
"jaffa-direct","SLC5A10:ATP5E","chr17",18916830,"chr20",57605484,Inf,"10",23,FALSE,TRUE,TRUE,"Locus_1489_Transcript_5/31_Confidence_0.271_Length_4505",3420,"HighConfidence","-"
"jaffa-direct","TERF1:CYP2R1","chr8",73944368,"chr11",14899843,Inf,"3",30,TRUE,TRUE,TRUE,"Locus_8433_Transcript_11/18_Confidence_0.132_Length_1343",1061,"HighConfidence","-"
"jaffa-direct","GRIN2C:GGTLC3","chr17",72845919,"chr22",20367126,Inf,"6",25,TRUE,TRUE,TRUE,"Locus_2537_Transcript_18/19_Confidence_0.188_Length_2276",1740,"HighConfidence","-"
"jaffa-direct","GRIN2C:GGT2","chr17",72845919,"chr22",21563185,Inf,"6",25,TRUE,TRUE,TRUE,"Locus_2537_Transcript_12/19_Confidence_0.200_Length_2204",1760,"HighConfidence","-"
