"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","HBD:SH3RF1","chr11",5255572,"chr4",170038933,Inf,"36",141,TRUE,TRUE,TRUE,"Locus_2783_Transcript_18/26_Confidence_0.311_Length_3718",3413,"HighConfidence","-"
"jaffa-direct","PYGL:AL391421.1","chr14",51398391,"chr10",79627681,Inf,"27",146,FALSE,TRUE,TRUE,"Locus_1_Transcript_10593/64825_Confidence_0.000_Length_2312",620,"HighConfidence","-"
"jaffa-direct","SMARCA1:MMP24","chrX",128582279,"chr20",33857563,Inf,"37",136,FALSE,TRUE,TRUE,"Locus_1_Transcript_47595/64825_Confidence_0.000_Length_1109",663,"HighConfidence","-"
"jaffa-direct","TRIM40:FRA10AC1","chr6",30114986,"chr10",95445116,Inf,"31",139,FALSE,TRUE,TRUE,"Locus_2171_Transcript_59/95_Confidence_0.033_Length_2001",1050,"HighConfidence","-"
"jaffa-direct","ANO5:ARHGAP11A","chr11",22242756,"chr15",32925264,Inf,"36",130,FALSE,TRUE,TRUE,"Locus_1_Transcript_40112/64825_Confidence_0.000_Length_1079",610,"HighConfidence","-"
"jaffa-direct","PLLP:GAGE12C","chr16",57292374,"chrX",49301427,Inf,"30",136,FALSE,TRUE,TRUE,"Locus_2611_Transcript_14/16_Confidence_0.345_Length_788",578,"HighConfidence","-"
"jaffa-direct","RNGTT:GUCY1A3","chr6",89638883,"chr4",156643190,Inf,"38",124,FALSE,TRUE,TRUE,"Locus_3933_Transcript_36/39_Confidence_0.099_Length_845",377,"HighConfidence","-"
"jaffa-direct","AP4B1:PFKFB3","chr1",114447227,"chr10",6262621,Inf,"22",139,TRUE,TRUE,TRUE,"Locus_5132_Transcript_17/34_Confidence_0.054_Length_802",294,"HighConfidence","-"
"jaffa-direct","TP53TG3B:EXOSC3","chr16",33262511,"chr9",37780877,Inf,"32",119,TRUE,TRUE,TRUE,"Locus_1_Transcript_6405/64825_Confidence_0.000_Length_2520",1838,"HighConfidence","-"
"jaffa-direct","A1CF:ORAI2","chr10",52595834,"chr7",102086960,Inf,"10",138,FALSE,TRUE,TRUE,"Locus_1_Transcript_32330/64825_Confidence_0.000_Length_2840",790,"HighConfidence","-"
"jaffa-direct","ANO1:KXD1","chr11",69962605,"chr19",18675679,Inf,"16",132,FALSE,TRUE,TRUE,"Locus_1_Transcript_33197/64825_Confidence_0.000_Length_1483",308,"HighConfidence","-"
"jaffa-direct","CAD:KAT2B","chr2",27462339,"chr3",20187808,Inf,"24",118,TRUE,TRUE,TRUE,"Locus_1_Transcript_40395/64825_Confidence_0.000_Length_7930",5556,"HighConfidence","-"
"jaffa-direct","PTPN9:CLDN18","chr15",75815462,"chr3",137742500,Inf,"18",123,FALSE,TRUE,TRUE,"Locus_946_Transcript_12/90_Confidence_0.036_Length_2525",1590,"HighConfidence","-"
"jaffa-direct","ICOSLG:UGT2B7","chr21",45656750,"chr4",69978175,Inf,"27",114,FALSE,TRUE,TRUE,"Locus_6810_Transcript_10/12_Confidence_0.415_Length_995",466,"HighConfidence","-"
"jaffa-direct","TRIM2:SYP","chr4",154245300,"chrX",49055492,Inf,"27",114,TRUE,TRUE,TRUE,"Locus_1_Transcript_8068/64825_Confidence_0.000_Length_2842",2108,"HighConfidence","-"
"jaffa-direct","ZNF721:SUCNR1","chr4",466364,"chr3",151598347,Inf,"33",106,FALSE,TRUE,TRUE,"Locus_1_Transcript_24488/64825_Confidence_0.000_Length_3261",2947,"HighConfidence","-"
"jaffa-direct","ATP6AP2:GPC1","chrX",40457986,"chr2",241405475,Inf,"10",129,FALSE,TRUE,TRUE,"Locus_1443_Transcript_75/78_Confidence_0.131_Length_2693",674,"HighConfidence","-"
"jaffa-direct","ERI3:WASF3","chr1",44773982,"chr13",27239165,Inf,"7",127,FALSE,TRUE,TRUE,"Locus_596_Transcript_37/45_Confidence_0.576_Length_5400",937,"HighConfidence","-"
"jaffa-direct","SCIMP:MAGEB18","chr17",5124582,"chrX",26157041,Inf,"32",99,FALSE,TRUE,TRUE,"Locus_5322_Transcript_9/12_Confidence_0.233_Length_789",292,"HighConfidence","-"
"jaffa-direct","UBD:SRPX","chr6",29527452,"chrX",38019449,Inf,"29",102,FALSE,TRUE,TRUE,"Locus_1_Transcript_6329/64825_Confidence_0.000_Length_1349",1098,"HighConfidence","-"
"jaffa-direct","ARNTL2:AC003002.4","chr12",27556474,"chr19",57909798,Inf,"22",108,FALSE,TRUE,TRUE,"Locus_1353_Transcript_25/27_Confidence_0.194_Length_1958",501,"HighConfidence","-"
"jaffa-direct","P2RX3:AP5B1","chr11",57118372,"chr11",65547813,8429.438,"18",111,FALSE,TRUE,TRUE,"Locus_1_Transcript_50080/64825_Confidence_0.000_Length_5175",4300,"HighConfidence","-"
"jaffa-direct","ADAD1:C1QTNF4","chr4",123342545,"chr11",47612367,Inf,"24",104,TRUE,TRUE,TRUE,"Locus_1_Transcript_40141/64825_Confidence_0.000_Length_2889",1799,"HighConfidence","-"
"jaffa-direct","MOCS1:RNASE6","chr6",39883812,"chr14",21249854,Inf,"1",127,FALSE,TRUE,TRUE,"Locus_1_Transcript_50458/64825_Confidence_0.000_Length_1412",824,"HighConfidence","-"
"jaffa-direct","YRDC:KCNH7","chr1",38272773,"chr2",163292107,Inf,"24",101,TRUE,TRUE,TRUE,"Locus_4719_Transcript_3/38_Confidence_0.235_Length_3351",895,"HighConfidence","-"
"jaffa-direct","CETP:BRD3","chr16",57015137,"chr9",136917565,Inf,"22",102,FALSE,TRUE,TRUE,"Locus_1_Transcript_25071/64825_Confidence_0.000_Length_6590",1343,"HighConfidence","-"
"jaffa-direct","PTGR1:COX6C","chr9",114337014,"chr8",100904280,Inf,"17",106,FALSE,TRUE,TRUE,"Locus_13_Transcript_29/48_Confidence_0.117_Length_1480",482,"HighConfidence","-"
"jaffa-direct","PBDC1:C19orf47","chrX",75396827,"chr19",40834457,Inf,"30",91,TRUE,TRUE,TRUE,"Locus_1_Transcript_33828/64825_Confidence_0.000_Length_2625",2013,"HighConfidence","-"
"jaffa-direct","RHAG:KIAA0753","chr6",49574561,"chr17",6515468,Inf,"21",95,FALSE,TRUE,TRUE,"Locus_2129_Transcript_41/42_Confidence_0.222_Length_4105",1113,"HighConfidence","-"
"jaffa-direct","ARL3:ISG20","chr10",104445573,"chr15",89182574,Inf,"26",83,TRUE,TRUE,TRUE,"Locus_3428_Transcript_29/30_Confidence_0.124_Length_1026",627,"HighConfidence","-"
"jaffa-direct","PCED1A:FKBP8","chr20",2820435,"chr19",18649246,Inf,"25",82,FALSE,TRUE,TRUE,"Locus_1_Transcript_51406/64825_Confidence_0.000_Length_1566",469,"HighConfidence","-"
"jaffa-direct","MAP3K19:FAM219A","chr2",135749107,"chr9",34401117,Inf,"28",79,TRUE,TRUE,TRUE,"Locus_3009_Transcript_88/95_Confidence_0.107_Length_3559",634,"HighConfidence","-"
"jaffa-direct","DBH:SSBP1","chr9",136507586,"chr7",141443702,Inf,"27",80,FALSE,TRUE,TRUE,"Locus_4579_Transcript_16/18_Confidence_0.418_Length_919",591,"HighConfidence","-"
"jaffa-direct","CAMK2N2:C1orf158","chr3",183978905,"chr1",12815650,Inf,"19",87,FALSE,TRUE,TRUE,"Locus_1_Transcript_49137/64825_Confidence_0.000_Length_1335",334,"HighConfidence","-"
"jaffa-direct","PRAMEF11:ARHGAP6","chr1",12888357,"chrX",11174746,Inf,"18",87,FALSE,TRUE,TRUE,"Locus_1_Transcript_23253/64825_Confidence_0.000_Length_2724",363,"HighConfidence","-"
"jaffa-direct","RP2:C12orf66","chrX",46719537,"chr12",64609743,Inf,"10",92,TRUE,TRUE,TRUE,"Locus_742_Transcript_19/21_Confidence_0.521_Length_4050",3035,"HighConfidence","-"
"jaffa-direct","ABCD2:CCR2","chr12",40010790,"chr3",46398968,Inf,"18",81,FALSE,TRUE,TRUE,"Locus_1_Transcript_8748/64825_Confidence_0.000_Length_3664",1430,"HighConfidence","-"
"jaffa-direct","EPB41L4B:ZNF771","chr9",111965943,"chr16",30419366,Inf,"16",83,FALSE,TRUE,TRUE,"Locus_1_Transcript_54183/64825_Confidence_0.000_Length_2542",2009,"HighConfidence","-"
"jaffa-direct","RSPH6A:PCMT1","chr19",46305378,"chr6",150092298,Inf,"15",83,TRUE,TRUE,TRUE,"Locus_57_Transcript_8/74_Confidence_0.096_Length_1589",351,"HighConfidence","-"
"jaffa-direct","TMEM64:VPREB3","chr8",91657339,"chr22",24095337,Inf,"1",93,FALSE,TRUE,TRUE,"Locus_3300_Transcript_6/22_Confidence_0.220_Length_1327",399,"HighConfidence","-"
"jaffa-direct","ARSJ:SPN","chr4",114899593,"chr16",29675016,Inf,"17",75,FALSE,TRUE,TRUE,"Locus_1908_Transcript_11/76_Confidence_0.034_Length_1718",1099,"HighConfidence","-"
"jaffa-direct","GDA:LAG3","chr9",74817658,"chr12",6884439,Inf,"14",78,FALSE,TRUE,TRUE,"Locus_139_Transcript_56/167_Confidence_0.018_Length_1021",456,"HighConfidence","-"
"jaffa-direct","NLRP7:CDT1","chr19",55445857,"chr16",88872429,Inf,"14",76,FALSE,TRUE,TRUE,"Locus_1_Transcript_16629/64825_Confidence_0.000_Length_3788",1279,"HighConfidence","-"
"jaffa-direct","EEF1B2:DDX23","chr2",207026828,"chr12",49231176,Inf,"21",67,FALSE,TRUE,TRUE,"Locus_1954_Transcript_175/272_Confidence_0.033_Length_1414",873,"HighConfidence","-"
"jaffa-direct","HERC1:RASGEF1C","chr15",64019846,"chr5",179546448,Inf,"6",80,FALSE,TRUE,TRUE,"Locus_1_Transcript_52784/64825_Confidence_0.000_Length_4712",1300,"HighConfidence","-"
"jaffa-direct","PAPOLG:APOM","chr2",61009140,"chr6",31624249,Inf,"15",71,FALSE,TRUE,TRUE,"Locus_1_Transcript_8791/64825_Confidence_0.000_Length_1987",785,"HighConfidence","-"
"jaffa-direct","VEZF1:GSC","chr17",56056513,"chr14",95235554,Inf,"7",76,TRUE,TRUE,TRUE,"Locus_1_Transcript_51392/64825_Confidence_0.000_Length_3038",668,"HighConfidence","-"
"jaffa-direct","CCL25:SPA17","chr19",8121153,"chr11",124561592,Inf,"10",73,FALSE,TRUE,TRUE,"Locus_1_Transcript_52282/64825_Confidence_0.000_Length_721",446,"HighConfidence","-"
"jaffa-direct","THG1L:DOK4","chr5",157158639,"chr16",57509532,Inf,"16",67,FALSE,TRUE,TRUE,"Locus_5869_Transcript_14/48_Confidence_0.112_Length_1645",1212,"HighConfidence","-"
"jaffa-direct","LSM4:CLDN2","chr19",18423414,"chrX",106171281,Inf,"3",79,TRUE,TRUE,TRUE,"Locus_1_Transcript_40194/64825_Confidence_0.000_Length_3185",377,"HighConfidence","-"
"jaffa-direct","ANK1:PATL2","chr8",41547745,"chr15",44962072,Inf,"10",69,FALSE,TRUE,TRUE,"Locus_78_Transcript_33/50_Confidence_0.262_Length_3096",2024,"HighConfidence","-"
"jaffa-direct","KCNK17:FBXO6","chr6",39272271,"chr1",11728713,Inf,"15",62,TRUE,TRUE,TRUE,"Locus_1_Transcript_32592/64825_Confidence_0.000_Length_1845",1099,"HighConfidence","-"
"jaffa-direct","SAMD5:NAPEPLD","chr6",147830523,"chr7",102744001,Inf,"10",66,TRUE,TRUE,TRUE,"Locus_1_Transcript_8514/64825_Confidence_0.000_Length_1440",459,"HighConfidence","-"
"jaffa-direct","REPS1:ZIC3","chr6",139265635,"chrX",136651061,Inf,"20",55,FALSE,TRUE,TRUE,"Locus_1_Transcript_43151/64825_Confidence_0.000_Length_1707",1022,"HighConfidence","-"
"jaffa-direct","GZMA:C1QL3","chr5",54404222,"chr10",16556706,Inf,"19",53,TRUE,TRUE,TRUE,"Locus_1_Transcript_47977/64825_Confidence_0.000_Length_1608",645,"HighConfidence","-"
"jaffa-direct","RAB11FIP4:RAB34","chr17",29849413,"chr17",27041728,2807.689,"12",57,FALSE,TRUE,TRUE,"Locus_1_Transcript_17279/64825_Confidence_0.000_Length_1574",416,"HighConfidence","-"
"jaffa-direct","VCL:KIAA0556","chr10",75874657,"chr16",27788931,Inf,"4",63,TRUE,TRUE,TRUE,"Locus_1_Transcript_48040/64825_Confidence_0.000_Length_5127",2044,"HighConfidence","-"
"jaffa-direct","SH3RF3:HOXB3","chr2",110015399,"chr17",46629722,Inf,"12",55,TRUE,TRUE,TRUE,"Locus_1_Transcript_54092/64825_Confidence_0.000_Length_3316",1492,"HighConfidence","-"
"jaffa-direct","ALPP:AP1S2","chr2",233243588,"chrX",15864134,Inf,"5",59,FALSE,TRUE,TRUE,"Locus_1_Transcript_33669/64825_Confidence_0.000_Length_2049",1706,"HighConfidence","-"
"jaffa-direct","CHDH:CXorf28","chr3",53852965,"chrX",3190338,Inf,"2",59,FALSE,TRUE,TRUE,"Locus_1_Transcript_39735/64825_Confidence_0.000_Length_636",280,"HighConfidence","-"
"jaffa-direct","SLC33A1:MLNR","chr3",155547477,"chr13",49796176,Inf,"13",43,FALSE,TRUE,TRUE,"Locus_2907_Transcript_24/26_Confidence_0.396_Length_2249",1913,"HighConfidence","-"
"jaffa-direct","GBA3:HABP4","chr4",22750583,"chr9",99252264,Inf,"12",44,FALSE,TRUE,TRUE,"Locus_577_Transcript_43/180_Confidence_0.044_Length_2654",1305,"HighConfidence","-"
"jaffa-direct","CLMN:SNIP1","chr14",95681978,"chr1",38003613,Inf,"10",45,FALSE,TRUE,TRUE,"Locus_1_Transcript_38170/64825_Confidence_0.000_Length_2543",2010,"HighConfidence","-"
"jaffa-direct","TOMM40:ZSWIM2","chr19",45404361,"chr2",187702281,Inf,"2",53,FALSE,TRUE,TRUE,"Locus_1_Transcript_37206/64825_Confidence_0.000_Length_2507",979,"HighConfidence","-"
"jaffa-direct","SULF2:AC018755.1","chr20",46288143,"chr19",52096304,Inf,"10",45,FALSE,TRUE,TRUE,"Locus_1_Transcript_64464/64825_Confidence_0.000_Length_4522",1344,"HighConfidence","-"
"jaffa-direct","NAIF1:TADA2A","chr9",130828870,"chr17",35797839,Inf,"8",46,FALSE,TRUE,TRUE,"Locus_7261_Transcript_19/34_Confidence_0.289_Length_2468",730,"HighConfidence","-"
"jaffa-direct","MAOA:CDC6","chrX",43587561,"chr17",38447310,Inf,"5",49,FALSE,TRUE,TRUE,"Locus_1_Transcript_18323/64825_Confidence_0.000_Length_2743",729,"HighConfidence","-"
"jaffa-direct","TMPRSS3:CD164","chr21",43809038,"chr6",109690220,Inf,"13",39,TRUE,TRUE,TRUE,"Locus_1_Transcript_40797/64825_Confidence_0.000_Length_3350",2498,"HighConfidence","-"
"jaffa-direct","RABEPK:MMP17","chr9",127982676,"chr12",132335470,Inf,"11",41,FALSE,TRUE,TRUE,"Locus_1_Transcript_42986/64825_Confidence_0.000_Length_1600",741,"HighConfidence","-"
"jaffa-direct","ECI2:RSPH9","chr6",4117542,"chr6",43638526,39520.979,"6",45,FALSE,TRUE,TRUE,"Locus_1424_Transcript_41/107_Confidence_0.030_Length_1298",242,"HighConfidence","-"
"jaffa-direct","NMUR2:PYCARD","chr5",151775020,"chr16",31213162,Inf,"27",24,TRUE,TRUE,TRUE,"Locus_1_Transcript_56585/64825_Confidence_0.000_Length_1460",1158,"HighConfidence","-"
"jaffa-direct","HS3ST5:ZNF467","chr6",114383903,"chr7",149463328,Inf,"6",44,FALSE,TRUE,TRUE,"Locus_1_Transcript_49010/64825_Confidence_0.000_Length_5381",3507,"HighConfidence","-"
"jaffa-direct","CADM3:SAP18","chr1",159166244,"chr13",21721325,Inf,"8",39,TRUE,TRUE,TRUE,"Locus_1584_Transcript_62/74_Confidence_0.099_Length_2916",627,"HighConfidence","-"
"jaffa-direct","PABPC1L:NDUFB3","chr20",43552897,"chr2",201950182,Inf,"7",40,FALSE,TRUE,TRUE,"Locus_1_Transcript_36506/64825_Confidence_0.000_Length_1339",1053,"HighConfidence","-"
"jaffa-direct","CBLN3:CYP2W1","chr14",24897961,"chr7",1024802,Inf,"8",38,FALSE,TRUE,TRUE,"Locus_1_Transcript_53436/64825_Confidence_0.000_Length_3005",2147,"HighConfidence","-"
"jaffa-direct","C21orf128:TEAD4","chr21",43528406,"chr12",3126564,Inf,"11",34,TRUE,TRUE,TRUE,"Locus_1688_Transcript_12/37_Confidence_0.214_Length_1377",238,"HighConfidence","-"
"jaffa-direct","COL6A3:LRRC20","chr2",238296225,"chr10",72061264,Inf,"1",44,TRUE,TRUE,TRUE,"Locus_976_Transcript_15/22_Confidence_0.505_Length_3001",2532,"HighConfidence","-"
"jaffa-direct","ELOVL3:ZADH2","chr10",103987514,"chr18",72914295,Inf,"5",39,TRUE,TRUE,TRUE,"Locus_1_Transcript_45333/64825_Confidence_0.000_Length_7898",446,"HighConfidence","-"
"jaffa-direct","CA2:SUN5","chr8",86386645,"chr20",31589084,Inf,"7",37,FALSE,TRUE,TRUE,"Locus_4240_Transcript_24/28_Confidence_0.098_Length_1019",672,"HighConfidence","-"
"jaffa-direct","TM7SF2:C11orf85","chr11",64882553,"chr11",64717340,165.212,"1",42,TRUE,TRUE,TRUE,"Locus_5331_Transcript_46/52_Confidence_0.098_Length_1740",904,"HighConfidence","-"
"jaffa-direct","TMEM61:ACOX3","chr1",55446753,"chr4",8391461,Inf,"6",37,FALSE,TRUE,TRUE,"Locus_4471_Transcript_6/18_Confidence_0.207_Length_1795",312,"HighConfidence","-"
"jaffa-direct","SNX9:ZNF623","chr6",158331057,"chr8",144732068,Inf,"9",34,FALSE,TRUE,TRUE,"Locus_1_Transcript_45821/64825_Confidence_0.000_Length_4335",3260,"HighConfidence","-"
"jaffa-direct","SSBP3:VASH1","chr1",54717467,"chr14",77245289,Inf,"18",23,FALSE,TRUE,TRUE,"Locus_1581_Transcript_20/40_Confidence_0.325_Length_1738",1182,"HighConfidence","-"
"jaffa-direct","NUTM2E:GRASP","chr10",81609243,"chr12",52407919,Inf,"8",32,TRUE,TRUE,TRUE,"Locus_1_Transcript_5214/64825_Confidence_0.000_Length_7419",1238,"HighConfidence","-"
"jaffa-direct","NUTM2B:GRASP","chr10",81471122,"chr12",52407919,Inf,"8",29,TRUE,TRUE,TRUE,"Locus_1_Transcript_5209/64825_Confidence_0.000_Length_1598",1323,"HighConfidence","-"
"jaffa-direct","LIPI:TTC7B","chr21",15554079,"chr14",91007933,Inf,"4",33,FALSE,TRUE,TRUE,"Locus_257_Transcript_18/25_Confidence_0.064_Length_1582",996,"HighConfidence","-"
"jaffa-direct","ZAR1:RPGRIP1","chr4",48493271,"chr14",21798408,Inf,"3",34,TRUE,TRUE,TRUE,"Locus_1_Transcript_27478/64825_Confidence_0.000_Length_1356",984,"HighConfidence","-"
"jaffa-direct","RIBC1:AL021546.6","chrX",53455032,"chr12",120894879,Inf,"5",31,FALSE,TRUE,TRUE,"Locus_3719_Transcript_24/29_Confidence_0.211_Length_1298",351,"HighConfidence","-"
"jaffa-direct","AP5M1:PPP2R2C","chr14",57736106,"chr4",6335458,Inf,"7",27,FALSE,TRUE,TRUE,"Locus_1_Transcript_56894/64825_Confidence_0.000_Length_3319",2538,"HighConfidence","-"
"jaffa-direct","RNFT2:PMVK","chr12",117217153,"chr1",154897741,Inf,"2",29,FALSE,TRUE,TRUE,"Locus_46_Transcript_8/9_Confidence_0.448_Length_1642",1115,"HighConfidence","-"
"jaffa-direct","DGKA:BTC","chr12",56331327,"chr4",75681186,Inf,"5",26,TRUE,TRUE,TRUE,"Locus_7284_Transcript_6/10_Confidence_0.367_Length_730",213,"HighConfidence","-"
"jaffa-direct","MEI1:VTA1","chr22",42191546,"chr6",142510563,Inf,"7",24,TRUE,TRUE,TRUE,"Locus_1383_Transcript_24/33_Confidence_0.528_Length_4715",1145,"HighConfidence","-"
"jaffa-direct","MAP7D3:LBR","chrX",135326791,"chr1",225611791,Inf,"8",23,TRUE,TRUE,TRUE,"Locus_5699_Transcript_18/20_Confidence_0.433_Length_4268",622,"HighConfidence","-"
"jaffa-direct","POU4F1:PFDN6","chr13",79177339,"chr6",33258103,Inf,"11",19,TRUE,TRUE,TRUE,"Locus_1_Transcript_22579/64825_Confidence_0.000_Length_2000",332,"HighConfidence","-"
"jaffa-direct","RAP2A:LINC00908","chr13",98087038,"chr18",74269932,Inf,"2",28,FALSE,TRUE,TRUE,"Locus_783_Transcript_68/71_Confidence_0.035_Length_802",557,"HighConfidence","-"
"jaffa-direct","LY75:DRAXIN","chr2",160639870,"chr1",11769332,Inf,"4",25,TRUE,TRUE,TRUE,"Locus_223_Transcript_5/56_Confidence_0.088_Length_1498",219,"HighConfidence","-"
"jaffa-direct","CDK20:BNIP3","chr9",90586062,"chr10",133782073,Inf,"1",28,FALSE,TRUE,TRUE,"Locus_5957_Transcript_12/12_Confidence_0.044_Length_1044",566,"HighConfidence","-"
"jaffa-direct","CXorf66:ZNF683","chrX",139040223,"chr1",26688513,Inf,"8",21,FALSE,TRUE,TRUE,"Locus_5843_Transcript_3/7_Confidence_0.243_Length_651",263,"HighConfidence","-"
"jaffa-direct","GPR123:MSL3","chr10",134912267,"chrX",11790275,Inf,"5",23,TRUE,TRUE,TRUE,"Locus_612_Transcript_23/31_Confidence_0.245_Length_1638",952,"HighConfidence","-"
"jaffa-direct","KLF16:ATP9A","chr19",1863040,"chr20",50225165,Inf,"3",25,FALSE,TRUE,TRUE,"Locus_1_Transcript_29075/64825_Confidence_0.000_Length_1425",523,"HighConfidence","-"
"jaffa-direct","TMPRSS11B:ZNF487","chr4",69107407,"chr10",43976877,Inf,"9",19,TRUE,TRUE,TRUE,"Locus_4077_Transcript_42/44_Confidence_0.086_Length_1308",286,"HighConfidence","-"
"jaffa-direct","VENTX:PRR25","chr10",135051659,"chr16",857472,Inf,"5",22,FALSE,TRUE,TRUE,"Locus_4234_Transcript_12/38_Confidence_0.093_Length_1471",719,"HighConfidence","-"
"jaffa-direct","SCRN1:PRSS45","chr7",29966068,"chr3",46784572,Inf,"5",22,FALSE,TRUE,TRUE,"Locus_4511_Transcript_15/24_Confidence_0.199_Length_1719",1289,"HighConfidence","-"
"jaffa-direct","POLE3:FAM188A","chr9",116171890,"chr10",15831318,Inf,"3",24,TRUE,TRUE,TRUE,"Locus_4291_Transcript_32/40_Confidence_0.089_Length_1588",1150,"HighConfidence","-"
"jaffa-direct","NEDD1:PPP1R16B","chr12",97313903,"chr20",37534612,Inf,"3",23,TRUE,TRUE,TRUE,"Locus_941_Transcript_26/36_Confidence_0.156_Length_1897",1369,"HighConfidence","-"
"jaffa-direct","MPHOSPH8:SAMD1","chr13",20233260,"chr19",14199594,Inf,"10",16,FALSE,TRUE,TRUE,"Locus_1533_Transcript_40/48_Confidence_0.083_Length_2600",831,"HighConfidence","-"
"jaffa-direct","PRDM4:METTL18","chr12",108136974,"chr1",169763038,Inf,"1",24,FALSE,TRUE,TRUE,"Locus_2950_Transcript_16/21_Confidence_0.327_Length_3426",2057,"HighConfidence","-"
"jaffa-direct","AC017104.2:ELL","chr2",232317521,"chr19",18569139,Inf,"6",19,FALSE,TRUE,TRUE,"Locus_1_Transcript_59878/64825_Confidence_0.000_Length_3426",3210,"HighConfidence","-"
"jaffa-direct","KIAA1257:SEMA3E","chr3",128695822,"chr7",83014749,Inf,"7",18,FALSE,TRUE,TRUE,"Locus_1_Transcript_11101/64825_Confidence_0.000_Length_1718",1026,"HighConfidence","-"
"jaffa-direct","CALD1:FCRLA","chr7",134642863,"chr1",161681724,Inf,"2",23,FALSE,TRUE,TRUE,"Locus_1_Transcript_43614/64825_Confidence_0.000_Length_2989",1438,"HighConfidence","-"
"jaffa-direct","MS4A1:CACNG4","chr11",60230594,"chr17",65014305,Inf,"1",23,FALSE,TRUE,TRUE,"Locus_1_Transcript_20903/64825_Confidence_0.000_Length_3602",3143,"HighConfidence","-"
"jaffa-direct","KCNQ1:SLURP1","chr11",2606537,"chr8",143823340,Inf,"2",21,FALSE,TRUE,TRUE,"Locus_1_Transcript_30156/64825_Confidence_0.000_Length_1449",1011,"HighConfidence","-"
"jaffa-direct","RFX5:GOLGA8I","chr1",151316893,"chr15",23257058,Inf,"3",20,FALSE,TRUE,TRUE,"Locus_1_Transcript_22112/64825_Confidence_0.000_Length_4547",747,"HighConfidence","-"
"jaffa-direct","KRT78:GAS7","chr12",53239981,"chr17",9885201,Inf,"2",21,FALSE,TRUE,TRUE,"Locus_1_Transcript_36442/64825_Confidence_0.000_Length_5942",3859,"HighConfidence","-"
"jaffa-direct","CTCF:SEC14L4","chr16",67662455,"chr22",30891958,Inf,"3",20,FALSE,TRUE,TRUE,"Locus_1593_Transcript_63/100_Confidence_0.150_Length_3043",1859,"HighConfidence","-"
"jaffa-direct","FCER2:PAEP","chr19",7755292,"chr9",138456090,Inf,"3",20,FALSE,TRUE,TRUE,"Locus_6734_Transcript_10/21_Confidence_0.189_Length_905",618,"HighConfidence","-"
"jaffa-direct","FREM3:CHRNA1","chr4",144548767,"chr2",175624361,Inf,"6",17,TRUE,TRUE,TRUE,"Locus_5886_Transcript_6/7_Confidence_0.548_Length_6821",1399,"HighConfidence","-"
"jaffa-direct","THEMIS:NTS","chr6",128221987,"chr12",86270418,Inf,"4",19,TRUE,TRUE,TRUE,"Locus_1_Transcript_9499/64825_Confidence_0.000_Length_858",239,"HighConfidence","-"
"jaffa-direct","PARD6G:MYO1G","chr18",77960593,"chr7",45009082,Inf,"3",19,FALSE,TRUE,TRUE,"Locus_3441_Transcript_14/15_Confidence_0.300_Length_2110",489,"HighConfidence","-"
"jaffa-direct","KATNAL2:NRAP","chr18",44580809,"chr10",115364679,Inf,"4",17,FALSE,TRUE,TRUE,"Locus_2570_Transcript_16/18_Confidence_0.256_Length_1890",1420,"HighConfidence","-"
"jaffa-direct","CD22:SNAPC1","chr19",35835828,"chr14",62233930,Inf,"3",18,FALSE,TRUE,TRUE,"Locus_1_Transcript_49174/64825_Confidence_0.000_Length_4025",2272,"HighConfidence","-"
"jaffa-direct","C1orf227:FAM19A5","chr1",213009215,"chr22",49145651,Inf,"3",17,FALSE,TRUE,TRUE,"Locus_6825_Transcript_3/7_Confidence_0.667_Length_2464",384,"HighConfidence","-"
"jaffa-direct","CHCHD4:BUB3","chr3",14157926,"chr10",124922128,Inf,"1",17,TRUE,TRUE,TRUE,"Locus_5284_Transcript_18/20_Confidence_0.224_Length_2137",1839,"HighConfidence","-"
"jaffa-direct","NUTM2D:GRASP","chr10",89125562,"chr12",52407919,Inf,"3",13,TRUE,TRUE,TRUE,"Locus_1_Transcript_5212/64825_Confidence_0.000_Length_8212",1238,"HighConfidence","-"
"jaffa-direct","FNDC4:COL4A2","chr2",27717414,"chr13",111098176,Inf,"3",12,FALSE,TRUE,TRUE,"Locus_2313_Transcript_28/31_Confidence_0.461_Length_5323",5016,"HighConfidence","-"
"jaffa-direct","TLR9:AKR1C4","chr3",52263936,"chr10",5248238,Inf,"3",12,FALSE,TRUE,TRUE,"Locus_2223_Transcript_82/120_Confidence_0.036_Length_1672",711,"HighConfidence","-"
"jaffa-direct","RAB39A:SPECC1","chr11",107799521,"chr17",20200274,Inf,"3",10,FALSE,TRUE,TRUE,"Locus_1472_Transcript_33/52_Confidence_0.087_Length_1077",784,"HighConfidence","-"
"jaffa-direct","GALR1:SYNCRIP","chr18",74968179,"chr6",86329135,Inf,"3",10,TRUE,TRUE,TRUE,"Locus_1247_Transcript_60/62_Confidence_0.346_Length_5906",5218,"HighConfidence","-"
"jaffa-direct","SF3B14:TRDV1","chr2",24291191,"chr14",22564599,Inf,"4",9,FALSE,TRUE,TRUE,"Locus_8324_Transcript_5/6_Confidence_0.464_Length_951",493,"HighConfidence","-"
